Year,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971
Avg,9638.169863013698,10774.48087431694,9631.189041095891,9322.69589041096,4169.306849315069,13798.166666666666,5776.2054794520545,15848.967123287672,5512.567123287671,6242.5109289617485,7152.361643835617,5198.813698630137,9507.284931506849,4585.7786885245905,12766.627397260274,6855.397260273972,8849.975342465754,5600.650273224043,11673.901369863013,10121.838356164384,10705.684931506848
Std,21629.883875929965,21728.64083808279,20383.800818495532,20352.036454211277,6359.246612488482,36671.94343153895,13204.8430179098,26354.38168167822,14589.189861703662,20147.22608314874,13262.665018896478,11025.306685552892,19786.29465906268,10916.053682670025,50354.25243256014,20140.36446034701,17236.456031090638,12155.170751940868,24694.946747270908,28243.32554866448,23541.379166821862
CV,2.244189943044504,2.016676356990638,2.1164365823906772,2.183063428588801,1.525252720013442,2.657740286623026,2.2860757057351853,1.6628453751383219,2.6465328286112064,3.2274234378472473,1.8543057075878049,2.120735099328143,2.0811719435789193,2.3804144124936197,3.9442094505997876,2.937884369890201,1.9476275768117868,2.1703141883457904,2.1153979260971507,2.7903355650274517,2.198960581918448
SP_Tim,163.0,217.0,241.0,191.0,211.0,148.0,235.0,188.0,185.0,243.0,227.0,179.0,221.0,179.0,101.0,197.0,225.0,172.0,226.0,163.0,180.0
SP_Mag,22500.0,11000.0,11900.0,45000.0,22000.0,188000.0,36700.0,103000.0,16500.0,23100.0,15700.0,10800.0,10600.0,6300.0,140000.0,15500.0,11700.0,33700.0,6990.0,21000.0,131000.0
SP_Dur,92.0,41.0,38.0,45.0,62.0,39.0,35.0,28.0,38.0,20.0,43.0,54.0,41.0,60.0,124.0,43.0,40.0,39.0,25.0,36.0,55.0
SP_ROC,0.051644345792957624,0.04926108374384237,0.06545454545454546,0.05108695652173913,0.05555555555555555,0.09174311926605505,0.05859713602163587,0.0637298747763864,0.052980132450331126,0.07868852459016394,0.05142857142857143,0.046536796536796536,0.05210393639713011,0.04390243902439024,0.07384615384615385,0.046875,0.055865921787709494,0.042343978385082165,0.05187023449863329,0.045454545454545456,0.05203619909502263
DS_Tim,255.0,258.0,279.0,236.0,273.0,187.0,270.0,216.0,223.0,263.0,270.0,233.0,262.0,239.0,225.0,240.0,265.0,211.0,251.0,199.0,235.0
DS_Mag_90,460.80000000000024,885.5,750.0,1046.0,500.0,4067.000000000001,5526.000000000012,3350.0000000000055,724.0000000000003,724.0000000000003,495.5,1055.0,918.0,836.2,3030.0,542.5,852.0000000000002,1780.0,969.8,1438.0000000000007,1398.0
DS_Mag_50,204.0,136.0,291.0,256.0,166.0,532.0,680.0,270.0,180.0,168.0,195.0,224.0,262.0,157.0,250.0,134.0,258.0,341.0,268.0,201.0,242.0
DS_Dur_WS,149.0,166.0,132.0,165.0,156.0,278.0,169.0,228.0,239.0,149.0,146.0,138.0,135.0,179.0,221.0,166.0,157.0,221.0,182.0,198.0,162.0
DS_No_Flow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
