Year,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971
High_2,111.30000000000018,111.30000000000018,111.30000000000018,111.30000000000018,111.30000000000018,111.30000000000018,111.30000000000018,111.30000000000018,111.30000000000018,111.30000000000018,111.30000000000018,111.30000000000018,111.30000000000018,111.30000000000018,111.30000000000018,111.30000000000018,111.30000000000018,111.30000000000018,111.30000000000018,111.30000000000018,111.30000000000018
Dur_5,nan,60.0,nan,7.0,nan,2.0,2.0,54.0,4.0,nan,nan,20.0,2.0,1.0,4.0,29.0,62.0,5.0,117.0,11.0,6.0
Fre_5,nan,7.0,nan,5.0,nan,1.0,2.0,5.0,3.0,nan,nan,2.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0,3.0
High_5,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
Dur_10,nan,102.0,2.0,28.0,3.0,3.0,3.0,97.0,8.0,nan,1.0,51.0,2.0,1.0,14.0,88.0,130.0,18.0,162.0,19.0,52.0
Fre_10,nan,4.0,2.0,4.0,3.0,1.0,2.0,6.0,4.0,nan,1.0,2.0,1.0,1.0,3.0,4.0,4.0,5.0,1.0,2.0,3.0
High_10,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
Dur_20,nan,157.0,15.0,50.0,18.0,16.0,9.0,137.0,23.0,nan,1.0,76.0,4.0,4.0,23.0,161.0,222.0,156.0,203.0,162.0,128.0
Fre_20,nan,2.0,7.0,4.0,5.0,5.0,3.0,3.0,2.0,nan,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,2.0
High_20,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8
