Year,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Avg,0.32657534246575337,25.28688524590164,2.9868493150684934,3.6569863013698627,1.5328767123287672,3.514754098360656,3.031232876712329,42.59232876712329,5.667397260273973,1.2825136612021857,1.2052054794520548,28.310136986301373,2.6153424657534248,1.5101092896174864,2.27013698630137,23.97178082191781,26.526575342465755,1.6439890710382512,59.832958904109596,6.898438356164383,9.212191780821918,2.7816666666666667,16.925726027397257,6.808191780821917,9.431479452054793,3.9211202185792344,3.2035890410958903,77.38969863013699,17.088219178082195,33.974344262295084,5.039150684931506,4.0800547945205485,78.44942465753425,6.382650273224044,1.9267397260273968,23.295260273972605,1.7765479452054795,10.50571038251366,1.7917260273972604,0.5742191780821918,18.88920547945206,42.894043715847,100.84915068493152,4.735835616438356,79.04213698630137,3.7117486338797816,7.064876712328768,nan,nan,nan,nan,nan,8.409450549450549,2.257622950819672,86.74043835616438,22.05564383561644,1.3727123287671232,16.186147540983608,2.722821917808219,7.972191780821918,18.00928767123288,1.172049180327869,0.512,2.7026027397260273,1.0274246575342465
Std,0.3736243046642464,84.2660990933989,3.5530642290353005,12.228694604884788,2.1479811990274715,16.639473471193398,16.322558886920927,128.74408914236565,36.12237124255065,3.3305130503835465,5.846825648440156,187.63547341465812,8.668389128794153,6.605514461382338,5.282264067600643,117.57387021401757,92.94587248264115,3.9423793043180826,317.3186911867159,29.227650551136517,38.177655913983344,8.249771562217926,63.165478193644574,12.164155405548854,50.861749656153144,20.751272345000128,9.508754783342713,311.7130973840064,45.56785214252991,153.22106245296308,11.71859139189394,13.225998991080639,399.8250685973143,22.322975552366916,1.7901231458933038,92.52442005829616,5.1958886935917326,67.22638627340163,2.7344855079945414,0.938929005829709,109.31980766602116,206.17291990252915,303.73670431935864,8.82624828691631,326.9836877483577,8.18076012889645,17.338945783270997,nan,nan,nan,nan,nan,40.00312714733982,13.589884561041131,345.64287397496116,96.19097362565383,1.0733945830606244,86.8229956140595,4.022997380957492,20.532632113235426,49.63157997685986,1.4499087620765394,0.5307555741130325,28.3079285291119,5.173101128474042
CV,1.1440677114299493,3.332403270468287,1.189569293338731,3.343926828575778,1.401274598114436,4.7341785529048375,5.3847921129122716,3.022706033433473,6.373714349575068,2.5968636055397916,4.85131021068574,6.627854662287598,3.3144374942487596,4.374196296120745,2.326848159153071,4.904678175036448,3.5038775749482576,2.3980568811374745,5.3034096424223645,4.236850290184727,4.144253270265407,2.965765690431849,3.731921342186454,1.7866939999860492,5.392764721029226,5.292179578344852,2.9681568582498143,4.027837075238583,2.6666238106880353,4.509904923257302,2.3255092226029004,3.2416228842913957,5.096596569608051,3.4974461386384244,0.9290944291599921,3.9718131057617803,2.924710648881905,6.399032890274349,1.526173905039921,1.6351404510131387,5.787422228263691,4.806562917414092,3.011792387506361,1.8637150867905758,4.136827522831608,2.204017819047553,2.454246052590439,nan,nan,nan,nan,nan,4.756925189357766,6.019554574472709,3.9847951027837687,4.361286133498417,0.7819515863346798,5.364030903228959,1.4775102824924633,2.575531632672107,2.7558880108366988,1.2370716062195803,1.0366319806895166,10.474320962163155,5.03501749791479
SP_Tim,216.0,182.0,109.0,185.0,222.0,122.0,155.0,193.0,143.0,128.0,46.0,137.0,188.0,188.0,203.0,94.0,207.0,168.0,151.0,157.0,114.0,91.0,139.0,166.0,163.0,137.0,227.0,158.0,184.0,146.0,173.0,196.0,157.0,91.0,92.0,141.0,162.0,156.0,150.0,149.0,185.0,139.0,145.0,143.0,177.0,148.0,121.0,nan,nan,nan,nan,nan,218.0,152.0,148.0,190.0,127.0,125.0,151.0,132.0,182.0,199.0,162.0,155.0,76.0
SP_Mag,1.7,271.0,16.0,28.0,14.0,66.0,54.0,453.0,70.0,40.0,6.8,2020.0,12.0,11.0,41.0,460.0,171.0,5.5,2600.0,72.0,104.0,17.0,160.0,41.0,136.0,30.0,49.0,3220.0,182.0,717.0,86.0,123.0,1720.0,60.0,6.1,1030.0,7.8,259.0,11.0,1.7,172.0,1170.0,2950.0,67.0,621.0,22.0,172.0,nan,nan,nan,nan,nan,178.0,206.0,1480.0,636.0,3.08,83.4,18.5,127.0,213.0,17.2,1.74,482.0,96.0
SP_Dur,79.0,57.0,197.0,53.0,84.0,145.0,125.0,35.0,121.0,157.0,163.0,17.0,106.0,69.0,66.0,105.0,62.0,108.0,30.0,30.0,149.0,193.0,100.0,96.0,103.0,150.0,53.0,82.0,61.0,50.0,78.0,75.0,81.0,55.0,186.0,93.0,94.0,96.0,103.0,142.0,35.0,129.0,71.0,139.0,115.0,106.0,80.0,nan,nan,nan,nan,nan,42.0,39.0,19.0,36.0,165.0,80.0,80.0,131.0,39.0,89.0,139.0,12.0,189.0
SP_ROC,0.29166666666666663,0.06101190476190476,0.07142857142857134,0.07142857142857134,0.11111111111111108,0.08000000000000007,0.08695652173913032,0.09090909090909091,0.06524822695035462,0.08012820512820511,0.09090909090909098,0.08288409703504043,0.09090909090909098,0.09090909090909098,0.07142857142857134,0.06250000000000003,0.06470177886292292,0.08571428571428566,0.047619047619047616,0.08333333333333333,0.07692307692307698,0.10435571687840287,0.058823529411764705,0.08000000000000007,0.07692307692307693,0.08108108108108115,0.10294117647058826,0.06451612903225806,0.06066176470588235,0.0625,0.04880952380952385,0.0571428571428572,0.06173780487804878,0.022727272727272846,0.04396135265700477,0.07080200501253132,0.052631578947368356,0.0727272727272728,0.05128205128205122,0.060606060606060656,0.07608695652173914,0.09878048780487803,0.05555555555555555,0.06066176470588233,0.05,0.040000000000000036,0.03278688524590152,nan,nan,nan,nan,nan,0.050796637074489955,0.03849885024432305,0.05856596373144809,0.056542946849069284,0.02985074626865674,0.04504504504504505,0.038269550748752004,0.05256241787122212,0.05363135186960688,0.05835913312693498,0.0814393939393939,0.07831325301204813,0.03737665239247809
DS_Tim,295.0,239.0,306.0,238.0,306.0,267.0,280.0,228.0,264.0,285.0,209.0,154.0,294.0,257.0,269.0,199.0,269.0,276.0,181.0,187.0,263.0,284.0,239.0,262.0,266.0,287.0,280.0,240.0,245.0,196.0,251.0,271.0,238.0,146.0,278.0,234.0,256.0,252.0,253.0,291.0,220.0,268.0,216.0,282.0,292.0,254.0,201.0,nan,nan,nan,nan,nan,260.0,191.0,167.0,226.0,292.0,205.0,231.0,263.0,221.0,288.0,301.0,167.0,265.0
DS_Mag_90,0.4599999999999994,5.190000000000003,1.3000000000000003,1.1,0.4,0.9,2.0,9.3,0.8,0.1,1.0,19.0,0.3,1.4700000000000017,0.6,3.2,3.0,0.86,23.80000000000001,4.65,1.2,1.7,2.7,2.7500000000000058,1.0,3.1,0.6,10.5,6.090000000000003,12.0,1.9,3.3599999999999994,nan,4.390000000000001,2.2,3.4199999999999986,8.020000000000001,1.85,0.45,0.26,5.840000000000001,3.5,20.0,1.5,4.109999999999999,2.1,nan,nan,nan,nan,nan,nan,1.5740000000000003,1.46,33.960000000000015,8.82900000000001,0.9409999999999998,4.675999999999999,1.386,1.068,8.582000000000004,0.10999999999999999,0.16800000000000015,1.0890000000000002,0.39700000000000024
DS_Mag_50,0.0,2.6,0.4,0.1,0.1,0.3,0.2,1.8,0.3,0.0,0.1,1.1,0.2,0.4,0.1,0.7,1.2,0.1,2.8,0.64,0.43,0.21,0.63,0.58,0.6599999999999999,1.4,0.17,4.7,2.0,1.9,0.79,0.85,nan,0.83,0.36,0.94,0.39,0.26,0.08,0.07,1.2,1.7,3.6,0.56,2.4,0.35,nan,nan,nan,nan,nan,nan,0.83,0.48,3.93,2.0949999999999998,0.305,1.04,0.58,0.48,0.97,0.04,0.07,0.15,0.1
DS_Dur_WS,165.0,168.0,163.0,177.0,133.0,189.0,199.0,230.0,175.0,105.0,277.0,328.0,92.0,284.0,134.0,215.0,116.0,191.0,303.0,226.0,170.0,186.0,216.0,248.0,218.0,287.0,169.0,216.0,248.0,308.0,269.0,205.0,nan,252.0,202.0,160.0,247.0,136.0,119.0,221.0,267.0,183.0,257.0,175.0,190.0,176.0,nan,nan,nan,nan,nan,nan,233.0,256.0,342.0,178.0,180.0,270.0,235.0,177.0,169.0,105.0,203.0,252.0,154.0
DS_No_Flow,98.0,0.0,0.0,0.0,38.0,2.0,6.0,0.0,0.0,61.0,85.0,0.0,0.0,78.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
FA_Tim,nan,49.0,nan,44.0,41.0,nan,nan,nan,nan,nan,nan,55.0,nan,nan,28.0,nan,37.0,nan,nan,36.0,nan,nan,44.0,48.0,64.0,nan,21.0,nan,nan,38.0,64.0,58.0,40.0,0.0,nan,41.0,nan,28.0,nan,nan,nan,nan,29.0,71.0,4.0,73.0,29.0,nan,nan,nan,nan,nan,38.0,nan,18.0,39.0,nan,nan,31.0,13.0,nan,nan,nan,nan,nan
FA_Mag,nan,5.069764722064632,nan,34.93958535478907,1.8331217670435547,nan,nan,nan,nan,nan,nan,15.999839511244833,nan,nan,2.9602755160825134,nan,188.93891441971843,nan,nan,34.947222471914024,nan,nan,6.8906133092526956,3.6869649386378898,117.95725731188367,nan,7.45854124184788,nan,nan,4.454969860059758,3.8896363950555073,1.937806845550232,4.611294442249959,184.9984171243717,nan,3.4953124464120147,nan,3.111515470051807,nan,nan,nan,nan,4.887281933826211,8.664489241241338,5.998954682061966,6.063866677499511,31.969419926951453,nan,nan,nan,nan,nan,3.570978348342219,nan,25.297530869971286,6.571977029748842,nan,nan,2.054970909527258,9.36908988483017,nan,nan,nan,nan,nan
Wet_Tim,40.0,94.0,41.0,103.0,49.0,73.0,90.0,113.0,92.0,73.0,24.0,120.0,116.0,20.0,175.0,37.0,48.0,19.0,101.0,118.0,47.0,67.0,104.0,89.0,144.0,118.0,208.0,83.0,90.0,127.0,138.0,154.0,110.0,nan,32.0,114.0,28.0,137.0,22.0,6.0,146.0,121.0,85.0,107.0,91.0,116.0,64.0,nan,nan,nan,nan,nan,122.0,127.0,81.0,143.0,38.0,106.0,109.0,100.0,74.0,24.0,27.0,138.0,53.0
FA_Dur,nan,2.0,nan,9.0,21.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,2.0,nan,19.0,nan,nan,16.0,nan,nan,5.0,14.0,6.0,nan,6.0,nan,nan,3.0,4.0,4.0,8.0,10.0,nan,7.0,nan,3.0,nan,nan,nan,nan,4.0,7.0,2.0,10.0,3.0,nan,nan,nan,nan,nan,8.0,nan,5.0,4.0,nan,nan,4.0,3.0,nan,nan,nan,nan,nan
