Year,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
DS_Dur_WS,nan,116.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103.0,87.0,155.0,296.0,nan,nan,nan,nan,nan,nan,nan,nan,208.0,150.0,276.0,226.0,95.0,68.0,68.0,106.0,nan,nan,nan,nan,nan,nan,nan,275.0,121.0,181.0,140.0,180.0,128.0,nan,nan,nan,nan,nan,nan,53.0,nan,nan,nan,nan,233.0,nan,nan,nan,106.0,257.0,301.0
DS_No_Flow,nan,94.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103.0,87.0,155.0,179.0,nan,nan,nan,nan,nan,nan,nan,nan,150.0,0.0,0.0,58.0,4.0,0.0,0.0,98.0,nan,nan,nan,nan,nan,nan,nan,115.0,2.0,0.0,126.0,128.0,115.0,nan,nan,nan,nan,nan,nan,45.0,nan,nan,nan,nan,162.0,nan,nan,nan,104.0,254.0,256.0
FA_Tim,nan,nan,46.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61.0,64.0,57.0,nan,nan,nan,nan,9.0,nan,nan,nan,nan,nan,nan,44.0,nan,nan,nan,68.0,nan,nan,nan,nan,nan,nan,26.0,nan,nan,61.0,nan,nan,nan,nan,nan,nan,nan,nan
FA_Mag,nan,nan,6.7730987972672025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.537505914599269,8.944520495293208,1.2983409617482407,nan,nan,nan,nan,3.984890809887632,nan,nan,nan,nan,nan,nan,1.3212419227821592,nan,nan,nan,4.506510378686954,nan,nan,nan,nan,nan,nan,6.974958853230322,nan,nan,25.701911873328026,nan,nan,nan,nan,nan,nan,nan,nan
Wet_Tim,nan,80.0,64.0,nan,nan,nan,nan,153.0,nan,nan,nan,nan,nan,nan,nan,40.0,54.0,66.0,106.0,139.0,nan,nan,119.0,nan,nan,nan,nan,84.0,69.0,116.0,113.0,87.0,56.0,37.0,41.0,49.0,nan,nan,nan,nan,nan,nan,89.0,108.0,87.0,9.0,84.0,118.0,32.0,nan,nan,nan,nan,nan,83.0,9.0,nan,89.0,nan,100.0,70.0,nan,nan,129.0,55.0,85.0
FA_Dur,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0,28.0,10.0,nan,nan,nan,nan,6.0,nan,nan,nan,nan,nan,nan,9.0,nan,nan,nan,22.0,nan,nan,nan,nan,nan,nan,9.0,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan,nan
Wet_BFL_Mag_10,nan,0.09999999999999964,0.5,nan,nan,nan,nan,1.5,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.4,0.0,nan,nan,0.2,nan,nan,nan,nan,0.25600000000000017,1.2,2.18,3.3,1.7,2.94,5.7,1.6,0.51,nan,nan,nan,nan,nan,nan,1.1219999999999999,0.0,4.51,0.359,0.24800000000000003,1.3,0.0,nan,nan,nan,nan,nan,7.897,0.0,nan,0.0,nan,0.0,0.0,nan,nan,0.03,0.0,0.0
Wet_BFL_Mag_50,nan,4.4,3.2,nan,nan,nan,nan,24.0,nan,nan,nan,nan,nan,nan,nan,3.35,0.0,0.0,11.0,0.02,nan,nan,2.7,nan,nan,nan,nan,20.0,19.5,42.5,5.6,6.4,14.0,6.8,3.5,2.4,nan,nan,nan,nan,nan,nan,59.0,0.25,14.0,1.4,1.5,27.0,0.0,nan,nan,nan,nan,nan,22.5,0.0,nan,2.72,nan,9.17,3.99,nan,nan,0.065,0.11,0.0
Wet_BFL_Dur,nan,92.0,31.0,nan,nan,nan,nan,36.0,nan,nan,nan,nan,nan,nan,nan,54.0,17.0,18.0,47.0,18.0,nan,nan,57.0,nan,nan,nan,nan,75.0,116.0,32.0,46.0,99.0,103.0,55.0,62.0,121.0,nan,nan,nan,nan,nan,nan,58.0,211.0,78.0,160.0,37.0,32.0,256.0,nan,nan,nan,nan,nan,68.0,12.0,nan,41.0,nan,19.0,82.0,nan,nan,26.0,101.0,18.0
Peak_Dur_2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_2,nan,1476.9999999999975,1476.9999999999975,nan,nan,nan,nan,1476.9999999999975,nan,nan,nan,nan,nan,nan,nan,1476.9999999999975,1476.9999999999975,1476.9999999999975,1476.9999999999975,1476.9999999999975,nan,nan,1476.9999999999975,nan,nan,nan,nan,1476.9999999999975,1476.9999999999975,1476.9999999999975,1476.9999999999975,1476.9999999999975,1476.9999999999975,1476.9999999999975,1476.9999999999975,1476.9999999999975,1476.9999999999975,nan,nan,nan,nan,nan,1476.9999999999975,1476.9999999999975,1476.9999999999975,1476.9999999999975,1476.9999999999975,1476.9999999999975,1476.9999999999975,nan,nan,nan,nan,nan,1476.9999999999975,1476.9999999999975,nan,1476.9999999999975,nan,1476.9999999999975,1476.9999999999975,nan,nan,1476.9999999999975,1476.9999999999975,1476.9999999999975
Peak_Dur_5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_5,nan,820.25,820.25,nan,nan,nan,nan,820.25,nan,nan,nan,nan,nan,nan,nan,820.25,820.25,820.25,820.25,820.25,nan,nan,820.25,nan,nan,nan,nan,820.25,820.25,820.25,820.25,820.25,820.25,820.25,820.25,820.25,820.25,nan,nan,nan,nan,nan,820.25,820.25,820.25,820.25,820.25,820.25,820.25,nan,nan,nan,nan,nan,820.25,820.25,nan,820.25,nan,820.25,820.25,nan,nan,820.25,820.25,820.25
Peak_Dur_10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0,nan,nan,3.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,5.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,3.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_10,nan,598.0,598.0,nan,nan,nan,nan,598.0,nan,nan,nan,nan,nan,nan,nan,598.0,598.0,598.0,598.0,598.0,nan,nan,598.0,nan,nan,nan,nan,598.0,598.0,598.0,598.0,598.0,598.0,598.0,598.0,598.0,598.0,nan,nan,nan,nan,nan,598.0,598.0,598.0,598.0,598.0,598.0,598.0,nan,nan,nan,nan,nan,598.0,598.0,nan,598.0,nan,598.0,598.0,nan,nan,598.0,598.0,598.0
Peak_Dur_20,nan,2.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,13.0,nan,nan,7.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,7.0,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_20,nan,2.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,3.0,nan,nan,4.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,3.0,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_20,nan,350.0,350.0,nan,nan,nan,nan,350.0,nan,nan,nan,nan,nan,nan,nan,350.0,350.0,350.0,350.0,350.0,nan,nan,350.0,nan,nan,nan,nan,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,nan,nan,nan,nan,nan,350.0,350.0,350.0,350.0,350.0,350.0,350.0,nan,nan,nan,nan,nan,350.0,350.0,nan,350.0,nan,350.0,350.0,nan,nan,350.0,350.0,350.0
Peak_Dur_50,nan,16.0,1.0,nan,nan,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan,6.0,2.0,nan,12.0,2.0,nan,nan,1.0,nan,nan,nan,nan,41.0,27.0,57.0,nan,8.0,69.0,3.0,2.0,11.0,nan,nan,nan,nan,nan,nan,52.0,2.0,33.0,nan,nan,13.0,nan,nan,nan,nan,nan,nan,31.0,1.0,nan,nan,nan,9.0,5.0,nan,nan,nan,nan,1.0
Peak_Fre_50,nan,3.0,1.0,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,4.0,1.0,nan,3.0,1.0,nan,nan,1.0,nan,nan,nan,nan,7.0,6.0,4.0,nan,5.0,10.0,2.0,2.0,6.0,nan,nan,nan,nan,nan,nan,4.0,2.0,6.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,5.0,1.0,nan,nan,nan,2.0,3.0,nan,nan,nan,nan,1.0
Peak_50,nan,43.5,43.5,nan,nan,nan,nan,43.5,nan,nan,nan,nan,nan,nan,nan,43.5,43.5,43.5,43.5,43.5,nan,nan,43.5,nan,nan,nan,nan,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,nan,nan,nan,nan,nan,43.5,43.5,43.5,43.5,43.5,43.5,43.5,nan,nan,nan,nan,nan,43.5,43.5,nan,43.5,nan,43.5,43.5,nan,nan,43.5,43.5,43.5
Dur_2,nan,17.0,1.0,nan,nan,nan,nan,21.0,nan,nan,nan,nan,nan,nan,nan,6.0,2.0,1.0,13.0,2.0,nan,nan,1.0,nan,nan,nan,nan,45.0,33.0,63.0,nan,11.0,73.0,4.0,2.0,11.0,nan,nan,nan,nan,nan,nan,59.0,2.0,34.0,nan,nan,17.0,nan,nan,nan,nan,nan,nan,32.0,1.0,nan,nan,nan,9.0,7.0,nan,nan,nan,nan,1.0
Fre_2,nan,3.0,1.0,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,4.0,1.0,1.0,3.0,1.0,nan,nan,1.0,nan,nan,nan,nan,7.0,8.0,4.0,nan,6.0,10.0,2.0,2.0,6.0,nan,nan,nan,nan,nan,nan,5.0,2.0,6.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,5.0,1.0,nan,nan,nan,2.0,4.0,nan,nan,nan,nan,1.0
High_2,nan,39.0,39.0,nan,nan,nan,nan,39.0,nan,nan,nan,nan,nan,nan,nan,39.0,39.0,39.0,39.0,39.0,nan,nan,39.0,nan,nan,nan,nan,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,nan,nan,nan,nan,nan,39.0,39.0,39.0,39.0,39.0,39.0,39.0,nan,nan,nan,nan,nan,39.0,39.0,nan,39.0,nan,39.0,39.0,nan,nan,39.0,39.0,39.0
Dur_5,nan,56.0,3.0,nan,nan,nan,nan,47.0,nan,nan,nan,nan,nan,nan,nan,18.0,6.0,3.0,44.0,2.0,nan,nan,4.0,nan,nan,nan,nan,94.0,99.0,100.0,8.0,46.0,152.0,17.0,6.0,26.0,nan,nan,nan,nan,nan,nan,95.0,3.0,89.0,1.0,3.0,66.0,2.0,nan,nan,nan,nan,nan,86.0,1.0,nan,8.0,nan,27.0,33.0,nan,nan,1.0,nan,2.0
Fre_5,nan,7.0,2.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,3.0,2.0,4.0,1.0,nan,nan,2.0,nan,nan,nan,nan,4.0,7.0,5.0,2.0,11.0,8.0,7.0,3.0,6.0,nan,nan,nan,nan,nan,nan,1.0,2.0,8.0,1.0,2.0,6.0,1.0,nan,nan,nan,nan,nan,5.0,1.0,nan,4.0,nan,4.0,4.0,nan,nan,1.0,nan,2.0
High_5,nan,13.0,13.0,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,nan,nan,13.0,13.0,13.0,13.0,13.0,nan,nan,13.0,nan,nan,nan,nan,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,nan,nan,nan,nan,nan,13.0,13.0,13.0,13.0,13.0,13.0,13.0,nan,nan,nan,nan,nan,13.0,13.0,nan,13.0,nan,13.0,13.0,nan,nan,13.0,13.0,13.0
Dur_10,nan,90.0,14.0,nan,nan,nan,nan,69.0,nan,nan,nan,nan,nan,nan,nan,42.0,15.0,6.0,102.0,6.0,nan,nan,29.0,nan,nan,nan,nan,120.0,147.0,161.0,53.0,89.0,224.0,194.0,103.0,67.0,1.0,nan,nan,nan,nan,nan,154.0,11.0,155.0,6.0,11.0,114.0,2.0,nan,nan,nan,nan,nan,135.0,5.0,nan,25.0,nan,63.0,77.0,nan,nan,1.0,nan,5.0
Fre_10,nan,5.0,5.0,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,6.0,7.0,3.0,4.0,1.0,nan,nan,4.0,nan,nan,nan,nan,4.0,7.0,4.0,5.0,10.0,6.0,8.0,6.0,7.0,1.0,nan,nan,nan,nan,nan,1.0,5.0,3.0,2.0,3.0,3.0,1.0,nan,nan,nan,nan,nan,5.0,3.0,nan,5.0,nan,1.0,2.0,nan,nan,1.0,nan,2.0
High_10,nan,4.8,4.8,nan,nan,nan,nan,4.8,nan,nan,nan,nan,nan,nan,nan,4.8,4.8,4.8,4.8,4.8,nan,nan,4.8,nan,nan,nan,nan,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,nan,nan,nan,nan,nan,4.8,4.8,4.8,4.8,4.8,4.8,4.8,nan,nan,nan,nan,nan,4.8,4.8,nan,4.8,nan,4.8,4.8,nan,nan,4.8,4.8,4.8
Dur_20,nan,153.0,64.0,nan,nan,nan,nan,121.0,nan,nan,nan,nan,nan,nan,nan,125.0,93.0,22.0,129.0,22.0,nan,nan,77.0,nan,nan,nan,nan,136.0,207.0,268.0,261.0,191.0,311.0,294.0,212.0,139.0,79.0,nan,nan,nan,nan,nan,173.0,81.0,214.0,129.0,55.0,168.0,7.0,nan,nan,nan,nan,nan,185.0,14.0,nan,82.0,nan,107.0,144.0,nan,nan,7.0,6.0,18.0
Fre_20,nan,4.0,5.0,nan,nan,nan,nan,8.0,nan,nan,nan,nan,nan,nan,nan,5.0,9.0,4.0,2.0,1.0,nan,nan,2.0,nan,nan,nan,nan,2.0,6.0,2.0,5.0,9.0,3.0,6.0,4.0,5.0,9.0,nan,nan,nan,nan,nan,3.0,8.0,4.0,3.0,4.0,3.0,4.0,nan,nan,nan,nan,nan,6.0,6.0,nan,3.0,nan,1.0,4.0,nan,nan,4.0,4.0,3.0
High_20,nan,1.0,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,nan,nan,1.0,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,1.0,1.0,nan,1.0,nan,1.0,1.0,nan,nan,1.0,1.0,1.0
