Year,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
FA_Mag,nan,13.986689760919246,7.806340194134402,7.781097358786505,26.9752396885402,38.969808993368545,6.465006606028677,nan,19.912315400390447,16.986444989571584,nan,28.864399901708595,44.93759844493643,nan,nan,37.99970549884823,76.84702903193596,5.866920760589039,16.97673651385984,35.99019548073003,235.9937098165923
Wet_Tim,175.0,153.0,186.0,145.0,193.0,160.0,59.0,191.0,185.0,157.0,180.0,165.0,207.0,142.0,181.0,178.0,149.0,151.0,161.0,185.0,170.0
FA_Dur,nan,7.0,2.0,4.0,3.0,5.0,2.0,nan,2.0,3.0,nan,3.0,3.0,nan,nan,2.0,2.0,4.0,7.0,4.0,2.0
Wet_BFL_Mag_10,5.2,11.0,34.3,5.860000000000001,39.8,18.3,20.0,27.0,12.5,11.600000000000003,12.0,13.0,18.2,7.91,17.0,20.0,9.48,5.5,15.0,16.8,20.800000000000004
Wet_BFL_Mag_50,29.0,38.0,131.5,32.0,188.0,50.5,42.0,103.0,124.5,70.0,45.5,82.0,114.0,67.5,75.0,177.0,46.0,20.0,37.0,77.0,97.0
Wet_BFL_Dur,75.0,71.0,74.0,97.0,89.0,74.0,191.0,76.0,76.0,83.0,50.0,81.0,43.0,102.0,61.0,74.0,83.0,81.0,73.0,69.0,105.0
Peak_Dur_2,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_2,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_2,941.2000000000007,941.2000000000007,941.2000000000007,941.2000000000007,941.2000000000007,941.2000000000007,941.2000000000007,941.2000000000007,941.2000000000007,941.2000000000007,941.2000000000007,941.2000000000007,941.2000000000007,941.2000000000007,941.2000000000007,941.2000000000007,941.2000000000007,941.2000000000007,941.2000000000007,941.2000000000007,941.2000000000007
Peak_Dur_5,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_5,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_5,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0
Peak_Dur_10,nan,nan,nan,nan,nan,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0
Peak_Fre_10,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0
Peak_10,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0
Peak_Dur_20,nan,nan,nan,nan,nan,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,1.0
Peak_Fre_20,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,1.0
Peak_20,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0
Peak_Dur_50,nan,nan,4.0,nan,27.0,2.0,3.0,nan,5.0,1.0,nan,nan,3.0,nan,12.0,14.0,nan,nan,nan,5.0,17.0
Peak_Fre_50,nan,nan,2.0,nan,3.0,1.0,1.0,nan,1.0,1.0,nan,nan,1.0,nan,2.0,3.0,nan,nan,nan,1.0,3.0
Peak_50,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0
Dur_2,nan,nan,9.0,nan,36.0,6.0,3.0,13.0,14.0,2.0,nan,nan,4.0,nan,16.0,20.0,nan,nan,nan,6.0,25.0
Fre_2,nan,nan,3.0,nan,5.0,1.0,1.0,4.0,3.0,2.0,nan,nan,1.0,nan,3.0,3.0,nan,nan,nan,1.0,1.0
High_2,273.3000000000002,273.3000000000002,273.3000000000002,273.3000000000002,273.3000000000002,273.3000000000002,273.3000000000002,273.3000000000002,273.3000000000002,273.3000000000002,273.3000000000002,273.3000000000002,273.3000000000002,273.3000000000002,273.3000000000002,273.3000000000002,273.3000000000002,273.3000000000002,273.3000000000002,273.3000000000002,273.3000000000002
Dur_5,4.0,nan,29.0,nan,51.0,23.0,29.0,37.0,29.0,11.0,1.0,5.0,20.0,2.0,38.0,54.0,nan,5.0,6.0,11.0,35.0
Fre_5,2.0,nan,4.0,nan,3.0,4.0,8.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,6.0,nan,1.0,1.0,2.0,3.0
High_5,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0
Dur_10,21.0,1.0,52.0,1.0,74.0,52.0,62.0,61.0,47.0,30.0,15.0,29.0,31.0,13.0,53.0,73.0,14.0,13.0,29.0,35.0,64.0
Fre_10,3.0,1.0,3.0,1.0,4.0,3.0,5.0,5.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,5.0,2.0,3.0,1.0,3.0,5.0
High_10,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0
Dur_20,41.0,30.0,86.0,35.0,117.0,96.0,108.0,106.0,81.0,76.0,33.0,74.0,49.0,69.0,83.0,96.0,53.0,58.0,63.0,74.0,111.0
Fre_20,4.0,2.0,3.0,3.0,3.0,6.0,8.0,2.0,4.0,3.0,1.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,1.0,3.0,6.0
High_20,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
