Year,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Peak_Dur_2,7.0,17.0,nan,nan,1.0,15.0,2.0,16.0,nan,nan,nan,nan,6.0,nan,3.0,nan,26.0,nan,31.0,nan,nan,nan,11.0,8.0,24.0,nan,nan,18.0,10.0,9.0,nan,12.0,50.0,1.0,nan,12.0,nan,nan,nan,nan,nan,nan,10.0,nan,35.0,2.0,3.0,28.0,1.0,1.0,nan,nan,14.0,nan,25.0,29.0,nan,1.0,1.0,7.0,29.0,nan,nan,nan,nan
Peak_Dur_5,3.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,3.0,nan,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,1.0,2.0,nan,nan,nan,nan,nan,2.0,nan,4.0,nan,nan,nan,nan,1.0,2.0,nan,nan,nan,nan
Peak_Dur_10,2.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,2.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_2,3.0,2.0,nan,nan,1.0,5.0,1.0,3.0,nan,nan,nan,nan,2.0,nan,2.0,nan,2.0,nan,1.0,nan,nan,nan,2.0,3.0,2.0,nan,nan,3.0,2.0,3.0,nan,5.0,2.0,1.0,nan,2.0,nan,nan,nan,nan,nan,nan,5.0,nan,5.0,1.0,1.0,2.0,1.0,1.0,nan,nan,1.0,nan,2.0,4.0,nan,1.0,1.0,1.0,4.0,nan,nan,nan,nan
Peak_Fre_5,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,1.0,1.0,nan,nan,nan,nan,nan,1.0,nan,2.0,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan
Peak_Fre_10,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SP_Mag,2080.0,1950.0,1540.0,2240.0,2410.0,2330.0,2180.0,2820.0,850.0,1330.0,816.0,1880.0,2620.0,910.0,1680.0,1360.0,3900.0,1280.0,4280.0,1240.0,1890.0,2050.0,3610.0,2760.0,3240.0,1240.0,1120.0,3570.0,2790.0,2600.0,1630.0,2460.0,3920.0,2390.0,854.0,3700.0,1230.0,1080.0,1080.0,681.0,1960.0,1250.0,2490.0,1580.0,4780.0,2160.0,2200.0,3090.0,1650.0,1610.0,1960.0,2000.0,3230.0,1300.0,2830.0,2520.0,1010.0,2440.0,2440.0,2120.0,3820.0,1290.0,1260.0,987.0,369.0
SP_Tim,266.0,265.0,266.0,234.0,255.0,275.0,252.0,265.0,252.0,249.0,254.0,266.0,264.0,262.0,268.0,233.0,277.0,245.0,247.0,273.0,262.0,255.0,246.0,253.0,252.0,230.0,255.0,255.0,242.0,279.0,245.0,263.0,282.0,240.0,254.0,247.0,225.0,237.0,254.0,255.0,251.0,224.0,266.0,246.0,285.0,255.0,246.0,275.0,261.0,263.0,232.0,247.0,246.0,222.0,261.0,265.0,232.0,234.0,232.0,261.0,269.0,229.0,229.0,241.0,257.0
SP_Dur,53.0,72.0,69.0,85.0,67.0,76.0,67.0,69.0,72.0,50.0,89.0,75.0,45.0,45.0,82.0,102.0,37.0,53.0,89.0,58.0,70.0,64.0,90.0,77.0,64.0,104.0,48.0,73.0,43.0,58.0,64.0,84.0,49.0,101.0,36.0,91.0,75.0,114.0,52.0,81.0,66.0,88.0,70.0,69.0,83.0,90.0,85.0,55.0,59.0,39.0,78.0,67.0,82.0,90.0,81.0,67.0,59.0,82.0,85.0,65.0,71.0,114.0,62.0,86.0,74.0
SP_ROC,0.07791783380018674,0.08661417322834646,0.07909604519774012,0.08200212992545261,0.08395303326810176,0.06541783380018674,0.07228915662650602,0.08053691275167785,0.08098360655737705,0.09016393442622951,0.09523809523809523,0.067816091954023,0.08220674072679345,0.07922535211267606,0.09219858156028368,0.07048594938674119,0.10695352214960058,0.06534090909090909,0.07850885953148629,0.06711711711711713,0.06439393939393939,0.09523809523809523,0.07742257742257742,0.08978174603174603,0.08185053380782918,0.07703703703703704,0.10141206675224647,0.0825242718446602,0.09302325581395349,0.08510338345864661,0.0752212389380531,0.07850051352276619,0.11661807580174927,0.06832298136645963,0.05333333333333334,0.05979887707716454,0.07931206380857428,0.09090909090909091,0.07655502392344497,0.08333333333333333,0.08807339449541285,0.0910228569325334,0.07339449541284404,0.054945054945054944,0.07216494845360824,0.06805555555555556,0.08374384236453201,0.08525576730190572,0.07766812865497076,0.08450704225352113,0.06923076923076923,0.0684080660256956,0.08064516129032258,0.0835509138381201,0.07436708860759497,0.06060606060606061,0.05784331947122641,0.07996409424032266,0.08627450980392157,0.07968194842406877,0.08529746115953013,0.07575757575757576,0.08504542278127183,0.07885304659498206,0.10389610389610388
DS_Mag_50,47.0,43.0,18.0,22.0,4.2,43.0,36.0,18.0,12.0,19.0,25.0,28.0,51.0,21.0,60.0,104.0,49.0,61.0,75.0,72.0,37.5,80.0,130.0,34.0,46.0,11.0,14.0,70.0,75.0,26.0,98.0,190.0,199.0,75.0,64.0,18.0,53.5,25.0,39.0,6.1,35.0,37.0,18.0,103.0,67.0,30.0,42.0,85.0,24.0,19.0,72.8,67.0,26.75,89.19999999999999,87.05000000000001,27.75,11.6,54.5,47.45,177.0,40.05,70.0,11.9,7.28,6.73
DS_Mag_90,89.0,107.0,132.8,65.0,16.0,135.2,98.0,84.4,63.80000000000001,52.0,81.4,221.60000000000002,125.0,80.0,117.0,248.5,221.00000000000009,145.0,206.79999999999998,166.0,76.0,137.0,272.0,126.0,115.40000000000003,44.0,230.00000000000009,225.19999999999996,269.4,80.0,301.0,278.8,360.0,119.0,134.0,58.80000000000001,108.70000000000002,46.20000000000002,90.5,11.69999999999996,106.5,139.0,38.5,382.0,328.6,214.60000000000008,198.30000000000015,186.90000000000003,88.29999999999998,56.10000000000005,164.0,244.10000000000005,90.26,203.8,261.5,55.21000000000002,47.03,163.6,164.50000000000003,263.2000000000001,127.60000000000002,119.30000000000001,23.180000000000007,35.9,35.980000000000004
DS_Tim,319.0,337.0,335.0,319.0,322.0,351.0,319.0,334.0,324.0,299.0,343.0,341.0,309.0,307.0,350.0,335.0,314.0,298.0,336.0,331.0,332.0,319.0,336.0,330.0,316.0,334.0,303.0,328.0,285.0,337.0,309.0,347.0,331.0,341.0,290.0,338.0,300.0,351.0,306.0,336.0,317.0,312.0,336.0,315.0,368.0,345.0,331.0,330.0,320.0,302.0,310.0,314.0,328.0,312.0,342.0,332.0,291.0,316.0,317.0,326.0,340.0,343.0,291.0,327.0,331.0
DS_Dur_WS,211.0,181.0,207.0,213.0,104.0,185.0,227.0,157.0,193.0,221.0,187.0,223.0,216.0,120.0,164.0,236.0,219.0,232.0,185.0,193.0,168.0,222.0,209.0,231.0,233.0,197.0,257.0,215.0,257.0,191.0,231.0,223.0,185.0,188.0,197.0,197.0,194.0,149.0,196.0,200.0,216.0,201.0,166.0,243.0,155.0,89.0,224.0,218.0,200.0,214.0,221.0,244.0,170.0,232.0,196.0,154.0,208.0,205.0,232.0,194.0,178.0,168.0,193.0,151.0,147.0
