Year,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
FA_Mag,nan,nan,nan,nan,nan,35.00214315686455,62.94954463997894,nan,nan,nan,nan,nan,184.9923963014009,66.97886337358374,nan,115.73541419653966,149.8989247640949,128.81297510015733,101.86034502428052,117.94186498681623,138.73417713530515,56.00277379883678,56.9921643269772,683.7920459158042,nan,56.96829231673583,nan,41.97425972118791,nan,nan,nan,262.949599655961,389.89612137966174,295.9227487526614,nan,nan,nan,42.93569566322361,29.985327838107953,52.936992754172266,nan,40.95508369375388,nan,nan,61.00970091163396,194.9575465383897,217.9586112959773,nan,61.957871965869,53.93668305455135,nan,56.663248035647285,127.92878323223127,nan,nan,86.99514904086124,91.73756319050696,nan,113.82771634588167,102.88544742224525,352.80787646385676,94.97064463138481,230.83561270186166,nan,38.992033798263506
FA_Tim,nan,nan,nan,nan,nan,50.0,26.0,nan,nan,nan,nan,nan,12.0,10.0,nan,48.0,59.0,2.0,33.0,15.0,55.0,0.0,1.0,41.0,nan,10.0,nan,75.0,nan,nan,nan,44.0,25.0,41.0,nan,nan,nan,70.0,53.0,23.0,nan,25.0,nan,nan,36.0,72.0,48.0,nan,60.0,27.0,nan,52.0,38.0,nan,nan,62.0,44.0,nan,32.0,13.0,24.0,10.0,62.0,nan,64.0
FA_Dur,nan,nan,nan,nan,nan,3.0,4.0,nan,nan,nan,nan,nan,4.0,9.0,nan,3.0,2.0,6.0,6.0,6.0,4.0,9.0,4.0,2.0,nan,2.0,nan,3.0,nan,nan,nan,4.0,7.0,2.0,nan,nan,nan,3.0,6.0,8.0,nan,9.0,nan,nan,3.0,2.0,3.0,nan,10.0,8.0,nan,3.0,6.0,nan,nan,4.0,2.0,nan,10.0,3.0,4.0,5.0,6.0,nan,7.0
Wet_BFL_Mag_10,20.0,47.0,45.00000000000001,52.0,33.2,30.5,55.0,33.0,36.0,33.0,24.0,18.0,23.2,39.2,30.0,36.0,52.0,38.0,36.0,68.6,56.00000000000001,35.1,50.0,63.0,42.0,30.0,18.4,37.0,68.2,64.0,45.2,60.0,110.2,85.80000000000001,45.400000000000006,55.3,43.0,31.0,18.900000000000002,25.0,26.200000000000003,38.0,36.2,23.6,150.6,103.6,72.0,63.0,62.0,40.0,25.0,49.0,41.2,25.0,56.8,79.8,31.9,29.199999999999996,34.0,36.4,77.0,35.0,38.0,32.5,17.0
Wet_BFL_Mag_50,48.0,459.0,241.0,241.0,125.0,125.5,234.0,249.0,91.0,122.0,110.0,234.0,102.0,140.0,104.0,229.0,463.0,99.0,316.5,145.0,256.0,169.5,184.0,226.0,271.0,67.0,59.0,172.0,201.5,318.0,132.0,192.0,300.0,236.0,209.0,309.5,143.0,47.0,177.0,121.0,134.0,112.0,208.5,63.0,553.0,257.0,160.0,321.0,332.5,219.5,86.0,230.5,128.0,164.0,217.0,210.0,104.5,88.0,122.5,188.5,302.0,70.0,156.0,64.0,53.0
Wet_Tim,15.0,170.0,162.0,164.0,166.0,60.0,167.0,181.0,132.0,151.0,155.0,167.0,100.0,163.0,60.0,147.0,203.0,108.0,166.0,94.0,161.0,134.0,171.0,151.0,196.0,145.0,163.0,152.0,175.0,177.0,163.0,120.0,194.0,151.0,164.0,122.0,170.0,107.0,133.0,144.0,171.0,155.0,149.0,138.0,167.0,157.0,63.0,151.0,183.0,155.0,153.0,161.0,152.0,146.0,177.0,175.0,146.0,152.0,144.0,159.0,152.0,148.0,146.0,144.0,109.0
Wet_BFL_Dur,52.0,73.0,103.0,70.0,89.0,186.0,81.0,52.0,96.0,78.0,97.0,53.0,163.0,73.0,185.0,90.0,69.0,112.0,76.0,147.0,93.0,112.0,61.0,91.0,51.0,85.0,85.0,101.0,62.0,61.0,53.0,122.0,63.0,89.0,53.0,124.0,56.0,125.0,90.0,64.0,69.0,61.0,84.0,89.0,105.0,75.0,165.0,111.0,60.0,86.0,71.0,72.0,93.0,75.0,59.0,59.0,80.0,82.0,90.0,92.0,123.0,69.0,82.0,76.0,131.0
Peak_2,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0
Peak_5,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0
Peak_10,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0
