Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,NA,307,NA,NA,2,1170.0029411696614,1,0.17491076134349098,68,3830,239,166,1080,2605,73,NA,121.5,104,NA,13,2,29500,5495,21000,NA,2,1
1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29500,5495,21000,NA,NA,NA
1982,112,298,1215,1648,NA,NA,NA,0.05817610062893082,98,6030,200,164,1040,2800,36,138,181,109,1,32,2,29500,5495,21000,1,9,2
1983,86,317,1050,1630,2,3529.8799908318774,25,0.05204155434282333,60,7460,257,213,1760,4250,44,NA,149,163,NA,72,1,29500,5495,21000,NA,12,1
1984,109,280,936,1202,3,2869.971805613722,32,0.1111111111111111,188,9620,92,55,1760,3560,37,NA,67.5,NA,NA,15,NA,29500,5495,21000,NA,4,NA
1985,103,377,563,1382,NA,NA,NA,0.09090909090909091,155,1790,222,199,573.2,989,23,NA,NA,NA,NA,NA,NA,29500,5495,21000,NA,NA,NA
1986,59,332,847,1238,4,896.9876414952183,25,0.06998219848687137,185,9510,147,44,1072,1960,103,139,147.5,139,3,16,3,29500,5495,21000,1,2,1
1987,NA,353,NA,NA,NA,NA,NA,0.23343373493975902,105,1150,248,223,426.40000000000003,672,25,NA,NA,NA,NA,NA,NA,29500,5495,21000,NA,NA,NA
1988,242,265,378,572.5,2,1390.3350953644847,75,0.15427769985974754,108,1260,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29500,5495,21000,NA,NA,NA
1989,42,378,291,712.4000000000001,2,1289.924268569481,53,0.16551238123010376,198,4060,180,39,407.6,1510,141,NA,175,NA,NA,1,NA,29500,5495,21000,NA,1,NA
1990,134,423,472.5,719.9,1,712.9937672483587,0,0.18333333333333332,110,1640,313,271,317,733,42,NA,NA,NA,NA,NA,NA,29500,5495,21000,NA,NA,NA
1991,NA,415,NA,NA,2,1129.8507808690442,20,0.23333516370191598,73,1110,342,208,392,814,134,NA,NA,NA,NA,NA,NA,29500,5495,21000,NA,NA,NA
1992,101,350,391,661,NA,NA,NA,0.14493129375162042,125,1240,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29500,5495,21000,NA,NA,NA
1993,59,314,839,1126,1,688.9987822948713,0,0.06400045511434749,73,3930,241,156,950.5,2625,85,NA,112,NA,NA,2,NA,29500,5495,21000,NA,1,NA
1994,141,306,409,579,NA,NA,NA,0.1533980582524272,80,1430,226,219,365.6,609,7,NA,NA,NA,NA,NA,NA,29500,5495,21000,NA,NA,NA
1995,126,321,513.5,1620,2,700.9859584576088,6,0.05856832971800434,101,6970,220,139,672.0000000000001,3360,81,NA,201,NA,NA,56,NA,29500,5495,21000,NA,8,NA
