p10,p25,p50,p75,p90,metric,comid,result_type
18.4,31,41,52,73.19999999999999,DS_Dur_WS,14997045,observed
318.90000000000003,331.5,343,361,368.59999999999997,DS_Tim,14997045,observed
0.506,0.9550000000000001,1.2,1.5499999999999998,3.21,DS_Mag_50,14997045,observed
1.08,1.15,1.4,2.9,5.428000000000008,DS_Mag_90,14997045,observed
2,2.25,4,5,8,FA_Dur,14997045,observed
2.6926969109808985,4.009610597789733,6.382692681337119,7.358896603533374,8.054062320924537,FA_Mag,14997045,observed
7,8,12.5,14,21.5,FA_Tim,14997045,observed
0.014536015574302476,0.01538461538461533,0.01637104774705584,0.022796934865900304,0.028364338364338396,SP_ROC,14997045,observed
80.10000000000001,88.75,117,130.5,146.20000000000002,SP_Dur,14997045,observed
7.4,7.6,8.25,8.649999999999999,9.04,SP_Mag,14997045,observed
189.9,219.5,235.5,247.25,269.8,SP_Tim,14997045,observed
164.6,200,219,232.5,239.39999999999998,Wet_BFL_Dur,14997045,observed
1.4,2.05,6,6.2,6.414,Wet_BFL_Mag_10,14997045,observed
6.3,6.5,6.6,6.7,7.18,Wet_BFL_Mag_50,14997045,observed
7.3999999999999995,9.5,18,23.5,36.59999999999999,Wet_Tim,14997045,observed
110.2,116.5,127,163.5,185.4,Peak_Tim_10,14997045,observed
58.20000000000001,160,205,235,238.39999999999998,Peak_Tim_2,14997045,observed
135.8,149,200,227,227.60000000000002,Peak_Tim_5,14997045,observed
1.9999999999999998,3.5,6,51.5,78.79999999999998,Peak_Dur_10,14997045,observed
1,3,8,31,50.20000000000002,Peak_Dur_2,14997045,observed
2.1999999999999997,4,11,20,67.39999999999998,Peak_Dur_5,14997045,observed
9.27,9.27,9.27,9.27,9.27,Peak_10,14997045,observed
8.5,8.5,8.5,8.5,8.5,Peak_2,14997045,observed
8.98,8.98,8.98,8.98,8.98,Peak_5,14997045,observed
1.2,1.5,2,2.5,2.8,Peak_Fre_10,14997045,observed
1,1,2,4,9.200000000000003,Peak_Fre_2,14997045,observed
1.4,2,3,3,5.399999999999999,Peak_Fre_5,14997045,observed
