comid,metric,p10,p25,p50,p75,p90,source,result_type
14981972,Peak_Dur_2,1,1,4,10,29,inferred,predicted
14981972,Peak_Dur_5,1,1,2,3,6,inferred,predicted
14981972,Peak_Fre_2,1,1,2,3,5,inferred,predicted
14981972,Peak_Fre_5,1,1,1,2,3,inferred,predicted
14981972,Peak_10,621.091150514461,881.424400806761,1378.5983621519001,2194.4101083338896,2560.40091424467,model,predicted
14981972,Peak_2,263.804569999929,353.126353692308,579.566482621289,637.974549597024,816.8236909871249,model,predicted
14981972,Peak_5,511.3913,650.7451,943.6843,1312.184,1439.156,model,predicted
14981972,DS_Dur_WS,123.983333333333,154.125,205.833333333333,236,251.81,model,predicted
14981972,DS_Mag_50,1.28945466691801,3.23073178793787,5.34283522372994,8.15081045198351,11.6397638778739,model,predicted
14981972,DS_Mag_90,5.28523722246425,9.47285856016385,16.079681137626,26.7536248820211,38.1161834192304,model,predicted
14981972,DS_Tim,272.25,279.833333333333,289.3,301.379166666666,312.81,model,predicted
14981972,FA_Dur,2,3,4,6,8,obs,predicted
14981972,FA_Mag,9.34201254655965,13.9227170838485,24.2152409246286,47.9811543127489,109.951819922767,model,predicted
14981972,FA_Tim,9.3875,20.8125,30.7,43.1,54.7783333333334,model,predicted
14981972,Peak_Dur_10,1,1,1,2,4,obs,predicted
14981972,Peak_Fre_10,1,1,1,1,2,obs,predicted
14981972,SP_Dur,39.15,45,53.8333333333333,62.3875,75.1366666666667,model,predicted
14981972,SP_Mag,179.884001941663,251.720352659333,365.95759131995,518.324857932227,678.571274291954,model,predicted
14981972,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted
14981972,SP_Tim,216,225.875,236.6,243.5875,252,model,predicted
14981972,Wet_BFL_Dur,60.25,76.5604166666667,102.55,136,172.01,model,predicted
14981972,Wet_BFL_Mag_10,17.5757024477282,24.6823945285685,35.4624776575324,48.8814031278037,63.6989262175526,model,predicted
14981972,Wet_BFL_Mag_50,50.7468742544618,72.2311792530803,101.278543672387,146.302662080196,192.584772814918,model,predicted
14981972,Wet_Tim,73.9833333333333,107.245833333334,136.333333333333,154.3,166.075,model,predicted
