Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1987,NA,227,NA,NA,NA,NA,NA,0.06666666666666672,37,3.2,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150,214,1017.6000000000001,NA,NA,NA
1988,49,324,2.4,2.5,NA,NA,NA,0.03846153846153849,114,3,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150,214,1017.6000000000001,NA,NA,NA
1989,NA,311,NA,NA,NA,NA,NA,0.03846153846153849,21,2.6,290,283,1.6,2.4,7,NA,NA,NA,NA,NA,NA,1150,214,1017.6000000000001,NA,NA,NA
1990,NA,295,NA,NA,NA,NA,NA,0.040833333333333374,52,3.1,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150,214,1017.6000000000001,NA,NA,NA
1991,234,296,2.9,3.2,NA,NA,NA,0.03333333333333336,37,3.3,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150,214,1017.6000000000001,NA,NA,NA
1992,202,247,3.8,4,NA,NA,NA,0.04709212557900159,51,9.2,196,32,1.5,2.8499999999999996,164,NA,NA,NA,NA,NA,NA,1150,214,1017.6000000000001,NA,NA,NA
1993,NA,298,NA,NA,NA,NA,NA,0.017857142857142794,12,886,286,203,4.82,7.7,83,NA,163,NA,NA,9,NA,1150,214,1017.6000000000001,NA,3,NA
1994,254,250,5.75,6.800000000000001,NA,NA,NA,0.03174603174603177,106,7.5,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150,214,1017.6000000000001,NA,NA,NA
1995,210,292,3.7,6.6,4,17.99832708977704,38,0.05934718100890208,19,543,273,135,2.24,106,138,162,210,162.5,5,56,7,1150,214,1017.6000000000001,3,7,2
1996,126,266,3.9,15,2,9.094028358177196,17,0.041666666666666664,23,268,243,107,3.1,8,136,NA,233.5,228,NA,8,1,1150,214,1017.6000000000001,NA,4,1
1997,353,241,5.6,9.5,NA,NA,NA,0.036231884057971016,144,3540,97,71,3.5,439,26,92,107,100,2,91,5,1150,214,1017.6000000000001,1,5,3
1998,41,341,4.2,284,NA,NA,NA,0.09766454352441614,74,843,267,39,4.6,438,228,NA,245,NA,NA,43,NA,1150,214,1017.6000000000001,NA,5,NA
1999,275,288,4.1,5.7,4,286.1218437512291,2,0.03077651515151511,217,807,71,55,6.98,303,16,NA,38.5,NA,NA,40,NA,1150,214,1017.6000000000001,NA,4,NA
2000,NA,301,NA,NA,NA,NA,NA,0.05357142857142854,12,632,289,92,3.8,4.15,197,NA,283.5,NA,NA,3,NA,1150,214,1017.6000000000001,NA,2,NA
2001,219,307,2.5,2.7200000000000015,NA,NA,NA,0.03333333333333336,148,15,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150,214,1017.6000000000001,NA,NA,NA
2002,291,217,3.3,3.7,5,12.815270611524094,37,0.03175403225806454,9,28,208,48,1.4,2.1,160,NA,NA,NA,NA,NA,NA,1150,214,1017.6000000000001,NA,NA,NA
2003,NA,316,NA,NA,2,8.913794359597045,38,NA,NA,214,NA,NA,NA,NA,142,NA,359,NA,NA,1,NA,1150,214,1017.6000000000001,NA,1,NA
2004,216,313,2.6500000000000004,15.5,9,186.8506727023101,13,0.040000000000000036,131,22,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150,214,1017.6000000000001,NA,NA,NA
2005,208,329,4.8,25,NA,NA,NA,0.04938271604938265,89,1180,240,77,4.48,114,163,231.5,219.5,227,2,40,14,1150,214,1017.6000000000001,2,6,3
2006,NA,268,NA,NA,NA,NA,NA,0.19047619047619047,18,521,250,79,9.92,407,171,NA,197,232,NA,49,1,1150,214,1017.6000000000001,NA,4,1
2007,385,251,4.1,4.860000000000002,NA,NA,NA,NA,15,58,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150,214,1017.6000000000001,NA,NA,NA
2008,NA,332,NA,NA,4,8.760801321315272,29,0.022727272727272846,11,159,321,51,4,4.2,270,NA,300,NA,NA,2,NA,1150,214,1017.6000000000001,NA,2,NA
2009,248,243,4.5,22,7,17.95715740300172,14,0.04545454545454549,207,41,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150,214,1017.6000000000001,NA,NA,NA
2010,156,304,4.7,6.300000000000001,2,247.9091527253247,13,0.036109303838646745,128,828,176,51,5.3,503,125,NA,145,NA,NA,47,NA,1150,214,1017.6000000000001,NA,3,NA
2011,NA,338,NA,NA,4,11.995767267295465,34,0.07551169590643275,75,740,263,169,56.8,282,94,NA,216,193,NA,140,2,1150,214,1017.6000000000001,NA,11,1
2012,460,230,5.2,5.7,3,73.99342302692952,21,NA,NA,209,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150,214,1017.6000000000001,NA,NA,NA
2013,266,202,4.5,6,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,324,NA,NA,NA,NA,NA,NA,1150,214,1017.6000000000001,NA,NA,NA
2014,NA,315,NA,NA,NA,NA,NA,NA,NA,84,342,240,3.1800000000000006,5.25,102,NA,NA,NA,NA,NA,NA,1150,214,1017.6000000000001,NA,NA,NA
2015,113,274,6.4,7.159999999999999,2,24.99415380693706,2,0.07771260997067451,135,26,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150,214,1017.6000000000001,NA,NA,NA
2016,154,290,5.6,7.370000000000003,1,16.999900995252094,4,0.0175438596491229,53,217,237,216,3.8,5.7,21,NA,146.5,NA,NA,2,NA,1150,214,1017.6000000000001,NA,2,NA
2017,193,307,5.7,6.580000000000001,1,73.98635925615221,3,0.030000000000000072,40,392,267,189,11,157,78,100,168,135,1,93,4,1150,214,1017.6000000000001,1,8,2
2018,242,313,7.85,9.39,NA,NA,NA,0.0240963855421688,118,285,195,61,5.4,33,134,NA,180,NA,NA,8,NA,1150,214,1017.6000000000001,NA,2,NA
