p10,p25,p50,p75,p90,metric,comid,result_type
129.2,154.75,179.5,227.25,263.7,DS_Dur_WS,948070372,observed
199.4,230,276,318,332.2,DS_Tim,948070372,observed
0,0.115,0.985,4.455,8.7715,DS_Mag_50,948070372,observed
0.04300000000000001,0.561000000000001,3.564,10.227499999999996,41.668,DS_Mag_90,948070372,observed
2,2.75,3,4,10.5,FA_Dur,948070372,observed
4.584840087427903,8.647817621775603,18.970246659664518,51.988623496961,264.99600755705796,FA_Mag,948070372,observed
5.5,17.5,40.5,57,65,FA_Tim,948070372,observed
0.03646994117365722,0.04915899831901964,0.06806282722513089,0.12556561085972853,0.18404070263809444,SP_ROC,948070372,observed
19.6,32.5,54,80.5,125.00000000000004,SP_Dur,948070372,observed
3.8180000000000005,9.395,37.3,1735,5998,SP_Mag,948070372,observed
154.4,173.5,204,239.5,275.20000000000005,SP_Tim,948070372,observed
28.6,68,99,147,176.8,Wet_BFL_Dur,948070372,observed
0.015200000000000016,0.5060000000000002,4.5,16.75,68.08000000000004,Wet_BFL_Mag_10,948070372,observed
0.41600000000000015,4.475,10.2,43.525000000000006,475.9000000000002,Wet_BFL_Mag_50,948070372,observed
72.4,89,105,125.5,136.8,Wet_Tim,948070372,observed
100.30000000000001,100.75,118,139,146.20000000000002,Peak_Tim_10,948070372,observed
113.8,123,138.75,155.25,168.2,Peak_Tim_2,948070372,observed
117.4,120.625,131.5,141.25,152.2,Peak_Tim_5,948070372,observed
1,1,1.5,2,2,Peak_Dur_10,948070372,observed
1,1.75,3.5,10.5,20.1,Peak_Dur_2,948070372,observed
1,1,2,3,3.5999999999999996,Peak_Dur_5,948070372,observed
12510.000000000002,12510.000000000002,12510.000000000002,12510.000000000002,12510.000000000002,Peak_10,948070372,observed
1210,1210,1210,1210,1210,Peak_2,948070372,observed
6284,6284,6284,6284,6284,Peak_5,948070372,observed
1,1,1,1.25,1.7000000000000002,Peak_Fre_10,948070372,observed
1,1,2,4.25,5,Peak_Fre_2,948070372,observed
1,1,1,2.25,3,Peak_Fre_5,948070372,observed
