p10,p25,p50,p75,p90,metric,comid,result_type
181,196,218,232,238,DS_Dur_WS,946050152,observed
308,320,333,343,352,DS_Tim,946050152,observed
37,50,63.7,86,105,DS_Mag_50,946050152,observed
66,76.8,103,164.70000000000002,249.5,DS_Mag_90,946050152,observed
2,2,3,4,5,FA_Dur,946050152,observed
83.682040376282,109.00201036518675,138.47860787364613,218.7022061777714,556.456131501099,FA_Mag,946050152,observed
0.5,13.75,25,44,57,FA_Tim,946050152,observed
0.041304347826086926,0.04392487220877041,0.05010654233211679,0.05263157894736842,0.06039211109814448,SP_ROC,946050152,observed
60,65,75,87,90,SP_Dur,946050152,observed
594,858,1280,1920,2650,SP_Mag,946050152,observed
238,246,257,264,276,SP_Tim,946050152,observed
58,67,78,92,99,Wet_BFL_Dur,946050152,observed
101,137.2,184.7,279.4,398,Wet_BFL_Mag_10,946050152,observed
296,407,479,860.5,1330,Wet_BFL_Mag_50,946050152,observed
155,168,182,189,197,Wet_Tim,946050152,observed
147,228,231,260,272.6,Peak_Tim_10,946050152,observed
230,237,251,257,261,Peak_Tim_2,946050152,observed
201,239,242,247,270.2,Peak_Tim_5,946050152,observed
1,1,1,2,6.799999999999997,Peak_Dur_10,946050152,observed
2,12,17,31,46,Peak_Dur_2,946050152,observed
1,2,3,3,4.999999999999993,Peak_Dur_5,946050152,observed
3090,3090,3090,3090,3090,Peak_10,946050152,observed
1580,1580,1580,1580,1580,Peak_2,946050152,observed
2780,2780,2780,2780,2780,Peak_5,946050152,observed
1,1,1,1,2.1999999999999993,Peak_Fre_10,946050152,observed
1,2,3,3,4,Peak_Fre_2,946050152,observed
1,1,1,2,2.1999999999999993,Peak_Fre_5,946050152,observed
