comid,metric,p10,p25,p50,p75,p90,source,result_type
14930339,Peak_Dur_2,1,1,4,10,29,inferred,predicted
14930339,Peak_Dur_5,1,1,2,3,6,inferred,predicted
14930339,Peak_Fre_2,1,1,2,3,5,inferred,predicted
14930339,Peak_Fre_5,1,1,1,2,3,inferred,predicted
14930339,Peak_10,646.64117323892,755.765979580442,1293.78560747535,1465.1438307884803,1906.6479821953,model,predicted
14930339,Peak_2,141.034061775119,209.832310969157,297.471288854809,411.257733137149,594.669392556081,model,predicted
14930339,Peak_5,332.1372,516.2677,679.7197,812.7323,1014.0880000000001,model,predicted
14930339,DS_Dur_WS,93.7,125,165.5,206.354166666667,232.85,model,predicted
14930339,DS_Mag_50,2.21385873001621,4.02454807448666,6.96589946178737,9.65875548753889,13.1942238263097,model,predicted
14930339,DS_Mag_90,4.53930929018127,8.23746626448359,13.9600106498828,23.8925282860567,37.5402169147476,model,predicted
14930339,DS_Tim,285.363333333333,298,311.429166666667,327,336.7325,model,predicted
14930339,FA_Dur,2,3,4,6,8,obs,predicted
14930339,FA_Mag,8.03862776625582,13.6563734808227,21.7885528715877,38.2775725090922,64.5109153777645,model,predicted
14930339,FA_Tim,9,20.96875,41.35,50.25,61.71,model,predicted
14930339,Peak_Dur_10,1,1,1,2,4,obs,predicted
14930339,Peak_Fre_10,1,1,1,1,2,obs,predicted
14930339,SP_Dur,50.7866666666666,62.1916666666666,76,91.75,117.615,model,predicted
14930339,SP_Mag,87.1965223209462,116.86739562983,172.614143770893,234.337475397635,327.933460432563,model,predicted
14930339,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted
14930339,SP_Tim,217.7375,230,240.9,249.666666666667,256,model,predicted
14930339,Wet_BFL_Dur,57.8708333333334,76.5,97.9375,127.5,157.52,model,predicted
14930339,Wet_BFL_Mag_10,8.00151044167714,14.1913526198107,20.9695833074035,29.5244147625094,37.432251332617,model,predicted
14930339,Wet_BFL_Mag_50,31.5811972311258,43.7280691297681,61.7689659632091,84.2176790228453,104.011536961008,model,predicted
14930339,Wet_Tim,84.9666666666666,118.09375,139,155.125,167,model,predicted
