comid,metric,p10,p25,p50,p75,p90,source,result_type
2773566,Peak_Dur_2,1,1,4,10,29,inferred,predicted
2773566,Peak_Dur_5,1,1,2,3,6,inferred,predicted
2773566,Peak_Fre_2,1,1,2,3,5,inferred,predicted
2773566,Peak_Fre_5,1,1,1,2,3,inferred,predicted
2773566,Peak_10,7301.560752434871,8116.861384327321,12299.822639914199,18223.457777133,24551.1014613387,model,predicted
2773566,Peak_2,2793.28033234691,4155.69577265563,5097.205538491189,6516.63589867266,10227.1222677649,model,predicted
2773566,Peak_5,4989.5209718432,6322.75380872682,8318.99149561006,11834.7743035403,16782.429685906398,model,predicted
2773566,DS_Dur_WS,87.8933333333333,120.5,168.2,212.4375,242.125,model,predicted
2773566,DS_Mag_50,90.1435841193513,133.014363893827,205.083126575269,360.692916009347,430.593432040842,model,predicted
2773566,DS_Mag_90,105.227092606078,164.31526709253,261.788647084853,405.121520677143,499.665459328778,model,predicted
2773566,DS_Tim,280,288,299,310.05625,324,model,predicted
2773566,FA_Dur,2,3,4,6,8,obs,predicted
2773566,FA_Mag,201.473214954481,324.288639126621,489.97390471056,841.30315223374,1694.42407004874,model,predicted
2773566,FA_Tim,7.94,16.2875,27.1333333333334,43.2,51.82,model,predicted
2773566,Peak_Dur_10,1,1,1,2,4,obs,predicted
2773566,Peak_Fre_10,1,1,1,1,2,obs,predicted
2773566,SP_Dur,45,57,73.6166666666666,95.4875,127.05,model,predicted
2773566,SP_Mag,827.560836402702,1277.20261493322,2224.54850347933,3152.47608120784,5145.99884609673,model,predicted
2773566,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted
2773566,SP_Tim,190.6175,214.6875,230.354166666667,240.9,249.533333333334,model,predicted
2773566,Wet_BFL_Dur,54,71.2916666666667,98.6875,134.733333333334,181.483333333334,model,predicted
2773566,Wet_BFL_Mag_10,131.942051788827,212.424001028004,340.98903909958,490.117831859851,582.752914959268,model,predicted
2773566,Wet_BFL_Mag_50,439.841596419537,584.90280583168,896.379868397059,1333.95047412251,1787.01518059262,model,predicted
2773566,Wet_Tim,51.5,86.6625,127.916666666667,153.7625,175.53,model,predicted
