Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,NA,354,NA,NA,NA,NA,NA,0.04466501240694789,191,1500,163,65,421.6,1040,98,143,142,143,2,43,3,2910,844,1750,1,3,1
1981,126,327,24,72,NA,NA,NA,0.10833333333333334,22,436,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2910,844,1750,NA,NA,NA
1982,NA,NA,NA,NA,2,64.00414295800637,0,NA,NA,528,326,239,38,317,87,NA,205,NA,NA,2,NA,2910,844,1750,NA,1,NA
1983,NA,369,NA,NA,4,520.0121223086918,44,0.03743965197092684,112,1420,257,163,710,1180,94,173,203,150,1,141,26,2910,844,1750,1,3,3
1984,NA,339,NA,NA,NA,NA,NA,0.04285714285714286,185,554,154,NA,NA,NA,NA,NA,88,NA,NA,13,NA,2910,844,1750,NA,1,NA
1985,170,323,90,225.79999999999995,2,273.01200900046973,8,0.078125,37,843,286,NA,NA,NA,NA,NA,276,NA,NA,1,NA,2910,844,1750,NA,1,NA
1986,NA,337,NA,NA,4,296.9828659487085,66,0.07090161889795206,168,1750,169,42,126.10000000000004,1030,127,NA,140,165,NA,41,1,2910,844,1750,NA,1,1
1987,94,357,0.665,13,3,308.01712382510516,8,0.06066176470588235,56,280,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2910,844,1750,NA,NA,NA
1988,89,357,0.3,24,1,12.997298577768152,0,0.3235294117647059,36,113,321,236,0.41,48.5,85,NA,NA,NA,NA,NA,NA,2910,844,1750,NA,NA,NA
1989,142,329,12.5,37,6,24.118380126812895,4,0.3277777777777778,20,438,309,229,0.26,24,80,NA,NA,NA,NA,NA,NA,2910,844,1750,NA,NA,NA
1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,174,285,180,0.3,19,105,NA,NA,NA,NA,NA,NA,2910,844,1750,NA,NA,NA
