Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,NA,160,NA,NA,2,8.023319055007782,24,0.5248868778280543,14,1460,146,52,2.5,3,94,NA,121,141,NA,18,1,3293,413.5,2338,NA,2,1
1981,250,159,11,14,NA,NA,NA,0.040000000000000036,157,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3293,413.5,2338,NA,NA,NA
1982,258,254,7.2,12,6,39.99725352364154,10,0.09090909090909091,52,1040,202,159,5.4,6.6,43,NA,137,NA,NA,25,NA,3293,413.5,2338,NA,7,NA
1983,177,262,10,12,3,23.999752488190147,35,0.19961753456899092,13,327,249,103,5.9,6.6,146,NA,163,NA,NA,3,NA,3293,413.5,2338,NA,1,NA
1984,NA,107,NA,NA,NA,NA,NA,0.3257575757575757,12,110,95,22,5.5,5.75,73,NA,85,NA,NA,1,NA,3293,413.5,2338,NA,1,NA
1985,240,254,10,11,NA,NA,NA,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3293,413.5,2338,NA,NA,NA
1986,NA,175,NA,NA,NA,NA,NA,0.21952755621323133,29,2930,146,18,5.7,426.5,128,139,147,139,3,20,4,3293,413.5,2338,1,2,1
1987,60,333,11,11,NA,NA,NA,0.017857142857142794,194,94,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3293,413.5,2338,NA,NA,NA
1988,303,210,5.6,6.200000000000001,NA,NA,NA,NA,NA,11,0,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,3293,413.5,2338,NA,NA,NA
1989,186,206,11,11,11,179.91311844513316,53,0.329608938547486,42,680,164,17,5.5,5.6,147,NA,160,NA,NA,1,NA,3293,413.5,2338,NA,1,NA
1990,264,241,5.8,6,NA,NA,NA,0.0175438596491229,21,10,220,194,5.6,5.9,26,NA,NA,NA,NA,NA,NA,3293,413.5,2338,NA,NA,NA
1991,NA,246,NA,NA,NA,NA,NA,0.03337041156840938,88,296,158,19,5.6,5.6,139,NA,NA,NA,NA,NA,NA,3293,413.5,2338,NA,NA,NA
1992,118,354,5.8,11,NA,NA,NA,0.09090909090909091,30,11,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3293,413.5,2338,NA,NA,NA
1993,NA,238,NA,NA,3,11.268306941915336,29,0.25925925925925924,17,112,221,115,5.8,6.2,106,NA,215,NA,NA,1,NA,3293,413.5,2338,NA,1,NA
1994,149,313,11,12.200000000000017,8,35.90089927942332,69,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3293,413.5,2338,NA,NA,NA
