p10,p25,p50,p75,p90,metric,comid,result_type
110,180,204,218,222,DS_Dur_WS,14922415,observed
287,288.5,295,313.5,323,DS_Tim,14922415,observed
1.1,2.9,6.8,13.25,19,DS_Mag_50,14922415,observed
9.709999999999997,12.5,26.80000000000001,37,43.5,DS_Mag_90,14922415,observed
2,2,4,5,7,FA_Dur,14922415,observed
8.240985235552387,9.995194416431989,23.99882159485481,26.992718816787598,95.16009512870036,FA_Mag,14922415,observed
14.200000000000001,25,28,44,51.999999999999986,FA_Tim,14922415,observed
0.0625,0.06714904583371724,0.09090909090909091,0.09435817805383022,0.0975609756097561,SP_ROC,14922415,observed
46,49,57,67.5,78,SP_Dur,14922415,observed
138,158,211,484,536,SP_Mag,14922415,observed
224,238.5,243,250,264,SP_Tim,14922415,observed
80,85.5,108,176,199,Wet_BFL_Dur,14922415,observed
20.7,30.5,38.199999999999996,53.5,66.7,Wet_BFL_Mag_10,14922415,observed
38,66.25,95,181.75,221.5,Wet_BFL_Mag_50,14922415,observed
56,81,133,147,160,Wet_Tim,14922415,observed
112.80000000000001,126,148,170,183.2,Peak_Tim_10,14922415,observed
90.5,104.25,143,157.75,187.5,Peak_Tim_2,14922415,observed
86.4,93,104,148,174.39999999999998,Peak_Tim_5,14922415,observed
1,1,1,1,1,Peak_Dur_10,14922415,observed
4,12.5,30,31.75,66.5,Peak_Dur_2,14922415,observed
1,1,1,1.5,1.7999999999999998,Peak_Dur_5,14922415,observed
1990,1990,1990,1990,1990,Peak_10,14922415,observed
358,358,358,358,358,Peak_2,14922415,observed
1280,1280,1280,1280,1280,Peak_5,14922415,observed
1,1,1,1,1,Peak_Fre_10,14922415,observed
2,3.5,5,6.5,9,Peak_Fre_2,14922415,observed
1,1,1,1,1,Peak_Fre_5,14922415,observed
