p10,p25,p50,p75,p90,metric,comid,result_type
101,141,184,240,259,DS_Dur_WS,1669845,observed
183,209,234,315,331,DS_Tim,1669845,observed
0.12,0.16,0.35,0.68,0.86,DS_Mag_50,1669845,observed
0.625,0.99,1.6860000000000002,2.7300000000000013,4.320000000000002,DS_Mag_90,1669845,observed
2,2,3,5,6,FA_Dur,1669845,observed
1.6498227510649581,2.395552662747233,4.390310798904493,8.570277408049751,22.953230414259583,FA_Mag,1669845,observed
4,11.5,23,30.5,42.00000000000003,FA_Tim,1669845,observed
0.061538461538461535,0.07692307692307689,0.09633027522935778,0.12771739130434784,0.1464285714285714,SP_ROC,1669845,observed
18,26,41,138,186,SP_Dur,1669845,observed
13,38.6,71.9,238,347,SP_Mag,1669845,observed
135,152,176,197,218,SP_Tim,1669845,observed
48,66,92,115,145,Wet_BFL_Dur,1669845,observed
0.16700000000000004,0.56,1.65,6.367999999999999,9.62,Wet_BFL_Mag_10,1669845,observed
1.44,3.3,10.5,29,73.5,Wet_BFL_Mag_50,1669845,observed
46,55,77,94,106,Wet_Tim,1669845,observed
92.6,95,117,126.5,134,Peak_Tim_10,1669845,observed
84,102,120,132,138,Peak_Tim_2,1669845,observed
87,95,126,142.5,157,Peak_Tim_5,1669845,observed
1,1,2,2,2.5999999999999996,Peak_Dur_10,1669845,observed
1,1,6,11,14,Peak_Dur_2,1669845,observed
1,1,2,3,4.199999999999999,Peak_Dur_5,1669845,observed
950,950,950,950,950,Peak_10,1669845,observed
251,251,251,251,251,Peak_2,1669845,observed
722,722,722,722,722,Peak_5,1669845,observed
1,1,1,1,1.5999999999999996,Peak_Fre_10,1669845,observed
1,1,2,4,5,Peak_Fre_2,1669845,observed
1,1,1,2,2.3999999999999986,Peak_Fre_5,1669845,observed
