Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,271,202,1.6,75,NA,NA,NA,0.0998980632008155,52,9940,150,52,500.79999999999995,2435,98,141,121,140,4,40,6,18830.00000000003,3065,11320,1,2,1
1981,315,212,2,182.60000000000002,NA,NA,NA,0.13333333333333336,34,1410,178,71,6.6,217,107,NA,NA,NA,NA,NA,NA,18830.00000000003,3065,11320,NA,NA,NA
1982,185,238,94,320.6,3,454.98261467661007,45,0.09096431033916669,39,5770,199,38,178.7,647,161,NA,187,NA,NA,14,NA,18830.00000000003,3065,11320,NA,2,NA
1983,147,265,368,442.80000000000007,NA,NA,NA,0.05978027227131598,107,37000,158,101,553,4070,57,135,148,140.5,7,88,17,18830.00000000003,3065,11320,2,5,4
1984,184,184,1.6,5.9100000000000055,NA,NA,NA,0.06542056074766354,81,3320,103,57,80.80000000000001,487,46,NA,92,NA,NA,13,NA,18830.00000000003,3065,11320,NA,2,NA
1985,160,333,0.5700000000000001,35.09999999999994,NA,NA,NA,0.11111111111111108,196,139,137,135,1.9,6.6,2,NA,NA,NA,NA,NA,NA,18830.00000000003,3065,11320,NA,NA,NA
1986,182,226,3.05,21.600000000000023,4,92.01501656137899,27,0.07298934998163789,55,13300,171,44,32.099999999999994,2460,127,NA,149,167,NA,22,2,18830.00000000003,3065,11320,NA,2,1
1987,278,189,1.9,3.2,2,9.49237273163168,3,0.13014590932777487,47,305,142,100,15,51,42,NA,NA,NA,NA,NA,NA,18830.00000000003,3065,11320,NA,NA,NA
1988,267,175,2.2,2.4,NA,NA,NA,0.12499999999999993,56,39,119,18,1.6,2.8,101,NA,NA,NA,NA,NA,NA,18830.00000000003,3065,11320,NA,NA,NA
1989,NA,278,NA,NA,NA,NA,NA,0.04880952380952385,184,5.5,94,18,1.6999999999999997,2.55,76,NA,NA,NA,NA,NA,NA,18830.00000000003,3065,11320,NA,NA,NA
1990,NA,138,NA,NA,NA,NA,NA,0.375,31,3.2,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18830.00000000003,3065,11320,NA,NA,NA
1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,NA,211,NA,NA,NA,NA,NA,0.11842105263157894,60,10600,151,54,349,1535,97,NA,124,NA,NA,18,NA,18830.00000000003,3065,11320,NA,2,NA
1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,275,208,15,125.6,NA,NA,NA,0.0606826801517067,30,15400,178,84,400.59999999999997,1140,94,161,116,167.5,3,30,6,18830.00000000003,3065,11320,1,3,2
1996,221,212,0,28,6,58.0449870368438,18,0.10516738416222952,61,4730,151,34,64,2170,117,NA,134.5,NA,NA,19,NA,18830.00000000003,3065,11320,NA,2,NA
1997,309,168,0,0.04399999999999864,3,27.81121606107483,3,0.11372549019607843,46,16900,122,55,632.4000000000001,3090,67,NA,107,106,NA,36,4,18830.00000000003,3065,11320,NA,3,2
1998,149,255,24,210.40000000000003,3,20.21214458485024,67,0.06799038978868666,106,18400,149,38,521.9000000000001,13850,111,127.5,125,131,5,31,24,18830.00000000003,3065,11320,2,1,2
1999,220,269,0.02,76.1,NA,NA,NA,0.3,71,452,198,160,99,220,38,NA,NA,NA,NA,NA,NA,18830.00000000003,3065,11320,NA,NA,NA
2000,250,246,1.7,34.29999999999998,3,136.99314425176578,59,0.12411347517730496,95,6200,151,28,22.200000000000003,2640,123,NA,139.5,NA,NA,13,NA,18830.00000000003,3065,11320,NA,2,NA
2001,138,285,0,5.859999999999999,NA,NA,NA,0.12887901572112098,123,6210,162,32,20.900000000000002,612.5,130,NA,155,157,NA,6,1,18830.00000000003,3065,11320,NA,1,1
2002,115,320,0,19.2,NA,NA,NA,0.2226660532039485,221,485,99,42,0,88.95,57,NA,NA,NA,NA,NA,NA,18830.00000000003,3065,11320,NA,NA,NA
2003,138,314,0,2.086999999999997,4,24.798535349501652,2,0.20786516853932588,219,570,95,26,0,152.5,69,NA,NA,NA,NA,NA,NA,18830.00000000003,3065,11320,NA,NA,NA
2004,113,340,0,0,8,90.29996363313255,69,0.21428571428571422,184,481,156,70,0,0.10500000000000001,86,NA,NA,NA,NA,NA,NA,18830.00000000003,3065,11320,NA,NA,NA
2005,247,208,12,124.20000000000002,NA,NA,NA,0.0729538612336344,55,6250,153,66,676,1420,87,NA,136.5,NA,NA,27,NA,18830.00000000003,3065,11320,NA,4,NA
2006,142,263,0.14,11.679000000000029,2,87.5916333495308,52,0.06857142857142857,68,8270,195,106,65.4,510.5,89,NA,139.5,NA,NA,14,NA,18830.00000000003,3065,11320,NA,2,NA
2007,127,332,0,24.06000000000002,NA,NA,NA,0.19512195121951217,228,112,104,65,0,5.05,39,NA,NA,NA,NA,NA,NA,18830.00000000003,3065,11320,NA,NA,NA
2008,NA,201,NA,NA,3,51.903113458687294,70,0.07909040414727042,49,1680,152,59,9.188000000000002,278,93,NA,NA,NA,NA,NA,NA,18830.00000000003,3065,11320,NA,NA,NA
2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,92,353,0,19.14,3,68.27036526708046,16,0.0761904761904762,196,2500,157,54,4.207000000000001,1005,103,NA,113,NA,NA,3,NA,18830.00000000003,3065,11320,NA,1,NA
2011,NA,228,NA,NA,6,35.2843286666549,9,0.05013927576601671,46,8620,182,103,133.8,568,79,NA,172,176,NA,13,1,18830.00000000003,3065,11320,NA,1,1
2012,NA,317,NA,NA,NA,NA,NA,0.05608974358974359,112,143,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18830.00000000003,3065,11320,NA,NA,NA
2013,NA,389,NA,NA,1,48.098651701087164,0,0.09866666666666674,296,276,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18830.00000000003,3065,11320,NA,NA,NA
2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,343,186,12.6,54.40000000000008,NA,NA,NA,0.1440677966101695,38,10200,148,49,24.460000000000004,659,99,NA,136,NA,NA,18,NA,18830.00000000003,3065,11320,NA,2,NA
2018,126,359,0,0,NA,NA,NA,0.06769825918762089,171,117,188,25,0,112,163,NA,NA,NA,NA,NA,NA,18830.00000000003,3065,11320,NA,NA,NA
2019,271,214,20.6,84,NA,NA,NA,0.06228373702422145,50,2970,164,45,0.2720000000000002,1700,119,NA,132.5,NA,NA,6,NA,18830.00000000003,3065,11320,NA,2,NA
