p10,p25,p50,p75,p90,metric,comid,result_type
121.69999999999999,161,177,209.25,235.60000000000008,DS_Dur_WS,7962651,observed
208,244,262,282.5,305,DS_Tim,7962651,observed
250.1,286.75,305.5,340.75,365.05000000000007,DS_Mag_50,7962651,observed
290.26,353.85,418.45,462.225,486.1800000000002,DS_Mag_90,7962651,observed
3,3,4,6,7.400000000000002,FA_Dur,7962651,observed
442.59436794707085,537.4933433138505,674.9934993616474,963.4861938290271,1695.9713203570227,FA_Mag,7962651,observed
14.200000000000001,23.5,31,40.5,55.40000000000001,FA_Tim,7962651,observed
0.0163375195729149,0.020006780104824106,0.025932513693736604,0.03833208395802099,0.043813853237597865,SP_ROC,7962651,observed
46.400000000000006,66.5,92,130,173.20000000000002,SP_Dur,7962651,observed
1908.0000000000005,2805,5370,9405,13680.000000000002,SP_Mag,7962651,observed
95.8,145.5,167,179.5,194.60000000000002,SP_Tim,7962651,observed
29.8,42,60,98,128.20000000000005,Wet_BFL_Dur,7962651,observed
288.24000000000007,344.9,437.40000000000003,561,697.8800000000001,Wet_BFL_Mag_10,7962651,observed
538.7,595.5,906.5,1325,1934,Wet_BFL_Mag_50,7962651,observed
35.8,56,72,102,133.8,Wet_Tim,7962651,observed
70.7,83.75,111,133.25,137.3,Peak_Tim_10,7962651,observed
78.65,118.375,138.25,151.75,169.6,Peak_Tim_2,7962651,observed
82.30000000000001,111.25,132.75,139,139.6,Peak_Tim_5,7962651,observed
1,1,1.5,2.25,2.7,Peak_Dur_10,7962651,observed
1,2,3,6.25,7.400000000000006,Peak_Dur_2,7962651,observed
1,1,2,2.25,3.3,Peak_Dur_5,7962651,observed
17900.000000000004,17900.000000000004,17900.000000000004,17900.000000000004,17900.000000000004,Peak_10,7962651,observed
8700,8700,8700,8700,8700,Peak_2,7962651,observed
14220.000000000002,14220.000000000002,14220.000000000002,14220.000000000002,14220.000000000002,Peak_5,7962651,observed
1,1,1,1,1,Peak_Fre_10,7962651,observed
1,1,2,2,3.1000000000000014,Peak_Fre_2,7962651,observed
1,1,1,1,1.8999999999999995,Peak_Fre_5,7962651,observed
