metric,status_code,status,alteration_type,median_in_iqr,comid
DS_Dur_WS,0,indeterminate,low,FALSE,8933736
DS_Tim,0,indeterminate,unknown,TRUE,8933736
DS_Mag_50,0,indeterminate,high,FALSE,8933736
DS_Mag_90,-1,likely_altered,high,FALSE,8933736
FA_Mag,-1,likely_altered,high,FALSE,8933736
FA_Tim,0,indeterminate,early,FALSE,8933736
SP_Dur,-1,likely_altered,low,FALSE,8933736
SP_Mag,0,indeterminate,low,FALSE,8933736
SP_Tim,0,indeterminate,unknown,TRUE,8933736
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,8933736
Wet_BFL_Mag_10,0,indeterminate,unknown,TRUE,8933736
Wet_BFL_Mag_50,0,indeterminate,unknown,TRUE,8933736
Wet_Tim,1,likely_unaltered,none_found,TRUE,8933736
Peak_10,1,likely_unaltered,none_found,TRUE,8933736
Peak_2,1,likely_unaltered,none_found,FALSE,8933736
Peak_5,-1,likely_altered,high,FALSE,8933736
