Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,131,289,38,48,8,422.9280583787978,24,0.04787698520984555,142,2390,147,69,105.60000000000001,235,78,104,121.5,121.5,1,5,4,9490,3690,5720,1,2,2
1981,136,267,20,57.5,5,61.98297475817634,13,0.08287292817679558,86,665,181,127,71,175,54,NA,NA,NA,NA,NA,NA,9490,3690,5720,NA,NA,NA
1982,170,268,68,223.2,5,79.99802213345237,6,0.046242774566473986,67,1800,201,164,242.3,539.5,37,NA,135.5,165,NA,8,2,9490,3690,5720,NA,4,2
1983,82,310,71,79.80000000000001,3,164.0009311074989,22,0.05027932960893855,66,1700,244,172,217.20000000000002,793.5,72,NA,140.5,157,NA,5,2,9490,3690,5720,NA,4,2
1984,121,274,46,64,NA,NA,NA,0.04711892616622232,185,5720,89,63,109.8,495,26,NA,85,85,NA,2,1,9490,3690,5720,NA,1,1
1985,184,269,38,81.40000000000003,3,98.98443746576594,10,0.05172413793103448,76,577,193,164,92,154,29,NA,NA,NA,NA,NA,NA,9490,3690,5720,NA,NA,NA
1986,255,223,56,157.7999999999999,3,65.09587661567787,20,0.06343747713470403,79,14200,144,57,115.2,302,87,139,147,137,2,8,5,9490,3690,5720,1,2,1
1987,156,262,21,34,3,95.99116118588137,29,0.04815221710572451,95,1420,167,55,79.8,148,112,NA,NA,NA,NA,NA,NA,9490,3690,5720,NA,NA,NA
1988,209,294,26,79.60000000000005,NA,NA,NA,0.08104477611940299,81,168,213,161,66,122,52,NA,NA,NA,NA,NA,NA,9490,3690,5720,NA,NA,NA
1989,222,239,42,92.80000000000001,2,1509.9904165981536,53,0.05735524256651017,72,1360,167,30,89,474.5,137,NA,159,NA,NA,3,NA,9490,3690,5720,NA,1,NA
1990,212,296,33,43.900000000000006,7,343.92677499063063,22,0.06972222222222223,118,448,178,83,96,140,95,NA,NA,NA,NA,NA,NA,9490,3690,5720,NA,NA,NA
1991,165,322,31,51,3,48.02355775150613,56,0.0693664795509222,130,736,192,50,39.9,197,142,NA,NA,NA,NA,NA,NA,9490,3690,5720,NA,NA,NA
1992,215,252,20,74.6,9,62.99351281025723,25,0.05925925925925926,103,363,149,28,51.4,241,121,NA,NA,NA,NA,NA,NA,9490,3690,5720,NA,NA,NA
1993,132,294,43,52,2,38.00927138199459,20,0.06652187902187903,116,3650,178,77,212.8,485,101,NA,167,NA,NA,1,NA,9490,3690,5720,NA,1,NA
1994,164,291,24.5,84.70000000000002,2,102.98374581690841,14,0.058823529411764705,126,419,165,105,67.4,109,60,NA,NA,NA,NA,NA,NA,9490,3690,5720,NA,NA,NA
