p10,p25,p50,p75,p90,metric,comid,result_type
84.8,120.5,132,168,181,DS_Dur_WS,15033009,observed
356,361,383,391,400,DS_Tim,15033009,observed
75,77.25,89.5,100.75,114,DS_Mag_50,15033009,observed
160.39999999999998,193.35000000000002,250.40000000000003,265.75,297.65999999999985,DS_Mag_90,15033009,observed
2,2,4,7,9,FA_Dur,15033009,observed
248.99985268305116,254.91189115419303,275.99988016637394,344.00146995997557,405.9849634078155,FA_Mag,15033009,observed
0,0,1,4,11,FA_Tim,15033009,observed
0.030059772032249098,0.0343390991459661,0.037383177570093455,0.04214872552697871,0.044444444444444446,SP_ROC,15033009,observed
88,101,127,159,186,SP_Dur,15033009,observed
610,642,711,797,6480,SP_Mag,15033009,observed
170,222,267,279,291,SP_Tim,15033009,observed
35,50.5,73,110,127.79999999999997,Wet_BFL_Dur,15033009,observed
89.94,143.9,223.5,418.25,745.1199999999997,Wet_BFL_Mag_10,15033009,observed
473,561,719,1700,3386,Wet_BFL_Mag_50,15033009,observed
84.8,115.5,132,162,181,Wet_Tim,15033009,observed
124,136,140,150,172.79999999999998,Peak_Tim_10,15033009,observed
139,146,185.5,271,275,Peak_Tim_2,15033009,observed
109.19999999999999,126,143,149,157.29999999999998,Peak_Tim_5,15033009,observed
2.5999999999999996,5,5,8,10.999999999999998,Peak_Dur_10,15033009,observed
3,10,45,70,94,Peak_Dur_2,15033009,observed
1.8,2,5,11,15.199999999999996,Peak_Dur_5,15033009,observed
8060,8060,8060,8060,8060,Peak_10,15033009,observed
780,780,780,780,780,Peak_2,15033009,observed
6500,6500,6500,6500,6500,Peak_5,15033009,observed
1,1,2,2,2.5999999999999996,Peak_Fre_10,15033009,observed
1,1,2,3,5,Peak_Fre_2,15033009,observed
1,1,2,2,2.1999999999999993,Peak_Fre_5,15033009,observed
