metric,status_code,status,alteration_type,median_in_iqr,comid
DS_Dur_WS,NA,not_enough_data,undeterminable,NA,22593695
DS_Tim,NA,not_enough_data,undeterminable,NA,22593695
DS_Mag_50,NA,not_enough_data,undeterminable,NA,22593695
DS_Mag_90,NA,not_enough_data,undeterminable,NA,22593695
FA_Dur,NA,not_enough_data,undeterminable,NA,22593695
FA_Mag,NA,not_enough_data,undeterminable,NA,22593695
FA_Tim,NA,not_enough_data,undeterminable,NA,22593695
SP_ROC,NA,not_enough_data,undeterminable,NA,22593695
SP_Dur,NA,not_enough_data,undeterminable,NA,22593695
SP_Mag,NA,not_enough_data,undeterminable,NA,22593695
SP_Tim,NA,not_enough_data,undeterminable,NA,22593695
Wet_BFL_Dur,NA,not_enough_data,undeterminable,NA,22593695
Wet_BFL_Mag_10,NA,not_enough_data,undeterminable,NA,22593695
Wet_BFL_Mag_50,NA,not_enough_data,undeterminable,NA,22593695
Wet_Tim,NA,not_enough_data,undeterminable,NA,22593695
Peak_Dur_10,NA,not_enough_data,undeterminable,NA,22593695
Peak_Dur_2,NA,not_enough_data,undeterminable,NA,22593695
Peak_Dur_5,NA,not_enough_data,undeterminable,NA,22593695
Peak_10,NA,not_enough_data,undeterminable,NA,22593695
Peak_2,NA,not_enough_data,undeterminable,NA,22593695
Peak_5,NA,not_enough_data,undeterminable,NA,22593695
Peak_Fre_10,NA,not_enough_data,undeterminable,NA,22593695
Peak_Fre_2,NA,not_enough_data,undeterminable,NA,22593695
Peak_Fre_5,NA,not_enough_data,undeterminable,NA,22593695
