Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,187,236,0,2.080000000000001,4,80.98829857255528,24,0.08957219251336898,91,1040,145,69,12,55,76,NA,103,NA,NA,6,NA,2340,910,2240,NA,3,NA
1981,184,220,0,2.9,NA,NA,NA,0.07340067340067344,43,102,177,120,0.8699999999999999,35,57,NA,NA,NA,NA,NA,NA,2340,910,2240,NA,NA,NA
1982,180,230,0,6.539999999999997,NA,NA,NA,0.08108108108108109,33,398,197,159,29,103,38,NA,137,79,NA,6,1,2340,910,2240,NA,5,1
1983,149,252,0,6.440000000000003,8,9.998390686544674,24,0.06666666666666667,39,185,213,169,23,147,44,117,117,117,1,8,1,2340,910,2240,1,5,1
1984,191,203,0,5.3,NA,NA,NA,0.07692307692307693,32,153,171,136,17.5,57.5,35,NA,77,NA,NA,2,NA,2340,910,2240,NA,2,NA
1985,241,228,0,10,NA,NA,NA,0.09090909090909091,46,84,182,154,5.39,17.5,28,NA,NA,NA,NA,NA,NA,2340,910,2240,NA,NA,NA
1986,286,191,0,8,18,23.99875625441799,54,0.08759590792838876,26,483,165,62,36.3,122.5,103,139,148,139,1,7,1,2340,910,2240,1,2,1
1987,199,223,0,0,NA,NA,NA,0.07194616977225674,56,393,167,56,8.649999999999999,31.5,111,NA,NA,NA,NA,NA,NA,2340,910,2240,NA,NA,NA
1988,284,230,0,6.82000000000001,NA,NA,NA,0.08333333333333333,105,57,125,69,16,57,56,NA,95,NA,NA,1,NA,2340,910,2240,NA,1,NA
1989,254,203,0,3.410000000000005,3,73.98008676258196,53,0.09808612440191389,30,310,173,25,2,69,148,NA,NA,NA,NA,NA,NA,2340,910,2240,NA,NA,NA
1990,190,267,0,1.119999999999999,7,81.94350842889861,22,0.138996138996139,24,77,243,152,0,6.25,91,NA,NA,NA,NA,NA,NA,2340,910,2240,NA,NA,NA
