Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,NA,242,NA,NA,NA,NA,NA,0.027046783625730993,88,43,154,93,36,38,61,NA,110,NA,NA,3,NA,846.7000000000007,47,543.6000000000007,NA,1,NA
1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,846.7000000000007,47,543.6000000000007,NA,NA,NA
1982,267,271,35,39,NA,NA,NA,0.027777777777777776,255,482,16,9,35,35,7,NA,12,NA,NA,2,NA,846.7000000000007,47,543.6000000000007,NA,1,NA
1983,401,206,36,38,NA,NA,NA,0.04878048780487805,15,788,191,19,41,126,172,NA,172,183,NA,13,9,846.7000000000007,47,543.6000000000007,NA,2,1
1984,NA,317,NA,NA,NA,NA,NA,0.0020725410857108497,44,688,273,32,36,505,241,NA,246,264,NA,60,9,846.7000000000007,47,543.6000000000007,NA,1,1
1985,5,367,35,35,NA,NA,NA,0.02667140825035562,18,39,349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,846.7000000000007,47,543.6000000000007,NA,NA,NA
1986,NA,373,NA,NA,NA,NA,NA,0.025,47,41,326,321,35,37,5,NA,139,NA,NA,1,NA,846.7000000000007,47,543.6000000000007,NA,1,NA
1987,211,226,37,38,NA,NA,NA,0.039136302294197026,27,39,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,846.7000000000007,47,543.6000000000007,NA,NA,NA
1988,295,99,37,39,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,71,NA,81,NA,NA,1,NA,846.7000000000007,47,543.6000000000007,NA,1,NA
1989,274,95,38,39,NA,NA,NA,0.027777777777777776,10,100,85,57,36,40,28,NA,81,NA,NA,1,NA,846.7000000000007,47,543.6000000000007,NA,1,NA
1990,NA,184,NA,NA,NA,NA,NA,0.02631578947368421,160,39,24,21,36,39,3,NA,NA,NA,NA,NA,NA,846.7000000000007,47,543.6000000000007,NA,NA,NA
1991,178,218,36,36,NA,NA,NA,0.029411764705882353,12,37,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,846.7000000000007,47,543.6000000000007,NA,NA,NA
1992,168,236,36,38,NA,NA,NA,0.02857142857142857,131,38,105,75,36,37,30,NA,NA,NA,NA,NA,NA,846.7000000000007,47,543.6000000000007,NA,NA,NA
1993,175,219,36,37,NA,NA,NA,0.027402402402402402,218,38,1,NA,NA,NA,38,NA,166,NA,NA,1,NA,846.7000000000007,47,543.6000000000007,NA,1,NA
1994,361,208,36,38,NA,NA,NA,0.02817460317460317,14,36,194,166,35,36,28,NA,NA,NA,NA,NA,NA,846.7000000000007,47,543.6000000000007,NA,NA,NA
1995,310,280,37,38,NA,NA,NA,NA,11,698,269,66,36.5,37,203,NA,234.5,258,NA,19,12,846.7000000000007,47,543.6000000000007,NA,2,3
1996,92,362,394,685.7,NA,NA,NA,0.002881844380403458,55,709,307,83,458,694,224,NA,229,241.5,NA,136,92,846.7000000000007,47,543.6000000000007,NA,1,2
1997,286,168,37,40,2,706.0111046792933,19,0.005714285714285714,48,1980,120,32,88.00000000000003,2010,88,94,91,94,56,163,102,846.7000000000007,47,543.6000000000007,1,3,5
1998,NA,280,NA,NA,NA,NA,NA,0.02667140825035562,168,43,112,24,36.9,41,88,NA,NA,NA,NA,NA,NA,846.7000000000007,47,543.6000000000007,NA,NA,NA
1999,194,216,37,37,NA,NA,NA,0.06556776556776557,8,41,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,846.7000000000007,47,543.6000000000007,NA,NA,NA
2000,NA,385,NA,NA,NA,NA,NA,0.02667140825035562,79,38,306,262,36,37,44,NA,NA,NA,NA,NA,NA,846.7000000000007,47,543.6000000000007,NA,NA,NA
2001,137,239,37,39,NA,NA,NA,0.025,11,271,228,NA,NA,NA,NA,NA,112,NA,NA,7,NA,846.7000000000007,47,543.6000000000007,NA,2,NA
2002,315,133,36,38,NA,NA,NA,0.02631578947368421,112,124,21,11,36,37,10,NA,17,NA,NA,1,NA,846.7000000000007,47,543.6000000000007,NA,1,NA
2003,NA,152,NA,NA,NA,NA,NA,0.027777777777777776,15,229,137,55,38.4,39,82,NA,133,NA,NA,2,NA,846.7000000000007,47,543.6000000000007,NA,1,NA
2004,NA,282,NA,NA,NA,NA,NA,0.02817460317460317,117,42,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,846.7000000000007,47,543.6000000000007,NA,NA,NA
2005,273,304,37,39,NA,NA,NA,0.02631578947368421,39,39,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,846.7000000000007,47,543.6000000000007,NA,NA,NA
2006,121,278,39,73,NA,NA,NA,0.34517766497461927,31,1240,247,36,148.5,688.5,211,242,162,169,9,101,32,846.7000000000007,47,543.6000000000007,1,2,2
2007,76,350,37,38,NA,NA,NA,0.025,99,41,251,218,38,39,33,NA,NA,NA,NA,NA,NA,846.7000000000007,47,543.6000000000007,NA,NA,NA
2008,15,363,36,39,NA,NA,NA,0.02702702702702703,171,41,192,132,39,40,60,NA,NA,NA,NA,NA,NA,846.7000000000007,47,543.6000000000007,NA,NA,NA
2009,104,353,37,38,NA,NA,NA,0.02564102564102564,146,40,207,195,37,38,12,NA,NA,NA,NA,NA,NA,846.7000000000007,47,543.6000000000007,NA,NA,NA
