p10,p25,p50,p75,p90,metric,comid,result_type
71.7,106.75,156.5,231.25,279.70000000000005,DS_Dur_WS,17082139,observed
257.7,272.75,304,364.75,376.1,DS_Tim,17082139,observed
14,17.85,31.75,39.9,43.45,DS_Mag_50,17082139,observed
19.51600000000001,41.254999999999995,47.89,100.05,185.16000000000048,DS_Mag_90,17082139,observed
2,3,4,5.75,7,FA_Dur,17082139,observed
31.79946794665263,40.92336746752787,72.31483020220946,234.97168139879756,845.9875350945522,FA_Mag,17082139,observed
0,4.25,25,47,61.5,FA_Tim,17082139,observed
0.01122662901638642,0.028782894736842105,0.05555555555555555,0.07619738751814223,0.10149621921006127,SP_ROC,17082139,observed
24.6,31.5,41,113.5,166.80000000000004,SP_Dur,17082139,observed
189.9,340.5,1010,2270,3710,SP_Mag,17082139,observed
208.4,228,244,267,281.40000000000003,SP_Tim,17082139,observed
41.6,81.5,129.5,189.5,220.9,Wet_BFL_Dur,17082139,observed
16.7,21.755,45.24,134.8,249.80000000000032,Wet_BFL_Mag_10,17082139,observed
29.220000000000002,48.599999999999994,144,434.875,922.2000000000007,Wet_BFL_Mag_50,17082139,observed
26.200000000000003,55.5,105,149.5,193.8,Wet_Tim,17082139,observed
91.3,91.75,95.5,122.25,164.10000000000002,Peak_Tim_10,17082139,observed
67.4,170.625,209.5,239.375,254.5,Peak_Tim_2,17082139,observed
96.89999999999999,103.5,149.5,180.75,240.9,Peak_Tim_5,17082139,observed
1,1,1.5,2,2,Peak_Dur_10,17082139,observed
1,3.5,8,34,53.50000000000001,Peak_Dur_2,17082139,observed
1,1.75,2.5,3,3.8999999999999995,Peak_Dur_5,17082139,observed
8207.000000000002,8207.000000000002,8207.000000000002,8207.000000000002,8207.000000000002,Peak_10,17082139,observed
1575,1575,1575,1575,1575,Peak_2,17082139,observed
4308.000000000002,4308.000000000002,4308.000000000002,4308.000000000002,4308.000000000002,Peak_5,17082139,observed
1,1,1,1,1,Peak_Fre_10,17082139,observed
1,1.75,2,4.25,5.100000000000001,Peak_Fre_2,17082139,observed
1,1,1,2,2.3,Peak_Fre_5,17082139,observed
