Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.3000000000002,112,209.8,NA,NA,NA
1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,185,333,2.8,7.539999999999997,NA,NA,NA,0.11111111111111108,177,26,156,148,1.6,6.6,8,NA,NA,NA,NA,NA,NA,421.3000000000002,112,209.8,NA,NA,NA
1989,140,238,1,6.510000000000001,9,7.807672272728552,44,0.10714285714285708,50,109,188,36,1.1,64.5,152,NA,167.5,NA,NA,3,NA,421.3000000000002,112,209.8,NA,2,NA
1990,71,315,0.86,11,NA,NA,NA,NA,NA,29,350,338,0.8340000000000001,1.4,12,NA,NA,NA,NA,NA,NA,421.3000000000002,112,209.8,NA,NA,NA
1991,NA,318,NA,NA,NA,NA,NA,0.16867469879518074,110,9.4,208,188,0.8700000000000001,2,20,NA,NA,NA,NA,NA,NA,421.3000000000002,112,209.8,NA,NA,NA
1992,NA,288,NA,NA,4,13.000042081926614,1,0.10849673202614377,137,16,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.3000000000002,112,209.8,NA,NA,NA
1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,136,327,4.5,8.3,NA,NA,NA,0.17553688141923435,140,13,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.3000000000002,112,209.8,NA,NA,NA
1995,181,286,21,37,10,8.902537691835564,13,0.07758103241296518,67,205,219,122,21,46,97,212,168,210,1,29,5,421.3000000000002,112,209.8,1,5,1
1996,130,281,23,41,3,41.00274020604261,19,0.0625,43,192,238,137,35.6,52,101,NA,187,NA,NA,7,NA,421.3000000000002,112,209.8,NA,2,NA
1997,152,290,27,35.900000000000006,2,42.09061639691214,27,0.034482758620689655,192,382,98,53,23.6,40,45,91,105,91,3,10,6,421.3000000000002,112,209.8,1,2,1
1998,157,314,60,77,5,64.99520150250233,10,0.032539682539682535,65,249,249,173,35.2,96,76,NA,165,228,NA,79,21,421.3000000000002,112,209.8,NA,6,8
1999,NA,291,NA,NA,5,91.99089124918362,64,0.024294670846394986,51,113,240,135,80.4,99,105,NA,216.5,150,NA,34,6,421.3000000000002,112,209.8,NA,6,1
2000,51,318,21,40,NA,NA,NA,0.039230769230769236,119,107,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.3000000000002,112,209.8,NA,NA,NA
2001,130,289,2.5,6.390000000000007,NA,NA,NA,0.07309005548442168,85,27,204,201,12,16,3,NA,NA,NA,NA,NA,NA,421.3000000000002,112,209.8,NA,NA,NA
2002,197,262,3.8,9.4,10,7.705274281765738,0,0.07692307692307693,50,39,212,159,5.4,12,53,NA,NA,NA,NA,NA,NA,421.3000000000002,112,209.8,NA,NA,NA
