Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,NA,350,NA,NA,NA,NA,NA,0.026312154696132597,92,1850,258,193,698.8000000000001,1040,65,NA,190,105,NA,4,1,9140,2660,5520,NA,2,1
1981,166,276,574,652,NA,NA,NA,0.12908111929358904,50,1260,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9140,2660,5520,NA,NA,NA
1982,276,316,987,1320,NA,NA,NA,0.038102420455361635,40,3820,276,200,748.8000000000001,1275,76,192,253.5,165,1,17,3,9140,2660,5520,1,6,2
1983,43,348,681,819.8,3,4339.881425992185,25,0.042105263157894736,67,4780,281,55,1400.0000000000002,3380,226,NA,259.5,NA,NA,52,NA,9140,2660,5520,NA,4,NA
1984,97,310,589,630,4,998.998459444967,3,0.14319934197307616,44,1230,266,241,657,910,25,NA,54,NA,NA,5,NA,9140,2660,5520,NA,3,NA
1985,165,251,575,662.5999999999999,NA,NA,NA,0.06980802792321117,105,817,146,105,475.6,738,41,NA,NA,NA,NA,NA,NA,9140,2660,5520,NA,NA,NA
1986,73,308,513,562,5,974.9979141515804,31,0.028692879914984058,36,1470,272,222,467.1,1115,50,NA,148.5,141,NA,6,1,9140,2660,5520,NA,2,1
1987,87,407,20,199.4,NA,NA,NA,0.08841410456835157,378,727,29,14,442.29999999999995,446,15,NA,NA,NA,NA,NA,NA,9140,2660,5520,NA,NA,NA
1988,NA,312,NA,NA,2,218.00133312691142,0,0.12893471136403328,32,996,280,193,23.200000000000003,612,87,NA,NA,NA,NA,NA,NA,9140,2660,5520,NA,NA,NA
1989,24,351,330.5,449.8,2,1119.907387173028,34,0.16183420855213804,95,1790,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9140,2660,5520,NA,NA,NA
