p10,p25,p50,p75,p90,metric,comid,result_type
153,182,204,233,243,DS_Dur_WS,8273639,observed
188,221,232,259,270,DS_Tim,8273639,observed
1.33,2.41,3.7,4.03,6.48,DS_Mag_50,8273639,observed
4.396,8.33,12.900000000000006,19.9,23.72,DS_Mag_90,8273639,observed
2,3.75,5.5,7,9.100000000000001,FA_Dur,8273639,observed
16.16182321435653,56.7465827785837,126.46850254942274,189.73456248177257,409.05336019333066,FA_Mag,8273639,observed
3.9000000000000004,9,19.5,27.5,33.400000000000006,FA_Tim,8273639,observed
0.05212778568041716,0.053272050681939576,0.06484641638225264,0.08994903459766732,0.1306451612903226,SP_ROC,8273639,observed
14,22,28,82,110,SP_Dur,8273639,observed
344,629,898,1570,2250,SP_Mag,8273639,observed
135,151,182,203,234,SP_Tim,8273639,observed
63,81,96,126,155,Wet_BFL_Dur,8273639,observed
6.358,9.825,14.6,31,45.82000000000001,Wet_BFL_Mag_10,8273639,observed
32.4,43.099999999999994,75.8,99.6,223.5,Wet_BFL_Mag_50,8273639,observed
46,53,65,95,103,Wet_Tim,8273639,observed
75,81,91,119.5,136.6,Peak_Tim_10,8273639,observed
75,88,93,106,131,Peak_Tim_2,8273639,observed
73,76,91,93,125.99999999999999,Peak_Tim_5,8273639,observed
1,1,1,1.5,1.7999999999999998,Peak_Dur_10,8273639,observed
1,1,1,2,3,Peak_Dur_2,8273639,observed
1,1,1,1,1.5999999999999996,Peak_Dur_5,8273639,observed
4430,4430,4430,4430,4430,Peak_10,8273639,observed
2780,2780,2780,2780,2780,Peak_2,8273639,observed
3680,3680,3680,3680,3680,Peak_5,8273639,observed
1,1,1,1,1,Peak_Fre_10,8273639,observed
1,1,1,1,2,Peak_Fre_2,8273639,observed
1,1,1,1,1,Peak_Fre_5,8273639,observed
