Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,NA,283,NA,NA,4,860.9998658414858,0,0.07608695652173914,110,7280,173,103,568.4,4650,70,NA,185,NA,NA,77,NA,8710,2980,8010,NA,4,NA
1981,122,321,148,231,1,2620.005057750105,2,0.16540333796940193,218,2800,103,NA,NA,NA,NA,NA,98,NA,NA,1,NA,8710,2980,8010,NA,1,NA
1982,94,318,2785,3320,3,328.9988629769161,1,0.08020477815699659,98,8130,220,143,210.80000000000007,4120,77,NA,271,200,NA,115,20,8710,2980,8010,NA,3,2
1983,NA,305,NA,NA,NA,NA,NA,0.018957345971563982,62,9900,243,197,4036,5470,46,202,60,169,41,288,68,8710,2980,8010,1,3,3
1984,162,247,16,482.80000000000007,NA,NA,NA,0.09433962264150944,146,8010,101,NA,NA,NA,NA,NA,33,97,NA,135,1,8710,2980,8010,NA,2,1
1985,136,350,346,600.5,2,1360.003399092447,15,0.13333333333333333,268,2750,82,39,474,562,43,NA,NA,NA,NA,NA,NA,8710,2980,8010,NA,NA,NA
1986,135,277,231,687.6,10,1089.9364216488457,15,0.057355787843592715,80,6870,197,77,492.8,4610,120,NA,181,NA,NA,68,NA,8710,2980,8010,NA,2,NA
1987,NA,342,NA,NA,1,678.0000388514162,0,0.07692307692307693,260,2820,82,36,231,352,46,NA,68,NA,NA,1,NA,8710,2980,8010,NA,1,NA
1988,298,225,55,100,7,165.961208422991,12,0.21860923423423423,16,572,209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8710,2980,8010,NA,NA,NA
1989,NA,224,NA,NA,4,103.98554855161696,16,0.13043478260869565,11,767,213,56,92,117.5,157,NA,NA,NA,NA,NA,NA,8710,2980,8010,NA,NA,NA
1990,308,230,91,128,2,860.6023327239968,14,0.4857142857142857,15,599,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8710,2980,8010,NA,NA,NA
1991,291,255,115,127,7,237.0218876091061,16,0.128125,22,642,233,61,95,134,172,NA,NA,NA,NA,NA,NA,8710,2980,8010,NA,NA,NA
1992,295,235,119,155.60000000000002,3,339.94047021048453,19,0.0633333333333333,17,1150,218,38,118,121.5,180,NA,NA,NA,NA,NA,NA,8710,2980,8010,NA,NA,NA
1993,NA,392,NA,NA,2,155.97461023502896,15,0.12413793103448276,55,1740,337,173,91,191,164,NA,NA,NA,NA,NA,NA,8710,2980,8010,NA,NA,NA
1994,209,253,24,179,NA,NA,NA,0.1013293543136191,32,1190,221,NA,NA,NA,NA,NA,5,NA,NA,1,NA,8710,2980,8010,NA,1,NA
1995,NA,323,NA,NA,2,188.9932443501787,13,0.11205432937181664,81,8690,242,146,985.5,4915,96,234,174,202,1,151,33,8710,2980,8010,1,7,5
1996,146,269,284.5,390,NA,NA,NA,0.12926391382405744,35,6790,234,NA,NA,NA,NA,NA,222,NA,NA,80,NA,8710,2980,8010,NA,3,NA
1997,220,235,294,407.20000000000005,1,941.9888804427356,10,0.03598971722365039,133,22700,102,53,389,4960,49,105,65,115,26,97,42,8710,2980,8010,3,1,5
1998,140,325,712.5,1729.000000000001,5,1040.0056351350752,8,0.11348280098280097,37,5840,288,199,1698,4450,89,NA,228,155,NA,168,1,8710,2980,8010,NA,7,1
1999,239,245,313,389.2000000000003,3,1429.9965077592562,0,0.05879279823841803,99,6360,146,47,373.6,2770,99,NA,131,NA,NA,57,NA,8710,2980,8010,NA,7,NA
2000,142,340,336.5,488.70000000000016,5,518.9999161414195,1,0.01819907560250908,140,3830,200,82,325,2860,118,NA,166.5,NA,NA,41,NA,8710,2980,8010,NA,2,NA
2001,290,250,166,183,1,535.9986384321768,2,0.09004869141813757,32,1430,218,102,318,463,116,NA,145,NA,NA,3,NA,8710,2980,8010,NA,1,NA
2002,283,256,181,193.8,NA,NA,NA,0.03802960373253518,47,1310,209,35,169,174,174,NA,NA,NA,NA,NA,NA,8710,2980,8010,NA,NA,NA
2003,192,311,225,273,6,339.0008642644401,18,0.028,105,1330,206,33,181,188,173,NA,NA,NA,NA,NA,NA,8710,2980,8010,NA,NA,NA
2004,225,251,149,188,8,474.0428256956012,18,0.08362290063704807,48,1440,203,66,218,837,137,NA,NA,NA,NA,NA,NA,8710,2980,8010,NA,NA,NA
2005,115,317,364,580,6,494.9937212084575,26,0.03550295857988166,77,6180,240,130,570.1000000000001,3230,110,NA,209.5,NA,NA,129,NA,8710,2980,8010,NA,2,NA
2006,NA,293,NA,NA,3,583.9999776402698,20,0.06333333333333334,71,8930,222,156,1600,3755,66,206,138,199,13,142,33,8710,2980,8010,1,6,1
2007,292,255,167,177,NA,NA,NA,0.09787087912087912,24,589,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8710,2980,8010,NA,NA,NA
2008,296,250,162,169,NA,NA,NA,0.10625,29,1310,221,40,172.70000000000002,473,181,NA,NA,NA,NA,NA,NA,8710,2980,8010,NA,NA,NA
2009,263,261,224,257,9,258.10716609678934,25,0.07612632188903376,37,955,224,44,167,483,180,NA,NA,NA,NA,NA,NA,8710,2980,8010,NA,NA,NA
2010,97,313,313,420.40000000000066,7,714.999974890787,16,0.07512953367875648,38,3330,275,117,222,1930,158,NA,246,NA,NA,25,NA,8710,2980,8010,NA,5,NA
2011,NA,358,NA,NA,3,863.010503198243,7,0.0858085808580858,99,7030,259,215,1884,4210,44,NA,223,184.5,NA,195,19,8710,2980,8010,NA,10,2
2012,113,254,101,129,3,1289.9932433212991,10,0.10441767068273092,27,2110,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8710,2980,8010,NA,NA,NA
2013,15,352,96.1,97.14,NA,NA,NA,0.018808777429467054,135,1190,217,216,168,174,1,NA,NA,NA,NA,NA,NA,8710,2980,8010,NA,NA,NA
2014,150,252,93.2,161,NA,NA,NA,0.008065407518963237,44,770,208,207,156,159,1,NA,NA,NA,NA,NA,NA,8710,2980,8010,NA,NA,NA
2015,290,251,151,166,4,166.98302461386956,15,0.011661906704746362,55,817,196,160,162,168,36,NA,NA,NA,NA,NA,NA,8710,2980,8010,NA,NA,NA
2016,188,255,109,176.3,NA,NA,NA,0.023973651960784312,39,1510,216,41,170,174,175,NA,NA,NA,NA,NA,NA,8710,2980,8010,NA,NA,NA
