p10,p25,p50,p75,p90,metric,comid,result_type
168.5,175.5,228.5,241.5,265.8,DS_Dur_WS,1671509,observed
189,201,216,248,270,DS_Tim,1671509,observed
0.08700000000000001,0.245,0.4,0.6025,0.841,DS_Mag_50,1671509,observed
0.6064,1.246,2.597,4.188500000000001,4.844000000000001,DS_Mag_90,1671509,observed
1,2,4,6,8,FA_Dur,1671509,observed
2.214996118476498,3.5373090504535005,8.436531996288256,14.97778637842993,49.59372891144041,FA_Mag,1671509,observed
4.999999999999999,13.5,25,37,63.400000000000006,FA_Tim,1671509,observed
0.0628955696202532,0.07362877583465824,0.09558823529411757,0.13333333333333333,0.14814814814814814,SP_ROC,1671509,observed
16,18,28,81,120,SP_Dur,1671509,observed
60,112,203,456,599,SP_Mag,1671509,observed
117,166,175,192,215,SP_Tim,1671509,observed
53,65,87,127,160,Wet_BFL_Dur,1671509,observed
0.638,2.0800000000000005,3.2,5.870000000000001,9.92,Wet_BFL_Mag_10,1671509,observed
7.635,11,27.2,45,54,Wet_BFL_Mag_50,1671509,observed
36,52,74,91,119,Wet_Tim,1671509,observed
105.2,120.5,134,141.25,145.3,Peak_Tim_10,1671509,observed
84,101.25,121.5,135.5,141.5,Peak_Tim_2,1671509,observed
93.80000000000001,104,115,139,144.4,Peak_Tim_5,1671509,observed
1,1,1,1,1,Peak_Dur_10,1671509,observed
1,1.5,3,4.5,5,Peak_Dur_2,1671509,observed
1,1,1,2,2,Peak_Dur_5,1671509,observed
1850,1850,1850,1850,1850,Peak_10,1671509,observed
776,776,776,776,776,Peak_2,1671509,observed
1580,1580,1580,1580,1580,Peak_5,1671509,observed
1,1,1,1,1,Peak_Fre_10,1671509,observed
1,1,2,3,4,Peak_Fre_2,1671509,observed
1,1,1,2,2,Peak_Fre_5,1671509,observed
