comid,metric,p10,p25,p50,p75,p90,source,result_type
17055970,Peak_Dur_2,1,1,4,10,29,inferred,predicted
17055970,Peak_Dur_5,1,1,2,3,6,inferred,predicted
17055970,Peak_Fre_2,1,1,2,3,5,inferred,predicted
17055970,Peak_Fre_5,1,1,1,2,3,inferred,predicted
17055970,Peak_10,7235.0210133684095,10574.627877561099,19078.2537552012,29946.6441090311,30978.604171967003,model,predicted
17055970,Peak_2,3520.7570998997703,4256.39988266183,7113.05229798187,7457.84109578925,8678.229418022049,model,predicted
17055970,Peak_5,6143.053000000001,7529.057,11912.27,15840.47,16883.55,model,predicted
17055970,DS_Dur_WS,105.641666666667,138.41875,180.55,215.166666666667,239.129166666666,model,predicted
17055970,DS_Mag_50,10.7059319939452,40.6385147936476,84.9592492397501,122.149076350239,156.011980184759,model,predicted
17055970,DS_Mag_90,78.7867721539696,132.111795540129,205.552510753494,318.477669478707,445.687250470765,model,predicted
17055970,DS_Tim,281.808333333334,289.479166666667,301.275,314.5,328.3375,model,predicted
17055970,FA_Dur,2,3,4,6,8,obs,predicted
17055970,FA_Mag,119.019678318554,170.931771403809,262.176710620334,445.62932113453,790.004254694208,model,predicted
17055970,FA_Tim,9.25,22.275,32.275,44,51,model,predicted
17055970,Peak_Dur_10,1,1,1,2,4,obs,predicted
17055970,Peak_Fre_10,1,1,1,1,2,obs,predicted
17055970,SP_Dur,44.5,52.8,62.0625,74.55,90.0833333333333,model,predicted
17055970,SP_Mag,2210.80498759687,2834.89880836531,3953.6121444569,5519.0305867997,7239.252080189,model,predicted
17055970,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted
17055970,SP_Tim,224.7,234.65625,240.5,247.5,256.1425,model,predicted
17055970,Wet_BFL_Dur,67,81.2916666666667,104.875,139.304166666667,180,model,predicted
17055970,Wet_BFL_Mag_10,201.851651990951,287.267166455111,404.02113689432,552.570244586133,719.821292543906,model,predicted
17055970,Wet_BFL_Mag_50,676.619974320524,939.146278228966,1287.41977519295,1653.91061904956,2054.66457910827,model,predicted
17055970,Wet_Tim,74.7658333333333,109.05,134.5,153.45,162.665,model,predicted
