p10,p25,p50,p75,p90,metric,comid,result_type
130,136,165,187,228,DS_Dur_WS,2495212,observed
209,246,263,275,286,DS_Tim,2495212,observed
18,24.200000000000003,48.7,78.6,95.15,DS_Mag_50,2495212,observed
71,91.46000000000001,124.80000000000001,153.40000000000003,259,DS_Mag_90,2495212,observed
2,3,5,5,7,FA_Dur,2495212,observed
98.205178648351,148.49597477728537,195.49952178145367,390.99651583101416,1060.9848770391632,FA_Mag,2495212,observed
7,12.25,19.5,27.5,40,FA_Tim,2495212,observed
0.044445777069135,0.05263157894736842,0.056451612903225805,0.06938148642685632,0.08628691133223218,SP_ROC,2495212,observed
25,36,48,71,96,SP_Dur,2495212,observed
687,1260,3140,5560,10300,SP_Mag,2495212,observed
154,179,203,234,245,SP_Tim,2495212,observed
88,108,153,169,187,Wet_BFL_Dur,2495212,observed
125.2,150.4,198.79999999999998,353,485,Wet_BFL_Mag_10,2495212,observed
282,325.5,614.5,1050,1450,Wet_BFL_Mag_50,2495212,observed
36,45,55,71,89,Wet_Tim,2495212,observed
56,71,88,139,146.2,Peak_Tim_10,2495212,observed
85,104,134,139,147.5,Peak_Tim_2,2495212,observed
69.3,84,93,136,149,Peak_Tim_5,2495212,observed
1,1,1,1,1,Peak_Dur_10,2495212,observed
1,1,2,4,4,Peak_Dur_2,2495212,observed
1,1,1,1,2,Peak_Dur_5,2495212,observed
19500,19500,19500,19500,19500,Peak_10,2495212,observed
10900,10900,10900,10900,10900,Peak_2,2495212,observed
15900,15900,15900,15900,15900,Peak_5,2495212,observed
1,1,1,1,1,Peak_Fre_10,2495212,observed
1,1,1,3,4,Peak_Fre_2,2495212,observed
1,1,1,1,2,Peak_Fre_5,2495212,observed
