p10,p25,p50,p75,p90,metric,comid,result_type
39.1,84.25,107.5,129.5,180.50000000000003,DS_Dur_WS,1896910,observed
265.4,287,323,347,363,DS_Tim,1896910,observed
0.5415000000000001,0.7312500000000001,1.2575,2.07,2.6519999999999997,DS_Mag_50,1896910,observed
1.0932000000000017,1.7790000000000001,2.9590000000000014,4.493000000000006,5.9087,DS_Mag_90,1896910,observed
2,2,3,3,6,FA_Dur,1896910,observed
1.676355638150008,4.13100406045862,5.416143230081437,14.478628581940772,94.93547827960982,FA_Mag,1896910,observed
4,6,9,12,18,FA_Tim,1896910,observed
0.10918301003822382,0.13775379900395868,0.15668126326963905,0.18425925925925923,0.22469869328033165,SP_ROC,1896910,observed
102.4,108,159,182,243.40000000000003,SP_Dur,1896910,observed
44.980000000000004,58.1,115,243,470.4000000000001,SP_Mag,1896910,observed
95,151,158,179,197,SP_Tim,1896910,observed
44.8,58,70,112.25,145.70000000000002,Wet_BFL_Dur,1896910,observed
0.375,0.40800000000000003,0.8534999999999999,2.4325,6.4915,Wet_BFL_Mag_10,1896910,observed
1.327,2.82625,6.095,16.2125,23.915000000000003,Wet_BFL_Mag_50,1896910,observed
28.7,41.75,70.5,83,93.2,Wet_Tim,1896910,observed
77.5,79.75,83.5,87.25,89.5,Peak_Tim_10,1896910,observed
62,69,138,143,158.40000000000003,Peak_Tim_2,1896910,observed
88.4,107,138,156.5,167.6,Peak_Tim_5,1896910,observed
1.2000000000000002,1.5,2,2.5,2.8,Peak_Dur_10,1896910,observed
1,1,1,2,3.6000000000000014,Peak_Dur_2,1896910,observed
1,1,1,2.5,3.3999999999999995,Peak_Dur_5,1896910,observed
576.6,576.6,576.6,576.6,576.6,Peak_10,1896910,observed
312,312,312,312,312,Peak_2,1896910,observed
467.0000000000002,467.0000000000002,467.0000000000002,467.0000000000002,467.0000000000002,Peak_5,1896910,observed
1,1,1,1,1,Peak_Fre_10,1896910,observed
1,1,1,1.5,2,Peak_Fre_2,1896910,observed
1,1,1,1.5,1.7999999999999998,Peak_Fre_5,1896910,observed
