Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,189,363,11,16,NA,NA,NA,0.014389233954451346,80,257,283,107,19,60,176,274,264,274,7,77,7,229,68,216,1,1,1
1981,217,336,12,18,NA,NA,NA,0.05131578947368421,69,69,267,81,12,52,186,NA,260,NA,NA,17,NA,229,68,216,NA,2,NA
1982,NA,357,NA,NA,NA,NA,NA,0.0125,53,188,304,117,30.000000000000007,65,187,NA,306,NA,NA,110,NA,229,68,216,NA,2,NA
1983,225,382,0,0.7599999999999995,NA,NA,NA,0.014285714285714285,64,143,318,NA,NA,NA,NA,264,118.5,264,1,137,3,229,68,216,1,2,1
1984,262,345,0,0,4,5.561706746116793,2,0.09803921568627452,48,34,297,72,0,13,225,NA,NA,NA,NA,NA,NA,229,68,216,NA,NA,NA
1985,225,332,14,26.799999999999983,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,241,NA,NA,NA,NA,NA,NA,229,68,216,NA,NA,NA
1986,NA,351,NA,NA,NA,NA,NA,0.049107142857142856,70,183,281,90,43,60,191,NA,277.5,247,NA,75,1,229,68,216,NA,2,1
1987,159,345,6.9,8.4,NA,NA,NA,0.08204334365325078,100,66,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,68,216,NA,NA,NA
1988,137,385,5.6,7.4,NA,NA,NA,0.04631578947368421,98,36,287,149,5,19,138,NA,NA,NA,NA,NA,NA,229,68,216,NA,NA,NA
1989,151,350,8.3,9.1,NA,NA,NA,0.07692307692307693,63,58,287,150,10.460000000000003,32,137,NA,259,NA,NA,9,NA,229,68,216,NA,1,NA
1990,138,363,7.85,9,NA,NA,NA,0.06612021857923493,86,34,277,142,6.5,22,135,NA,NA,NA,NA,NA,NA,229,68,216,NA,NA,NA
