p10,p25,p50,p75,p90,metric,comid,result_type
130.7,143,175,196.5,210,DS_Dur_WS,14992983,observed
255.5,263.75,286.5,304,309.6,DS_Tim,14992983,observed
12.9,18.75,21,23,26.150000000000002,DS_Mag_50,14992983,observed
25.94,31.625,40.400000000000006,50.974999999999994,66.68000000000002,DS_Mag_90,14992983,observed
2,3,4,5,7,FA_Dur,14992983,observed
46.5931228219371,53.75122042548237,77.50525629524057,105.22235164597373,474.1014934340234,FA_Mag,14992983,observed
4.300000000000001,16,26,43.75,58.8,FA_Tim,14992983,observed
0.028265357156866594,0.030652680652680654,0.03864824495892457,0.043525119878569045,0.04678858834373227,SP_ROC,14992983,observed
34.5,58.75,77.5,109.5,138.40000000000003,SP_Dur,14992983,observed
124.4,178.5,599,950.5,1996.0000000000002,SP_Mag,14992983,observed
151.5,172.5,195,235.25,252.8,SP_Tim,14992983,observed
43.8,66,109,156.5,177.90000000000003,Wet_BFL_Dur,14992983,observed
29.580000000000002,42.375,66.19999999999999,113.55,125.47,Wet_BFL_Mag_10,14992983,observed
67.7,90.375,162.75,246.625,301.5,Wet_BFL_Mag_50,14992983,observed
40,59.75,93.5,108,134.3,Wet_Tim,14992983,observed
96,100.5,109,121,131.8,Peak_Tim_10,14992983,observed
87.65,128.75,148.75,175,180.95000000000002,Peak_Tim_2,14992983,observed
87.7,91,125.5,174.75,194.39999999999998,Peak_Tim_5,14992983,observed
1.3,1.75,2,2.75,4.1000000000000005,Peak_Dur_10,14992983,observed
1,1,3,8.25,13.100000000000001,Peak_Dur_2,14992983,observed
1,1.75,3,5.25,11.999999999999998,Peak_Dur_5,14992983,observed
3688.000000000002,3688.000000000002,3688.000000000002,3688.000000000002,3688.000000000002,Peak_10,14992983,observed
956.5,956.5,956.5,956.5,956.5,Peak_2,14992983,observed
1820.0000000000007,1820.0000000000007,1820.0000000000007,1820.0000000000007,1820.0000000000007,Peak_5,14992983,observed
1,1,1,1.25,1.7000000000000002,Peak_Fre_10,14992983,observed
1,1,2,2.25,6.100000000000001,Peak_Fre_2,14992983,observed
1,1,1,2,3.1999999999999993,Peak_Fre_5,14992983,observed
