Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1995,205,383,31,43.599999999999994,NA,NA,NA,0.04696691176470588,97,587,286,71,77,222,215,275.5,278.5,270,7,48,15,513.2,282.5,460.20000000000005,2,4,1
1996,83,362,24,35,4,50.96497009785051,0,0.03333333333333333,101,330,261,56,86,143.5,205,NA,238.5,NA,NA,17,NA,513.2,282.5,460.20000000000005,NA,2,NA
1997,201,376,24,32,10,33.049717992706775,59,0.03333333333333333,108,294,268,189,39,74,79,94,244,94,2,13,2,513.2,282.5,460.20000000000005,1,3,1
1998,248,334,28,56,NA,NA,NA,0.04288153401628579,47,391,287,86,44,96,201,NA,260,NA,NA,38,NA,513.2,282.5,460.20000000000005,NA,1,NA
1999,192,358,19,32,10,56.10700746644416,1,0.023809523809523808,87,290,271,55,76.80000000000001,179,216,NA,260,NA,NA,7,NA,513.2,282.5,460.20000000000005,NA,3,NA
2000,204,360,14,21,NA,NA,NA,0.036585365853658534,93,238,267,83,34.6,111,184,NA,NA,NA,NA,NA,NA,513.2,282.5,460.20000000000005,NA,NA,NA
2001,198,347,12.2,16.76,NA,NA,NA,0.038461538461538464,106,206,241,43,28,90,198,NA,NA,NA,NA,NA,NA,513.2,282.5,460.20000000000005,NA,NA,NA
2002,241,345,13.4,23.8,NA,NA,NA,0.02702702702702703,78,145,267,88,22.4,69.3,179,NA,NA,NA,NA,NA,NA,513.2,282.5,460.20000000000005,NA,NA,NA
2003,170,359,6.27,21.8,NA,NA,NA,0.023904382470119487,107,286,252,32,48.32,165,220,NA,241,NA,NA,8,NA,513.2,282.5,460.20000000000005,NA,1,NA
2004,201,361,17.3,28.1,13,12.295447699380846,1,0.04199024382461217,96,164,265,102,29.570000000000004,69.75,163,NA,NA,NA,NA,NA,NA,513.2,282.5,460.20000000000005,NA,NA,NA
2005,213,357,29,46.120000000000005,3,39.50126109553065,30,0.033112582781456956,72,321,285,89,40.96,250,196,NA,258,NA,NA,38,NA,513.2,282.5,460.20000000000005,NA,3,NA
2006,171,359,18,28.2,2,41.65854613235096,62,0.028985507246376812,86,383,273,69,85.58000000000001,300,204,NA,236,250,NA,53,1,513.2,282.5,460.20000000000005,NA,2,1
2007,198,366,4.78,8.518,NA,NA,NA,0.0390097808780044,77,126,289,125,27.52,66.1,164,NA,NA,NA,NA,NA,NA,513.2,282.5,460.20000000000005,NA,NA,NA
2008,NA,361,NA,NA,5,12.412617710042655,5,0.029940119760479042,90,160,271,73,16.66,90.1,198,NA,NA,NA,NA,NA,NA,513.2,282.5,460.20000000000005,NA,NA,NA
2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,198,362,28.2,42.24000000000001,NA,NA,NA,0.02344880091358962,86,277,276,64,61.260000000000005,113.5,212,NA,248,NA,NA,7,NA,513.2,282.5,460.20000000000005,NA,1,NA
2011,NA,345,NA,NA,NA,NA,NA,0.04298874104401231,60,460,285,91,101,133,194,NA,259,266,NA,32,3,513.2,282.5,460.20000000000005,NA,1,1
2012,192,373,6.02,9.1,NA,NA,NA,0.024640657084188968,86,101,287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513.2,282.5,460.20000000000005,NA,NA,NA
2013,190,364,5.78,13.1,NA,NA,NA,0.03695348282171629,87,118,277,85,25.18,87.2,192,NA,NA,NA,NA,NA,NA,513.2,282.5,460.20000000000005,NA,NA,NA
2014,226,345,5.9399999999999995,15.9,6,11.46942778772894,8,0.02439024390243908,69,75.2,276,88,21.9,59.35,188,NA,NA,NA,NA,NA,NA,513.2,282.5,460.20000000000005,NA,NA,NA
2015,253,318,7.3,16.6,NA,NA,NA,0.026550751879699276,58,117,260,55,18.580000000000002,58.4,205,NA,NA,NA,NA,NA,NA,513.2,282.5,460.20000000000005,NA,NA,NA
