p10,p25,p50,p75,p90,metric,comid,result_type
113.40000000000003,154.5,187,234.5,240.79999999999998,DS_Dur_WS,8319947,observed
226.6,233.5,244,303.5,348.79999999999995,DS_Tim,8319947,observed
59.4,66,81.5,86.75,89.8,DS_Mag_50,8319947,observed
77.12000000000002,91.05,102,120.30000000000001,154.48,DS_Mag_90,8319947,observed
2,2,3,4,4.1,FA_Dur,8319947,observed
147.59360897974113,188.2388479819693,362.9412555705305,544.9797419186867,816.8642156875194,FA_Mag,8319947,observed
20.499999999999996,22.5,40,62.75,68.2,FA_Tim,8319947,observed
0.026062588770983657,0.03819499575944636,0.0645418326693227,0.08823460158974501,0.09669274632656352,SP_ROC,8319947,observed
24.400000000000002,37,45,115,142.6,SP_Dur,8319947,observed
210.00000000000003,485,1400,2630,3218,SP_Mag,8319947,observed
165.60000000000002,181,204,219.5,241.2,SP_Tim,8319947,observed
59.60000000000001,72,117,156,160.2,Wet_BFL_Dur,8319947,observed
68.24000000000001,101.35000000000002,159.4,252,359.72,Wet_BFL_Mag_10,8319947,observed
244.7,305.5,417.5,696,1047.1999999999998,Wet_BFL_Mag_50,8319947,observed
41,58,89,109.5,125.2,Wet_Tim,8319947,observed
85.9,94.75,109.5,124.25,133.1,Peak_Tim_10,8319947,observed
103.2,119.25,134.5,150.375,160.2,Peak_Tim_2,8319947,observed
85.4,95,111,125,133.4,Peak_Tim_5,8319947,observed
1.1,1.25,1.5,1.75,1.9,Peak_Dur_10,8319947,observed
1,1.75,4.5,9,9.3,Peak_Dur_2,8319947,observed
2,2,2,2,2,Peak_Dur_5,8319947,observed
10760,10760,10760,10760,10760,Peak_10,8319947,observed
3850,3850,3850,3850,3850,Peak_2,8319947,observed
9948.000000000002,9948.000000000002,9948.000000000002,9948.000000000002,9948.000000000002,Peak_5,8319947,observed
1,1,1,1,1,Peak_Fre_10,8319947,observed
1,1,1.5,2.25,4.199999999999999,Peak_Fre_2,8319947,observed
1,1,1,1,1,Peak_Fre_5,8319947,observed
