Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,164,321,52,62,NA,NA,NA,0.04013961605584642,85,1290,236,113,117.60000000000001,475,123,140,154,122.5,1,104,2,2965.0000000000014,442.5,1824.0000000000002,1,5,2
1981,241,295,39,129,2,107.77792656226065,64,0.04401004304160688,85,279,210,91,65,95,119,NA,NA,NA,NA,NA,NA,2965.0000000000014,442.5,1824.0000000000002,NA,NA,NA
1982,200,294,70.5,137.2,3,58.99985876717153,28,0.04056962025316456,80,1130,214,44,148,521.5,170,NA,192,NA,NA,50,NA,2965.0000000000014,442.5,1824.0000000000002,NA,1,NA
1983,51,341,88,109,7,114.99454864116143,26,0.042682926829268296,99,3610,242,114,243.20000000000002,653,128,233,149,227,10,132,20,2965.0000000000014,442.5,1824.0000000000002,1,1,1
1984,212,314,76.5,115.50000000000003,5,180.9999528291953,0,0.047532151546750084,108,315,206,180,127.60000000000001,161.5,26,NA,85,NA,NA,3,NA,2965.0000000000014,442.5,1824.0000000000002,NA,1,NA
1985,194,283,40,64,5,183.7973030142325,58,0.0379746835443038,83,934,200,40,125,205.5,160,NA,185,NA,NA,23,NA,2965.0000000000014,442.5,1824.0000000000002,NA,1,NA
1986,183,289,50,63.400000000000034,3,67.99946415048173,55,0.042105263157894736,74,1200,215,104,72.3,543,111,NA,155.5,NA,NA,93,NA,2965.0000000000014,442.5,1824.0000000000002,NA,4,NA
1987,81,289,7.4,14,NA,NA,NA,0.05714285714285714,92,153,197,91,49,74,106,NA,NA,NA,NA,NA,NA,2965.0000000000014,442.5,1824.0000000000002,NA,NA,NA
1988,168,323,16,29,NA,NA,NA,0.05263157894736842,119,99,204,200,20.900000000000002,37,4,NA,NA,NA,NA,NA,NA,2965.0000000000014,442.5,1824.0000000000002,NA,NA,NA
1989,119,337,20,24,4,31.990392672591273,55,0.05042016806722689,143,358,194,69,32,222,125,NA,NA,NA,NA,NA,NA,2965.0000000000014,442.5,1824.0000000000002,NA,NA,NA
1990,196,303,11,17,NA,NA,NA,0.06559139784946241,115,71,188,98,23,30,90,NA,NA,NA,NA,NA,NA,2965.0000000000014,442.5,1824.0000000000002,NA,NA,NA
1991,189,295,7.8,26,NA,NA,NA,0.046875,79,250,216,83,19,96,133,NA,154,NA,NA,2,NA,2965.0000000000014,442.5,1824.0000000000002,NA,1,NA
1992,213,278,11,60.200000000000045,4,20.058740390696762,28,0.058823529411764705,74,333,204,86,25,77,118,NA,NA,NA,NA,NA,NA,2965.0000000000014,442.5,1824.0000000000002,NA,NA,NA
1993,NA,307,NA,NA,5,23.99946650592833,24,0.045012893718916924,90,1150,217,92,87.6,473,125,NA,168,NA,NA,70,NA,2965.0000000000014,442.5,1824.0000000000002,NA,1,NA
1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,231,286,39,130,3,281.98465609469247,52,0.043010752688172046,78,554,208,149,71.6,256,59,94,116,94,1,33,1,2965.0000000000014,442.5,1824.0000000000002,1,5,1
1998,197,312,58,77.4,2,58.91596838429216,57,0.04560810810810811,72,1490,240,89,262.6,795,151,NA,183,207,NA,103,10,2965.0000000000014,442.5,1824.0000000000002,NA,4,2
1999,157,327,22,31.400000000000006,NA,NA,NA,0.06923076923076923,118,178,209,66,28.6,86,143,NA,NA,NA,NA,NA,NA,2965.0000000000014,442.5,1824.0000000000002,NA,NA,NA
2000,213,291,20,28.80000000000001,NA,NA,NA,0.047619047619047616,77,166,214,96,42.5,92.5,118,NA,NA,NA,NA,NA,NA,2965.0000000000014,442.5,1824.0000000000002,NA,NA,NA
2001,78,307,4.9,15.4,NA,NA,NA,0.06201923076923077,92,353,215,77,38.6,154,138,NA,NA,NA,NA,NA,NA,2965.0000000000014,442.5,1824.0000000000002,NA,NA,NA
2002,94,286,1,6.922000000000001,3,16.354285022625728,8,0.04860761088709676,92,95.8,194,175,24.78,40.6,19,NA,NA,NA,NA,NA,NA,2965.0000000000014,442.5,1824.0000000000002,NA,NA,NA
2003,211,284,19.2,32.3,NA,NA,NA,0.05128205128205128,63,231,221,207,9.888,79.7,14,39,38,38,1,3,2,2965.0000000000014,442.5,1824.0000000000002,1,1,1
2004,210,286,18.8,138.39999999999998,NA,NA,NA,0.041718462532942174,103,246,183,54,29.36,76,129,NA,NA,NA,NA,NA,NA,2965.0000000000014,442.5,1824.0000000000002,NA,NA,NA
2005,242,291,57.25,137,6,51.586672056128315,19,0.04914004914004914,59,1510,232,102,233.10000000000002,452,130,NA,172,NA,NA,77,NA,2965.0000000000014,442.5,1824.0000000000002,NA,5,NA
2006,189,289,32.5,46.900000000000006,2,154.0039024200174,63,0.05042306714602172,66,1220,223,56,131,548,167,NA,190,NA,NA,55,NA,2965.0000000000014,442.5,1824.0000000000002,NA,2,NA
2007,195,287,9.73,26.9,NA,NA,NA,0.03731343283582089,115,90.7,172,60,36.07,49.95,112,NA,NA,NA,NA,NA,NA,2965.0000000000014,442.5,1824.0000000000002,NA,NA,NA
2008,176,311,20.5,36.8,7,17.456736983547508,42,0.056514913657770824,110,472,201,85,41.239999999999995,122,116,NA,197,NA,NA,1,NA,2965.0000000000014,442.5,1824.0000000000002,NA,1,NA
2009,219,307,22.1,70.96000000000002,4,45.28955090959672,33,0.05202312138728324,100,226,207,86,43.55,99.65,121,NA,NA,NA,NA,NA,NA,2965.0000000000014,442.5,1824.0000000000002,NA,NA,NA
2010,200,310,29.3,173.29999999999998,4,58.49471230955707,14,0.0536313518696069,89,815,221,61,92.1,278,160,NA,202.5,NA,NA,35,NA,2965.0000000000014,442.5,1824.0000000000002,NA,2,NA
2011,206,297,45,76.69999999999999,NA,NA,NA,0.03557490785574908,74,1230,223,79,130.4,579,144,NA,129.5,79,NA,84,1,2965.0000000000014,442.5,1824.0000000000002,NA,2,1
2012,NA,273,NA,NA,7,89.58735277425535,5,0.04121005917159759,60,137,213,76,50.4,97.65,137,NA,NA,NA,NA,NA,NA,2965.0000000000014,442.5,1824.0000000000002,NA,NA,NA
2013,NA,265,NA,NA,2,10.457725278056508,10,0.03305785123966945,90,61.8,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2965.0000000000014,442.5,1824.0000000000002,NA,NA,NA
2014,119,286,1.47,3.1580000000000004,4,11.888209737416386,28,0.04622793064425501,124,40.3,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2965.0000000000014,442.5,1824.0000000000002,NA,NA,NA
2015,175,284,4.66,11.619999999999997,4,4.64878025100522,33,0.03571264433848458,135,25.8,149,110,5.128,14.850000000000001,39,NA,NA,NA,NA,NA,NA,2965.0000000000014,442.5,1824.0000000000002,NA,NA,NA
2016,181,286,1.89,16.1,7,6.573755293250592,5,0.05704743636833587,90,134,196,103,14.34,32.5,93,NA,NA,NA,NA,NA,NA,2965.0000000000014,442.5,1824.0000000000002,NA,NA,NA
2017,210,301,36.55,55.17,NA,NA,NA,0.0472972972972973,88,2130,213,112,165.20000000000002,779,101,NA,131,199,NA,116,16,2965.0000000000014,442.5,1824.0000000000002,NA,4,3
2018,211,275,6.36,28,6,85.37275178304182,48,0.046097180903810736,82,323,193,48,38.3,95.45,145,NA,173,NA,NA,1,NA,2965.0000000000014,442.5,1824.0000000000002,NA,1,NA
2019,197,295,38.7,62.16000000000001,9,45.89694933326337,60,0.04504504504504504,81,1850,214,94,75.44,310.5,120,NA,168,208,NA,87,3,2965.0000000000014,442.5,1824.0000000000002,NA,4,1
2020,192,300,34,56.76,4,77.83459844161263,64,0.04498269896193762,87,331,213,87,60.08,106,126,NA,NA,NA,NA,NA,NA,2965.0000000000014,442.5,1824.0000000000002,NA,NA,NA
