comid,metric,p10,p25,p50,p75,p90,source,result_type
19771455,Peak_Dur_2,1,1,2,5,6.5,inferred,predicted
19771455,Peak_Dur_5,1,1,1,2,3,inferred,predicted
19771455,Peak_Fre_2,1,1,2,2.75,3.5,inferred,predicted
19771455,Peak_Fre_5,1,1,1,1,1,inferred,predicted
19771455,Peak_10,28797.1868831063,60532.7329479384,94896.00837370231,160225.55923391698,238333.691343744,model,predicted
19771455,Peak_2,8139.77888377205,16453.3993048224,25119.122832872403,43776.1695667666,71573.23560772299,model,predicted
19771455,Peak_5,13679.28,35588.37,66924.08,108576.8,156922.2,model,predicted
19771455,DS_Dur_WS,91.3916666666667,117.479166666667,159,201,232.02,model,predicted
19771455,DS_Mag_50,123.109637565588,366.493731988998,1105.17670775176,2257.80326406773,3560.59919093015,model,predicted
19771455,DS_Mag_90,238.87827275464,573.566401585192,1412.84696537922,3347.84331261837,6104.82145677813,model,predicted
19771455,DS_Tim,230.68,259,289,312,334,model,predicted
19771455,FA_Dur,2,3,4,5.5,7,obs,predicted
19771455,FA_Mag,955.361242606269,2164.44846039282,5447.05256973828,14252.4762248756,37411.5105647506,model,predicted
19771455,FA_Tim,3.19666666666667,11.825,28.875,45,58.3908333333333,model,predicted
19771455,Peak_Dur_10,1,1,1,1,1.5,obs,predicted
19771455,Peak_Fre_10,1,1,1,1,1.5,obs,predicted
19771455,SP_Dur,31.1125,49.1,78.175,111.875,141.91,model,predicted
19771455,SP_Mag,3007.52487449776,7306.54912624612,13514.1690158488,31981.4185914049,74931.1158090931,model,predicted
19771455,SP_ROC,0.0265887713087699,0.0308069464015716,0.0361972891566265,0.0410223919813519,0.0439718365466868,obs,predicted
19771455,SP_Tim,148.5925,176.425,207.416666666667,230.714583333334,248.875,model,predicted
19771455,Wet_BFL_Dur,51.9875,83.55,114.775,160.025,197.01,model,predicted
19771455,Wet_BFL_Mag_10,208.699006319731,577.706176239204,1181.82869943768,1969.30982572099,3181.63325297717,model,predicted
19771455,Wet_BFL_Mag_50,1375.75150777792,2621.81783812829,5205.45072207239,8345.86440480451,12173.330536891,model,predicted
19771455,Wet_Tim,27.15,52.59375,87.0958333333334,124.03125,150.9525,model,predicted
