p10,p25,p50,p75,p90,metric,comid,result_type
124,156.25,173.5,220.5,247.2,DS_Dur_WS,22057895,observed
281,289.5,305.5,321,352,DS_Tim,22057895,observed
14.700000000000001,17.25,20.5,25.25,35.6,DS_Mag_50,22057895,observed
18.8,23,28.5,39.75,43.199999999999996,DS_Mag_90,22057895,observed
2,2.25,3,4.5,5.5,FA_Dur,22057895,observed
45.22040106678253,55.63001316782163,87.97640679171539,105.95781114376643,118.463175576358,FA_Mag,22057895,observed
14.5,29.75,48.5,59.75,63,FA_Tim,22057895,observed
0.03372489579386125,0.038928571428571423,0.051587301587301584,0.13278055429350294,0.2265392038447095,SP_ROC,22057895,observed
20.5,26.5,66,126,154,SP_Dur,22057895,observed
26.5,40.5,114.5,1105,2450,SP_Mag,22057895,observed
131.5,185.5,252,267.5,277.5,SP_Tim,22057895,observed
40.1,62,67.5,86,155.9,Wet_BFL_Dur,22057895,observed
15,18,27.400000000000002,36.175,40.42,Wet_BFL_Mag_10,22057895,observed
23.200000000000003,25,39.75,301.125,906.0000000000002,Wet_BFL_Mag_50,22057895,observed
51.9,105.75,159,179.25,212.70000000000002,Wet_Tim,22057895,observed
258.7,259.75,261.5,263.25,264.3,Peak_Tim_10,22057895,observed
170.70000000000002,204.75,238,262.25,278.9,Peak_Tim_2,22057895,observed
252.2,254,258.5,262.5,263.4,Peak_Tim_5,22057895,observed
2.5000000000000004,3.25,4.5,5.75,6.499999999999999,Peak_Dur_10,22057895,observed
3.1000000000000005,11.5,30,43,61.3,Peak_Dur_2,22057895,observed
4.300000000000001,9.25,13,14.5,15.4,Peak_Dur_5,22057895,observed
3205,3205,3205,3205,3205,Peak_10,22057895,observed
430,430,430,430,430,Peak_2,22057895,observed
1570,1570,1570,1570,1570,Peak_5,22057895,observed
1,1,1,1,1,Peak_Fre_10,22057895,observed
1,1,1,3,3.5999999999999996,Peak_Fre_2,22057895,observed
1,1,1.5,2.25,2.7,Peak_Fre_5,22057895,observed
