comid,metric,p10,p25,p50,p75,p90,source,result_type
14993579,Peak_Dur_2,1,1,4,10,29,inferred,predicted
14993579,Peak_Dur_5,1,1,2,3,6,inferred,predicted
14993579,Peak_Fre_2,1,1,2,3,5,inferred,predicted
14993579,Peak_Fre_5,1,1,1,2,3,inferred,predicted
14993579,Peak_10,2845.4987242248,3542.73329016476,4907.8062392547,5978.647753523629,6843.34754597705,model,predicted
14993579,Peak_2,676.339615276828,848.920195565385,1084.48997782788,1449.4698652304198,1871.68700258045,model,predicted
14993579,Peak_5,1497.694,1693.898,2454.749,3451.491,3987.6,model,predicted
14993579,DS_Dur_WS,117.3275,152,191.45,220.54375,241.585,model,predicted
14993579,DS_Mag_50,5.51101390611738,7.91936465259788,12.5638871627439,17.7984388750844,30.1536571056245,model,predicted
14993579,DS_Mag_90,15.6323195574069,22.2623607976152,39.0281369093868,53.9628522789602,75.5739308924029,model,predicted
14993579,DS_Tim,279.98,288.25,300.733333333334,310.329166666667,325.2625,model,predicted
14993579,FA_Dur,2,3,4,6,8,obs,predicted
14993579,FA_Mag,26.0332356987836,38.3894535907347,58.301085011533,109.049316866857,192.9693631885,model,predicted
14993579,FA_Tim,9.325,18.1666666666667,27.725,37.85625,49,model,predicted
14993579,Peak_Dur_10,1,1,1,2,4,obs,predicted
14993579,Peak_Fre_10,1,1,1,1,2,obs,predicted
14993579,SP_Dur,43.18,50.8,60.4416666666666,72,90.875,model,predicted
14993579,SP_Mag,385.786544268482,568.338179016915,820.198714450039,1131.4779874737,1386.75130462542,model,predicted
14993579,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted
14993579,SP_Tim,220,232,239.6,245.10625,252.508333333333,model,predicted
14993579,Wet_BFL_Dur,60.6125,76.7666666666667,101.9375,148.05,185,model,predicted
14993579,Wet_BFL_Mag_10,38.1829495597785,56.4348292602495,78.2736783923044,103.612504975977,138.119797612854,model,predicted
14993579,Wet_BFL_Mag_50,114.753732859396,160.717497862727,217.193696965629,286.754443750966,372.863839914467,model,predicted
14993579,Wet_Tim,60.65,94.15625,130.5,155.2625,170.455,model,predicted
