p10,p25,p50,p75,p90,metric,comid,result_type
124,138.5,170,250.5,331,DS_Dur_WS,2775448,observed
85,260,291,318,356,DS_Tim,2775448,observed
3.9,4.05,6.59,6.85,8.350000000000001,DS_Mag_50,2775448,observed
4,4.25,8.51,9,9.52,DS_Mag_90,2775448,observed
4.600000000000001,7,11,15,17.4,FA_Dur,2775448,observed
6.294151056311605,9.59126317611352,15.086450042450048,20.581636908786574,23.87874902858849,FA_Mag,2775448,observed
10.400000000000006,18.5,32,45.5,53.599999999999994,FA_Tim,2775448,observed
0.011321707538736361,0.012579113924050644,0.01639344262295076,0.02439024390243894,0.07639537104735424,SP_ROC,2775448,observed
14.9,20,39.5,112.25,162.80000000000004,SP_Dur,2775448,observed
4,7.4,11.3,181,318,SP_Mag,2775448,observed
0,161,250,265,268,SP_Tim,2775448,observed
17.7,24,54,106.5,130.5,Wet_BFL_Dur,2775448,observed
4,5.5,6.49,7.854749999999999,74.80199999999996,Wet_BFL_Mag_10,2775448,observed
4.140000000000001,5.7749999999999995,7.892499999999999,86.5,243.69999999999993,Wet_BFL_Mag_50,2775448,observed
37.199999999999996,78.25,133.5,210.75,225.7,Wet_Tim,2775448,observed
159.4,184,225,229,231.39999999999998,Peak_Tim_10,2775448,observed
132,192.75,233,243.5,248,Peak_Tim_2,2775448,observed
166.6,181,200,240,243.6,Peak_Tim_5,2775448,observed
2.1999999999999997,4,7,26.5,38.19999999999999,Peak_Dur_10,2775448,observed
3,11,31,69.5,165,Peak_Dur_2,2775448,observed
1,1,15,40,80.79999999999997,Peak_Dur_5,2775448,observed
496,496,496,496,496,Peak_10,2775448,observed
11.3,11.3,11.3,11.3,11.3,Peak_2,2775448,observed
226,226,226,226,226,Peak_5,2775448,observed
1.4,2,3,3.5,3.8,Peak_Fre_10,2775448,observed
1,1.5,2,3,4,Peak_Fre_2,2775448,observed
1,1,2,3,5.999999999999998,Peak_Fre_5,2775448,observed
