Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,45,341,134,138,4,112.99727395749527,0,0.02886439070649597,39,387,302,144,119,171,158,NA,245,NA,NA,83,NA,621,177,477,NA,3,NA
1981,192,359,87,101,NA,NA,NA,0.01818181818181818,104,129,255,235,64,86,20,NA,NA,NA,NA,NA,NA,621,177,477,NA,NA,NA
1982,225,348,127,139,NA,NA,NA,0.032467532467532464,17,408,331,146,107,209.5,185,360,231,360,2,116,2,621,177,477,1,3,1
1983,217,391,126,139,1,197.9994876256604,0,0.04225352112676056,65,448,326,119,91.8,317,207,313,236,311,1,111,4,621,177,477,1,3,1
1984,119,351,84,139,NA,NA,NA,0.016129032258064516,52,350,299,82,138,160.5,217,NA,315,293,NA,52,1,621,177,477,NA,3,1
1985,187,349,84,92.4,NA,NA,NA,0.02020408163265306,87,143,262,158,86.7,113,104,NA,226,NA,NA,1,NA,621,177,477,NA,1,NA
1986,NA,364,NA,NA,NA,NA,NA,0.03902439024390244,83,423,281,111,134,191,170,NA,220.5,NA,NA,114,NA,621,177,477,NA,4,NA
1987,80,360,69.5,72,NA,NA,NA,0.01834862385321101,68,138,292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621,177,477,NA,NA,NA
1988,NA,377,NA,NA,NA,NA,NA,0.010752688172043012,121,113,256,182,72,85,74,NA,NA,NA,NA,NA,NA,621,177,477,NA,NA,NA
1989,NA,342,NA,NA,NA,NA,NA,0.010695493022191718,92,97,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621,177,477,NA,NA,NA
1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621,177,477,NA,NA,NA
