comid,metric,p10,p25,p50,p75,p90,source,result_type
8272125,Peak_Dur_2,1,1,2,4,5,inferred,predicted
8272125,Peak_Dur_5,1,1,1,2,3,inferred,predicted
8272125,Peak_Fre_2,1,1,1,2,3,inferred,predicted
8272125,Peak_Fre_5,1,1,1,1,2,inferred,predicted
8272125,Peak_10,9118.63986230131,12392.2603736068,15305.0707112394,17601.0211527566,20633.264921835,model,predicted
8272125,Peak_2,4343.48107220382,5690.25549833008,9021.69979205048,9915.994291823721,12663.262302448,model,predicted
8272125,Peak_5,7440.454000000001,10013.37,12336.72,15228.49,20214,model,predicted
8272125,DS_Dur_WS,150.225,172.5,195.358333333333,220.1375,243.455,model,predicted
8272125,DS_Mag_50,3.11316559918678,4.74402391576759,7.37339796173145,12.3587391822032,20.199200985371,model,predicted
8272125,DS_Mag_90,20.4302944492858,35.1245608916673,53.0067491889726,82.698781570975,117.394716227737,model,predicted
8272125,DS_Tim,202.286666666667,224.666666666667,234.833333333333,247.0625,260.71,model,predicted
8272125,FA_Dur,2,2,3,5,6.5,obs,predicted
8272125,FA_Mag,26.6223041954174,50.6726490201286,101.810483461582,215.913442976433,605.29619984221,model,predicted
8272125,FA_Tim,9,17.75,26.5416666666667,33.025,44.37,model,predicted
8272125,Peak_Dur_10,1,1,2,2,3,obs,predicted
8272125,Peak_Fre_10,1,1,1,1,2,obs,predicted
8272125,SP_Dur,25.4166666666667,31,39.8333333333333,53.775,77.5875,model,predicted
8272125,SP_Mag,505.288235947448,895.273917704438,1834.21166174784,3553.83641572879,6372.11119399991,model,predicted
8272125,SP_ROC,0.0300964961449692,0.0508287518361106,0.064429646285566,0.0851310844282136,0.100773627995302,obs,predicted
8272125,SP_Tim,160.963333333334,173.5,180.5,189,205.033333333334,model,predicted
8272125,Wet_BFL_Dur,77.3941666666666,96.8333333333333,114.4,131,152.8775,model,predicted
8272125,Wet_BFL_Mag_10,38.5605229672479,56.4449362673603,82.5605331812176,124.687180487357,171.090317799711,model,predicted
8272125,Wet_BFL_Mag_50,176.71956740307,241.991572120582,334.514361682318,455.726759742043,577.970416808769,model,predicted
8272125,Wet_Tim,48,56.5,64.2,72.98125,80.9225,model,predicted
