comid,metric,p10,p25,p50,p75,p90,source,result_type
8245886,Peak_Dur_2,1,1,4,10,29,inferred,predicted
8245886,Peak_Dur_5,1,1,2,3,6,inferred,predicted
8245886,Peak_Fre_2,1,1,2,3,5,inferred,predicted
8245886,Peak_Fre_5,1,1,1,2,3,inferred,predicted
8245886,Peak_10,24515.3891489816,28951.807787437403,30756.149276831602,43050.849329029,54328.4570354814,model,predicted
8245886,Peak_2,9625.90012917669,17911.9455716193,20008.1763744233,21194.5763270529,21928.169994558102,model,predicted
8245886,Peak_5,15605.11,22957.25,25728.18,29642.42,38764.66,model,predicted
8245886,DS_Dur_WS,95.225,112.439583333334,141.745833333334,170.475,193.426666666667,model,predicted
8245886,DS_Mag_50,111.806781393959,168.440410038488,216.560952646196,296.02479579404,378.819615077193,model,predicted
8245886,DS_Mag_90,190.672822302645,263.03439985778,378.776832176275,579.05102792963,815.139123150577,model,predicted
8245886,DS_Tim,279.99,294.125,303.775,313,323.299166666666,model,predicted
8245886,FA_Dur,2,3,4,6,8,obs,predicted
8245886,FA_Mag,304.354413521504,440.702505165534,610.518402865652,960.583539182022,1829.70489381801,model,predicted
8245886,FA_Tim,8,12.625,22,27.9,37.4275,model,predicted
8245886,Peak_Dur_10,1,1,1,2,4,obs,predicted
8245886,Peak_Fre_10,1,1,1,1,2,obs,predicted
8245886,SP_Dur,51,62.64375,73,92,133.325,model,predicted
8245886,SP_Mag,2360.00630702218,3862.49019346295,5893.77125061029,9295.37877070301,14062.5589084588,model,predicted
8245886,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted
8245886,SP_Tim,158.4325,197.3625,223.183333333334,235.2625,243.4675,model,predicted
8245886,Wet_BFL_Dur,76.3933333333333,112.5,142.766666666666,169.71875,193.505,model,predicted
8245886,Wet_BFL_Mag_10,437.02718847353,656.162212693611,952.70103798374,1280.65528432783,1624.75074975929,model,predicted
8245886,Wet_BFL_Mag_50,1320.4347618977,1794.86053990688,2400.25548916168,2950.99639652204,3491.06583995054,model,predicted
8245886,Wet_Tim,41.745,50.5,62.55,78,94.875,model,predicted
