p10,p25,p50,p75,p90,metric,comid,result_type
121.8,135,149,174,191,DS_Dur_WS,12071928,observed
249.20000000000002,264,272,283,298.4,DS_Tim,12071928,observed
2.06,3,6.6,8.9,16.5,DS_Mag_50,12071928,observed
11.779999999999998,20,40,65.70000000000002,130.42000000000002,DS_Mag_90,12071928,observed
2,2,3,4,4.399999999999999,FA_Dur,12071928,observed
17.603858267065878,41.999427368216324,73.02868560618225,131.9933069320547,184.58891414755865,FA_Mag,12071928,observed
11.600000000000001,22,22,29,33.599999999999994,FA_Tim,12071928,observed
0.05405405405405406,0.06307977736549164,0.06598984771573604,0.07692307692307693,0.07815179422038743,SP_ROC,12071928,observed
31,46,53,64,90.8,SP_Dur,12071928,observed
191.6,399,771,1830,2406,SP_Mag,12071928,observed
172,191,220,238,246.39999999999998,SP_Tim,12071928,observed
78.8,110,165,185,200.8,Wet_BFL_Dur,12071928,observed
33.12,61,98.39999999999999,188.4,308.24,Wet_BFL_Mag_10,12071928,observed
161,220,384,632,884.6,Wet_BFL_Mag_50,12071928,observed
24.799999999999997,37,56,89,97.4,Wet_Tim,12071928,observed
107.5,112.75,121.5,130.25,135.5,Peak_Tim_10,12071928,observed
77.2,85,121,139,147.6,Peak_Tim_2,12071928,observed
107.2,113.5,128,144,153,Peak_Tim_5,12071928,observed
1.1,1.25,1.5,1.75,1.9,Peak_Dur_10,12071928,observed
1,1,6,6,8.599999999999998,Peak_Dur_2,12071928,observed
1,1,1.5,2,2,Peak_Dur_5,12071928,observed
12560.000000000002,12560.000000000002,12560.000000000002,12560.000000000002,12560.000000000002,Peak_10,12071928,observed
3760,3760,3760,3760,3760,Peak_2,12071928,observed
9212,9212,9212,9212,9212,Peak_5,12071928,observed
1,1,1,1,1,Peak_Fre_10,12071928,observed
1,1,2,3,3.3999999999999986,Peak_Fre_2,12071928,observed
1,1,1,1,1,Peak_Fre_5,12071928,observed
