p10,p25,p50,p75,p90,metric,comid,result_type
101.80000000000003,165,235.5,291.5,347.3,DS_Dur_WS,8060745,observed
149,171,254,297,356,DS_Tim,8060745,observed
5.77,6.2,6.35,7.1000000000000005,7.265000000000001,DS_Mag_50,8060745,observed
6.3,6.495000000000001,7.830000000000002,8.555,11.180000000000007,DS_Mag_90,8060745,observed
2.5000000000000004,3.25,4.5,5.75,6.499999999999999,FA_Dur,8060745,observed
11.22034011147678,11.685103591243193,12.459709390853881,13.23431519046457,13.699078670230984,FA_Mag,8060745,observed
49.1,50.75,53.5,56.25,57.9,FA_Tim,8060745,observed
0.018617511520737404,0.03079838900734426,0.11430976430976425,0.22989811802222337,0.3531808874074248,SP_ROC,8060745,observed
13.6,16.75,32.5,63.75,122.99999999999999,SP_Dur,8060745,observed
7.66,8.4,1920,9420,18640,SP_Mag,8060745,observed
67.2,97,171,237,281.8,SP_Tim,8060745,observed
18,19,42,128,224,Wet_BFL_Dur,8060745,observed
5.52,6.095,6.2,6.6899999999999995,8.136,Wet_BFL_Mag_10,8060745,observed
6.68,7.05,7.95,439,4042.999999999999,Wet_BFL_Mag_50,8060745,observed
28.799999999999997,77.5,121,140,151.8,Wet_Tim,8060745,observed
89.4,90,91,120.25,137.8,Peak_Tim_10,8060745,observed
120.60000000000001,149,169,194.5,215,Peak_Tim_2,8060745,observed
89.2,91,149.5,195,205.8,Peak_Tim_5,8060745,observed
2.4,3,4,5,5.6,Peak_Dur_10,8060745,observed
3.8000000000000007,8,23,30,46.2,Peak_Dur_2,8060745,observed
1.4,2,3,4,5.199999999999999,Peak_Dur_5,8060745,observed
21380.000000000007,21380.000000000007,21380.000000000007,21380.000000000007,21380.000000000007,Peak_10,8060745,observed
1940,1940,1940,1940,1940,Peak_2,8060745,observed
18420,18420,18420,18420,18420,Peak_5,8060745,observed
1,1,1,1.5,1.7999999999999998,Peak_Fre_10,8060745,observed
1,1,2,5,6,Peak_Fre_2,8060745,observed
1,1,1,1,1.5999999999999996,Peak_Fre_5,8060745,observed
