p10,p25,p50,p75,p90,metric,comid,result_type
66,99.5,187,204.5,220.20000000000002,DS_Dur_WS,20277761,observed
341.9,348.25,355,363,378.4,DS_Tim,20277761,observed
78.2,84,87,126.5,129.8,DS_Mag_50,20277761,observed
84.24000000000001,96.7,138,139,139,DS_Mag_90,20277761,observed
1.3000000000000003,1.75,2.5,3.25,3.6999999999999997,FA_Dur,20277761,observed
121.49749532431179,134.24782737453654,155.49838079157783,176.74893420861912,189.49926625884387,FA_Mag,20277761,observed
0,0,0,0,0,FA_Tim,20277761,observed
0.010746968657057883,0.01664222873900293,0.019276352742932035,0.03156674702727334,0.03934730333218825,SP_ROC,20277761,observed
36.8,55.25,75.5,90.75,105.69999999999999,SP_Dur,20277761,observed
97,121,143,397.5,423,SP_Mag,20277761,observed
250,255.5,281,300.5,326,SP_Tim,20277761,observed
102.30000000000001,117,145,164,197.89999999999998,Wet_BFL_Dur,20277761,observed
69.6,83.025,99.4,122.75,135.2,Wet_BFL_Mag_10,20277761,observed
85.7,106.25,165.75,195.625,241.74999999999997,Wet_BFL_Mag_50,20277761,observed
57.80000000000001,96.5,164,190.5,210,Wet_Tim,20277761,observed
317.70000000000005,324.75,336.5,348.25,355.29999999999995,Peak_Tim_10,20277761,observed
223.25,227.25,233.5,242.75,280,Peak_Tim_2,20277761,observed
296.6,302,311,335.5,350.2,Peak_Tim_5,20277761,observed
1.1,1.25,1.5,1.75,1.9,Peak_Dur_10,20277761,observed
26.5,59.75,97,113.25,115,Peak_Dur_2,20277761,observed
1.2,1.5,2,3,3.5999999999999996,Peak_Dur_5,20277761,observed
621,621,621,621,621,Peak_10,20277761,observed
177,177,177,177,177,Peak_2,20277761,observed
477,477,477,477,477,Peak_5,20277761,observed
1,1,1,1,1,Peak_Fre_10,20277761,observed
2,3,3,3,3.5,Peak_Fre_2,20277761,observed
1,1,1,1,1,Peak_Fre_5,20277761,observed
