p10,p25,p50,p75,p90,metric,comid,result_type
128,137.5,162,190.5,209,DS_Dur_WS,17100137,observed
247,266.5,282,293,296,DS_Tim,17100137,observed
0.32,1.175,6.6,16,21,DS_Mag_50,17100137,observed
8,10.245000000000001,22,52.60000000000001,74,DS_Mag_90,17100137,observed
2,3,4,5.5,7,FA_Dur,17100137,observed
11.91368267449508,20.50562773932555,36.965215168303665,58.96123819588464,76.99991796035233,FA_Mag,17100137,observed
11,18.5,25,46.5,64,FA_Tim,17100137,observed
0.035462776659959755,0.04149449035812672,0.05409356725146201,0.07316017316017309,0.12500000000000006,SP_ROC,17100137,observed
40,47.5,68,76.5,79,SP_Dur,17100137,observed
44,65.5,151,655.5,1270,SP_Mag,17100137,observed
183,201,215,232,244,SP_Tim,17100137,observed
98,114,149,161.5,170,Wet_BFL_Dur,17100137,observed
14,19.25,37.400000000000006,57.400000000000006,86,Wet_BFL_Mag_10,17100137,observed
37,41,56.5,202.5,291,Wet_BFL_Mag_50,17100137,observed
37,42,78,111,118,Wet_Tim,17100137,observed
120.2,123.5,129,134.5,137.8,Peak_Tim_10,17100137,observed
98,128.625,136,138.5,151.5,Peak_Tim_2,17100137,observed
107.8,119.5,139,165.5,181.39999999999998,Peak_Tim_5,17100137,observed
1,1,1,1,1,Peak_Dur_10,17100137,observed
3.5,9,20,25,49,Peak_Dur_2,17100137,observed
1.2,1.5,2,2,2,Peak_Dur_5,17100137,observed
4490,4490,4490,4490,4490,Peak_10,17100137,observed
500,500,500,500,500,Peak_2,17100137,observed
4100,4100,4100,4100,4100,Peak_5,17100137,observed
1,1,1,1,1,Peak_Fre_10,17100137,observed
1.5,2.25,3,4.5,7.5,Peak_Fre_2,17100137,observed
1,1,1,1.5,1.7999999999999998,Peak_Fre_5,17100137,observed
