p10,p25,p50,p75,p90,metric,comid,result_type
65.60000000000002,183,212,242,251.40000000000003,DS_Dur_WS,20334508,observed
193.39999999999998,213,254,331,344.6,DS_Tim,20334508,observed
0,0,0,0,0,DS_Mag_50,20334508,observed
0,0,0.155,0.51,1.4212000000000014,DS_Mag_90,20334508,observed
4.4,8,13.5,19.25,20.3,FA_Dur,20334508,observed
2.5954749498740037,9.551119918275543,15.775632769125133,27.31369705970883,100.00150260715314,FA_Mag,20334508,observed
0.7000000000000002,2.5,35.5,59.25,61.800000000000004,FA_Tim,20334508,observed
0.031794871794871796,0.045454545454545456,0.08595387840670844,0.188235294117647,0.33418803418803433,SP_ROC,20334508,observed
20.4,25,53,92,123.00000000000001,SP_Dur,20334508,observed
13.58,19.3,27,61.1,515.5999999999996,SP_Mag,20334508,observed
149.8,173,212,236,255.6,SP_Tim,20334508,observed
52,62,88,148,194,Wet_BFL_Dur,20334508,observed
0.009000000000000005,0.242,1.2810000000000004,2.7500000000000004,8.190000000000001,Wet_BFL_Mag_10,20334508,observed
0.83,5.4399999999999995,17.75,30.55,50,Wet_BFL_Mag_50,20334508,observed
25,62,90,117,121,Wet_Tim,20334508,observed
117.15,135.375,147.75,156.75,168.9,Peak_Tim_10,20334508,observed
95.60000000000001,114,138,141,186.2,Peak_Tim_2,20334508,observed
124.5,130.75,149,157,163.8,Peak_Tim_5,20334508,observed
1,1,2,4,5.800000000000001,Peak_Dur_10,20334508,observed
1,6,11,42,76.2,Peak_Dur_2,20334508,observed
1.6,2.5,4,6.5,8.200000000000001,Peak_Dur_5,20334508,observed
1036,1036,1036,1036,1036,Peak_10,20334508,observed
43,43,43,43,43,Peak_2,20334508,observed
337.60000000000025,337.60000000000025,337.60000000000025,337.60000000000025,337.60000000000025,Peak_5,20334508,observed
1,1,1.5,2.25,2.7,Peak_Fre_10,20334508,observed
1,2,3,6,7,Peak_Fre_2,20334508,observed
1,1.5,3,3.5,4,Peak_Fre_5,20334508,observed
