p10,p25,p50,p75,p90,metric,comid,result_type
158.2,161.5,191.5,235,281.8,DS_Dur_WS,22660087,observed
189.3,195.5,251.5,263.75,290.6,DS_Tim,22660087,observed
0.04,0.04,0.05,0.08499999999999999,0.127,DS_Mag_50,22660087,observed
0.07090000000000002,0.07975000000000002,0.105,0.29725,0.32710000000000017,DS_Mag_90,22660087,observed
4,5.25,6.5,8.5,12.5,FA_Dur,22660087,observed
2.158990671848757,2.7872996111612527,6.441719880485886,14.209764556231065,17.508313347578817,FA_Mag,22660087,observed
0,6.5,28,38.25,42.5,FA_Tim,22660087,observed
0.07955465587044536,0.10277777777777783,0.13809523809523813,0.17803030303030304,0.19017045454545456,SP_ROC,22660087,observed
27.699999999999996,55.5,82,115,152.3,SP_Dur,22660087,observed
3.79,8.85,20,49.25,126.10000000000002,SP_Mag,22660087,observed
104.5,148.25,159.5,164.75,182.3,SP_Tim,22660087,observed
27.4,58.75,76.5,100.75,123.7,Wet_BFL_Dur,22660087,observed
0.042,0.08025000000000003,0.127,0.29025,0.6756000000000002,Wet_BFL_Mag_10,22660087,observed
0.8220000000000001,1.2,2.5250000000000004,3.375,12.630000000000004,Wet_BFL_Mag_50,22660087,observed
34.900000000000006,56.5,75.5,95.25,108.60000000000001,Wet_Tim,22660087,observed
109.2,111,114,117,118.8,Peak_Tim_10,22660087,observed
80.80000000000001,83.5,123,156.5,169,Peak_Tim_2,22660087,observed
126.8,131,138,145,149.2,Peak_Tim_5,22660087,observed
1.2000000000000002,1.5,2,2.5,2.8,Peak_Dur_10,22660087,observed
1,1,5,9,11.8,Peak_Dur_2,22660087,observed
1.9999999999999998,3.5,6,7,7.6,Peak_Dur_5,22660087,observed
177.10000000000008,177.10000000000008,177.10000000000008,177.10000000000008,177.10000000000008,Peak_10,22660087,observed
66.5,66.5,66.5,66.5,66.5,Peak_2,22660087,observed
124.2,124.2,124.2,124.2,124.2,Peak_5,22660087,observed
1.2000000000000002,1.5,2,2.5,2.8,Peak_Fre_10,22660087,observed
1,1,3,3.5,4,Peak_Fre_2,22660087,observed
1.4,2,3,3.5,3.8,Peak_Fre_5,22660087,observed
