p10,p25,p50,p75,p90,metric,comid,result_type
37.400000000000006,65.75,88.5,128.75,158.7,DS_Dur_WS,22593463,observed
281,308.5,327,348.5,363,DS_Tim,22593463,observed
0.09550000000000018,0.4,0.995,2.0825,3.1449999999999996,DS_Mag_50,22593463,observed
1.058,1.6650000000000018,2.761,4,5.385999999999999,DS_Mag_90,22593463,observed
2,3,4,4,7.600000000000001,FA_Dur,22593463,observed
1.5212081410300846,2.794851268161001,3.3729028872384363,5.996008913537104,13.846417539785893,FA_Mag,22593463,observed
0.8000000000000007,6,19,26,39.80000000000002,FA_Tim,22593463,observed
0.04405359460068978,0.050279329608938474,0.07142857142857142,0.11651583710407243,0.14919651435780468,SP_ROC,22593463,observed
80.8,122,147,192,234.39999999999998,SP_Dur,22593463,observed
6.4,8.6,23,54,156,SP_Mag,22593463,observed
104.00000000000001,146.5,187,213,244.8,SP_Tim,22593463,observed
43.2,65.5,115,175.5,193,Wet_BFL_Dur,22593463,observed
0.2324,0.5435000000000001,0.9450000000000001,1.8,4.0764000000000005,Wet_BFL_Mag_10,22593463,observed
1.064,3.06,4.4,10.399999999999999,18.36,Wet_BFL_Mag_50,22593463,observed
17.5,35.75,55.5,68.5,102,Wet_Tim,22593463,observed
88.8,102,102.5,136,138.39999999999998,Peak_Tim_10,22593463,observed
89,114,136,150,163,Peak_Tim_2,22593463,observed
84,96,124,136,146.4,Peak_Tim_5,22593463,observed
1,1,1,2,2.5999999999999996,Peak_Dur_10,22593463,observed
1,1,2,5,11,Peak_Dur_2,22593463,observed
1,1,1,3,8.2,Peak_Dur_5,22593463,observed
537,537,537,537,537,Peak_10,22593463,observed
89.3,89.3,89.3,89.3,89.3,Peak_2,22593463,observed
223,223,223,223,223,Peak_5,22593463,observed
1,1,1,1,1.5999999999999996,Peak_Fre_10,22593463,observed
1,1,1,3,5,Peak_Fre_2,22593463,observed
1,1,1,2,2.3999999999999986,Peak_Fre_5,22593463,observed
