p10,p25,p50,p75,p90,metric,comid,result_type
42,60,82.5,99.25,116,DS_Dur_WS,12068830,observed
343,351,363,375,379,DS_Tim,12068830,observed
4830,5647.5,6602.5,7241.25,7747.5,DS_Mag_50,12068830,observed
5855.000000000001,6670.75,7937.5,8863,9137,DS_Mag_90,12068830,observed
2,2,3,3,3,FA_Dur,12068830,observed
9311.978035296566,10699.991299583311,13899.829668113354,18099.84727193603,22279.864301712063,FA_Mag,12068830,observed
25,48,59,64,68,FA_Tim,12068830,observed
0.014272186147186148,0.017241379310344827,0.020497829435653273,0.025833333333333333,0.030489236898745893,SP_ROC,12068830,observed
46,58,117,186,221,SP_Dur,12068830,observed
12100,14400,27800,62300,75100,SP_Mag,12068830,observed
151,172,234,297,317,SP_Tim,12068830,observed
58,82.25,133,202.75,258.5,Wet_BFL_Dur,12068830,observed
4954.5,5675.5,6336,8373.75,10195,Wet_BFL_Mag_10,12068830,observed
7637.5,8560,10750,22550,36050,Wet_BFL_Mag_50,12068830,observed
38.5,53.25,71,95.25,110,Wet_Tim,12068830,observed
108.6,132,139,140,146.6,Peak_Tim_10,12068830,observed
93,116.5,137,144.5,169.5,Peak_Tim_2,12068830,observed
89.8,91,131,141,150.2,Peak_Tim_5,12068830,observed
2.1999999999999997,4,4,5,5,Peak_Dur_10,12068830,observed
1,10,18,28,38,Peak_Dur_2,12068830,observed
1,1,2,7,8.2,Peak_Dur_5,12068830,observed
92600,92600,92600,92600,92600,Peak_10,12068830,observed
48200,48200,48200,48200,48200,Peak_2,12068830,observed
85100,85100,85100,85100,85100,Peak_5,12068830,observed
1,1,1,2,2,Peak_Fre_10,12068830,observed
1,1,3,4,6,Peak_Fre_2,12068830,observed
1,1,1,2,2.1999999999999993,Peak_Fre_5,12068830,observed
