p10,p25,p50,p75,p90,metric,comid,result_type
180,185.5,191,247.5,284,DS_Dur_WS,8272147,observed
203,211.5,228,233,252,DS_Tim,8272147,observed
0,0,0,0,0,DS_Mag_50,8272147,observed
1.119999999999999,2.49,5.3,6.680000000000003,8,DS_Mag_90,8272147,observed
3.4,4,7,8,13.999999999999996,FA_Dur,8272147,observed
15.598536913694,23.99875625441799,73.98008676258196,80.98829857255528,81.56142448636128,FA_Mag,8272147,observed
22.8,24,24,53,53.599999999999994,FA_Tim,8272147,observed
0.07194616977225674,0.07516187516187518,0.08333333333333333,0.09024064171122995,0.09808612440191389,SP_ROC,8272147,observed
26,31,39,51,91,SP_Dur,8272147,observed
77,93,185,395.5,483,SP_Mag,8272147,observed
145,166,173,189.5,213,SP_Tim,8272147,observed
56,65.5,120,153,159,Wet_BFL_Dur,8272147,observed
0.8699999999999999,3.695,12,20.25,29,Wet_BFL_Mag_10,8272147,observed
17.5,33.25,57,86,122.5,Wet_BFL_Mag_50,8272147,observed
35,41,57,97,111,Wet_Tim,8272147,observed
119.19999999999999,122.5,128,133.5,136.8,Peak_Tim_10,8272147,observed
86,97,110,132,142.5,Peak_Tim_2,8272147,observed
86.6,98,117,128,134.6,Peak_Tim_5,8272147,observed
1,1,1,1,1,Peak_Dur_10,8272147,observed
1.5,3,6,6.75,7.5,Peak_Dur_2,8272147,observed
1,1,1,1,1,Peak_Dur_5,8272147,observed
2340,2340,2340,2340,2340,Peak_10,8272147,observed
910,910,910,910,910,Peak_2,8272147,observed
2240,2240,2240,2240,2240,Peak_5,8272147,observed
1,1,1,1,1,Peak_Fre_10,8272147,observed
1.5,2,2.5,4.5,5,Peak_Fre_2,8272147,observed
1,1,1,1,1,Peak_Fre_5,8272147,observed
