comid,metric,p10,p25,p50,p75,p90,source,result_type
17595453,Peak_Dur_2,1,1,3,6,10,inferred,predicted
17595453,Peak_Dur_5,1,1,1,2,4,inferred,predicted
17595453,Peak_Fre_2,1,1,2,3,5,inferred,predicted
17595453,Peak_Fre_5,1,1,1,2,2,inferred,predicted
17595453,Peak_10,259.96085157042006,429.112478448405,509.60935778831805,663.337138700158,917.1079314613969,model,predicted
17595453,Peak_2,30.9225703371076,64.6715499914476,117.992584411922,166.344861905947,211.38771624292198,model,predicted
17595453,Peak_5,111.4156,206.8697,406.5282,496.7118,688.2546,model,predicted
17595453,DS_Dur_WS,115.246666666666,153.51875,193.416666666667,241.04375,271.830833333333,model,predicted
17595453,DS_Mag_50,0,0.0229395816727109,0.154157004790575,0.304353410905475,0.509849109325197,model,predicted
17595453,DS_Mag_90,0.0665421156681769,0.176740820091721,0.466662021340555,0.878752405382294,1.78715629395031,model,predicted
17595453,DS_Tim,186.9625,218.552083333333,245.375,288.358333333334,323.236666666667,model,predicted
17595453,FA_Dur,2,3,4,6,9,obs,predicted
17595453,FA_Mag,0.89657030710471,2.04557667193813,4.96177398584255,11.001177522727,17.7190905443463,model,predicted
17595453,FA_Tim,9.6225,21.125,40.125,50.1354166666667,63,model,predicted
17595453,Peak_Dur_10,1,1,1,2,3,obs,predicted
17595453,Peak_Fre_10,1,1,1,1,2,obs,predicted
17595453,SP_Dur,19.1966666666667,31.525,62.45,107.483333333333,143.41,model,predicted
17595453,SP_Mag,4.32660377312489,12.6196476918374,29.7102472267579,109.470594247706,160.278623232774,model,predicted
17595453,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted
17595453,SP_Tim,149.7,160.15,175.4,191,218.71,model,predicted
17595453,Wet_BFL_Dur,43.17,66.9583333333333,93.1,124.525,154.5,model,predicted
17595453,Wet_BFL_Mag_10,0.0442014792309752,0.187723370152304,0.461068336468489,0.802485195945633,1.14949236615864,model,predicted
17595453,Wet_BFL_Mag_50,0.467482165628828,0.761707767026012,1.22165746851991,2.19596307993562,3.25774362593174,model,predicted
17595453,Wet_Tim,42,65.825,84.8333333333333,95.5625,111.435,model,predicted
