p10,p25,p50,p75,p90,metric,comid,result_type
40.2,56,93,113,140,DS_Dur_WS,15048349,observed
280.5,310,350.5,372.25,383,DS_Tim,15048349,observed
8172,9295,11200,14300,19310,DS_Mag_50,15048349,observed
10185.6,11420,14740,18640,24382,DS_Mag_90,15048349,observed
3.8,4,4,5,6.399999999999999,FA_Dur,15048349,observed
14819.904140010338,17899.887044563722,25099.999426035065,28897.128062374082,32118.55540753908,FA_Mag,15048349,observed
31.2,41,55,62,67.39999999999999,FA_Tim,15048349,observed
0.022531471922137666,0.026172032458310856,0.030827046017393306,0.03461308003017252,0.038927055171296666,SP_ROC,15048349,observed
44,93,176.5,218.5,284,SP_Dur,15048349,observed
21750,38825,64100,77500,86950,SP_Mag,15048349,observed
91,146.25,169,198.25,246.5,SP_Tim,15048349,observed
44.2,63,93.5,149.75,169.60000000000002,Wet_BFL_Dur,15048349,observed
7775.5,9480,13195,15580,17929,Wet_BFL_Mag_10,15048349,observed
14330,17187.5,30125,43125,63395.00000000001,Wet_BFL_Mag_50,15048349,observed
27,40,57,88,105.4,Wet_Tim,15048349,observed
106.65,109.125,124.75,144.5,154.4,Peak_Tim_10,15048349,observed
85.1,122.75,140,170.625,180.9,Peak_Tim_2,15048349,observed
97.44999999999999,110.875,125,135.125,145.85,Peak_Tim_5,15048349,observed
2.3,2.75,4,5,5,Peak_Dur_10,15048349,observed
3.4000000000000004,28.75,35,66.75,81.5,Peak_Dur_2,15048349,observed
1,2.5,4,8,9.799999999999999,Peak_Dur_5,15048349,observed
97250,97250,97250,97250,97250,Peak_10,15048349,observed
67300,67300,67300,67300,67300,Peak_2,15048349,observed
92700,92700,92700,92700,92700,Peak_5,15048349,observed
1,1,1.5,2,2,Peak_Fre_10,15048349,observed
1,1,2.5,3,4.300000000000001,Peak_Fre_2,15048349,observed
1,1.75,2,2.25,3.3,Peak_Fre_5,15048349,observed
