p10,p25,p50,p75,p90,metric,comid,result_type
88.4,102.75,146.5,179.5,227.40000000000003,DS_Dur_WS,14992381,observed
234,266.75,298,312,317.1,DS_Tim,14992381,observed
0.49,0.9162500000000001,1.375,2.075,3.2050000000000014,DS_Mag_50,14992381,observed
1.2800000000000002,1.975,5.630000000000001,11,12.300000000000004,DS_Mag_90,14992381,observed
2,3,4,5,6,FA_Dur,14992381,observed
2.6680076070358982,3.0903393850709113,5.821439802202528,9.405623826706666,11.089534946818606,FA_Mag,14992381,observed
2.8000000000000007,9,18.5,28,33.60000000000001,FA_Tim,14992381,observed
0.053911806543385524,0.05712599157884947,0.06038301073482312,0.08123873873873874,0.1949053331406273,SP_ROC,14992381,observed
15,34.25,79,140.5,185.3,SP_Dur,14992381,observed
14.9,23.75,170.5,297.5,606.1000000000003,SP_Mag,14992381,observed
132.4,152,200,240.25,246.5,SP_Tim,14992381,observed
30.300000000000004,78.5,121,168,199.7,Wet_BFL_Dur,14992381,observed
2.8899999999999997,4.4825,7.705000000000001,11.25,14,Wet_BFL_Mag_10,14992381,observed
7,10.75,14,16,20,Wet_BFL_Mag_50,14992381,observed
21.9,36.5,60,95.75,117.60000000000002,Wet_Tim,14992381,observed
91.3,91.75,98,112.75,128.5,Peak_Tim_10,14992381,observed
79.15,121,140.75,172.5,216.35000000000002,Peak_Tim_2,14992381,observed
84.25,90.625,101,158.375,200.59999999999997,Peak_Tim_5,14992381,observed
1,1,1.5,2,2,Peak_Dur_10,14992381,observed
1,1,3.5,6,7.300000000000004,Peak_Dur_2,14992381,observed
1,1.75,2,2.5,4.6,Peak_Dur_5,14992381,observed
1352.0000000000005,1352.0000000000005,1352.0000000000005,1352.0000000000005,1352.0000000000005,Peak_10,14992381,observed
344.5,344.5,344.5,344.5,344.5,Peak_2,14992381,observed
831.6,831.6,831.6,831.6,831.6,Peak_5,14992381,observed
1,1,1,1,1,Peak_Fre_10,14992381,observed
1,1,2,3,4.100000000000001,Peak_Fre_2,14992381,observed
1,1,1,2,2.3,Peak_Fre_5,14992381,observed
