p10,p25,p50,p75,p90,metric,comid,result_type
115,125,140,182,191,DS_Dur_WS,4440518,observed
271,284,291,296,302,DS_Tim,4440518,observed
1070,1220,1390,1600,1700,DS_Mag_50,4440518,observed
1370,1608,1802.0000000000011,2292,2584,DS_Mag_90,4440518,observed
2,3,4,6,7.800000000000001,FA_Dur,4440518,observed
1733.9771874476128,2154.993876233188,2659.965791791825,3339.9990009376625,4679.946732436333,FA_Mag,4440518,observed
6,17.5,29,47,67.80000000000001,FA_Tim,4440518,observed
0.019762845849802372,0.022988505747126436,0.0273972602739726,0.03225806451612903,0.040690371791358364,SP_ROC,4440518,observed
51,72,94,121,142,SP_Dur,4440518,observed
4070,5180,8080,12700,18200,SP_Mag,4440518,observed
152,170,190,223,244,SP_Tim,4440518,observed
58,85,123,159,179,Wet_BFL_Dur,4440518,observed
1562,1910,2288,2660,4511,Wet_BFL_Mag_10,4440518,observed
1990,2510,3390,6475,8460,Wet_BFL_Mag_50,4440518,observed
38,47,63,92,107,Wet_Tim,4440518,observed
91,91,111.5,132,136.79999999999998,Peak_Tim_10,4440518,observed
89,122,140,150,182,Peak_Tim_2,4440518,observed
90.39999999999999,104,129,138,146.59999999999997,Peak_Tim_5,4440518,observed
1,1,2,2,3.1999999999999993,Peak_Dur_10,4440518,observed
1,4,12,29,38,Peak_Dur_2,4440518,observed
1,2,2,6,6.199999999999999,Peak_Dur_5,4440518,observed
37700,37700,37700,37700,37700,Peak_10,4440518,observed
12400,12400,12400,12400,12400,Peak_2,4440518,observed
25200,25200,25200,25200,25200,Peak_5,4440518,observed
1,1,1,1,1.5999999999999996,Peak_Fre_10,4440518,observed
1,1,3,4,5,Peak_Fre_2,4440518,observed
1,1,1,1,1.3999999999999986,Peak_Fre_5,4440518,observed
