comid,metric,p10,p25,p50,p75,p90,source,result_type
22545337,Peak_Dur_2,1,1,3,7,16,inferred,predicted
22545337,Peak_Dur_5,1,1,1,3,4.8,inferred,predicted
22545337,Peak_Fre_2,1,1,2,3,5,inferred,predicted
22545337,Peak_Fre_5,1,1,1,2,3,inferred,predicted
22545337,Peak_10,113.291893745254,235.782902566476,471.20688507208,780.10168215054,1177.06250302921,model,predicted
22545337,Peak_2,19.8022456828677,33.2865097779813,47.5158876983821,92.066808445659,196.917039889498,model,predicted
22545337,Peak_5,67.52628,130.8675,293.866,395.4169,841.6055,model,predicted
22545337,DS_Dur_WS,102.625,145.55,193.370833333334,246.34375,278,model,predicted
22545337,DS_Mag_50,-5.54337825642293e-16,0,0.0861366311998614,0.305901611096752,0.666866770400896,model,predicted
22545337,DS_Mag_90,0.0223835289645195,0.1444700077779,0.519425701841423,1.01264867665652,2.52546000854974,model,predicted
22545337,DS_Tim,184.24,208.602083333333,237.3875,276,312.435,model,predicted
22545337,FA_Dur,2,3,4,7,9,obs,predicted
22545337,FA_Mag,1.67016902254007,4.84254333989675,8.81115971496818,25.716852910751,46.2877545940448,model,predicted
22545337,FA_Tim,6.1225,12,37.6625,55.6125,63.4166666666667,model,predicted
22545337,Peak_Dur_10,1,1,1,2,3.2,obs,predicted
22545337,Peak_Fre_10,1,1,1,1,2,obs,predicted
22545337,SP_Dur,21,36.8645833333333,64.55,104.466666666666,149.0125,model,predicted
22545337,SP_Mag,2.52784459734202,8.9441890399373,29.2755692741662,65.163391653195,147.858157690136,model,predicted
22545337,SP_ROC,0.0426683716965046,0.055194810813607303,0.0714285714285714,0.102555203630074,0.166666666666667,obs,predicted
22545337,SP_Tim,137.93,158.225,183.8,215.1125,243.91,model,predicted
22545337,Wet_BFL_Dur,37,63.8125,120.495833333334,164.770833333333,199.285,model,predicted
22545337,Wet_BFL_Mag_10,0.0128937218028847,0.166695706196464,0.415701645046729,0.753924225573467,1.13798623115553,model,predicted
22545337,Wet_BFL_Mag_50,0.128134105652679,0.398509343795443,0.975732633614298,1.6517732711797,3.84863402440239,model,predicted
22545337,Wet_Tim,27,43.325,76.5375,100.635416666667,127.343333333334,model,predicted
