Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1994,221,286,6.1,50,3,16.000996871790598,11,0.08333333333333333,40,250,246,73,34.2,130,173,NA,NA,NA,NA,NA,NA,1425,632,1290,NA,NA,NA
1995,113,348,7.1,22,3,31.989275000791412,4,0.06034594875796592,74,1340,274,133,71.4,308,141,NA,242,268.5,NA,37,3,1425,632,1290,NA,5,2
1996,105,314,8.4,14.600000000000009,10,17.064781509312677,0,0.061553030303030304,62,539,252,157,30.6,201,95,NA,219,NA,NA,6,NA,1425,632,1290,NA,2,NA
1997,266,290,20,147.5,2,433.9485253944138,47,0.06060606060606061,45,669,245,192,101.20000000000002,244,53,93,116,93,2,13,3,1425,632,1290,1,5,1
1998,210,332,25.5,49.099999999999994,4,52.96213037865257,56,0.05266805266805267,54,1320,278,88,189.9,384.5,190,NA,246.5,271,NA,44,5,1425,632,1290,NA,2,3
1999,244,279,8.4,44.70000000000002,NA,NA,NA,0.06976744186046512,38,381,241,65,32.4,127,176,NA,NA,NA,NA,NA,NA,1425,632,1290,NA,NA,NA
2000,225,294,9.1,22,7,28.9779799489533,50,0.07659713168187746,55,544,239,82,65.3,170,157,NA,NA,NA,NA,NA,NA,1425,632,1290,NA,NA,NA
2001,258,272,12,45.30000000000001,8,26.85722103505566,9,0.07142857142857142,41,414,231,78,30.700000000000003,130.5,153,NA,NA,NA,NA,NA,NA,1425,632,1290,NA,NA,NA
2002,223,293,18,51.80000000000001,4,33.96664063668756,30,0.08695652173913043,46,377,247,83,53.6,207,164,NA,NA,NA,NA,NA,NA,1425,632,1290,NA,NA,NA
2003,174,320,8.850000000000001,21.700000000000017,8,1929.5399003251418,38,0.08490566037735849,75,936,245,95,50,146,150,38,137,38,1,14,1,1425,632,1290,1,2,1
2004,260,290,11,75.39999999999998,7,17.956590765986736,39,0.06666666666666667,41,217,249,121,27,163,128,NA,NA,NA,NA,NA,NA,1425,632,1290,NA,NA,NA
2005,222,308,22,87.9,4,64.96302398621928,19,0.06342494714587738,47,900,261,77,157.2,321,184,NA,230,NA,NA,25,NA,1425,632,1290,NA,3,NA
2006,178,327,11,20,5,228.9988858542997,62,0.0625,77,1190,250,86,93,369,164,NA,231.5,NA,NA,30,NA,1425,632,1290,NA,4,NA
2007,242,276,9.1,30.900000000000006,3,55.80181379827123,44,0.07223113964686997,48,259,228,89,21,84,139,NA,NA,NA,NA,NA,NA,1425,632,1290,NA,NA,NA
2008,216,311,11,45.5,3,19.868394747205027,42,0.07692307692307693,57,350,254,102,68.30000000000001,191.5,152,NA,230,NA,NA,2,NA,1425,632,1290,NA,1,NA
2009,241,305,24,113,7,121.76915093567489,32,0.06716791979949874,73,509,232,71,68,117,161,NA,NA,NA,NA,NA,NA,1425,632,1290,NA,NA,NA
2010,177,328,29,102.20000000000002,3,1059.6206782937725,13,0.07012724117987276,73,1340,255,75,145,328,180,248,244,247,2,15,5,1425,632,1290,1,3,1
2011,178,339,18,37.30000000000001,2,94.98986886424795,24,0.057766367137355584,71,1230,268,129,128.60000000000002,337,139,NA,165,NA,NA,21,NA,1425,632,1290,NA,2,NA
2012,227,285,14,31.400000000000006,5,221.98257971273225,4,0.06269654088050314,56,332,229,78,27,102,151,NA,NA,NA,NA,NA,NA,1425,632,1290,NA,NA,NA
2013,195,338,9.1,13,4,30.9242559427931,48,0.06666666666666667,109,197,229,83,21.2,66,146,NA,NA,NA,NA,NA,NA,1425,632,1290,NA,NA,NA
2014,126,287,7.3,13,NA,NA,NA,0.058823529411764705,56,191,231,64,18,88.5,167,NA,NA,NA,NA,NA,NA,1425,632,1290,NA,NA,NA
2015,186,317,9.9,41.5,7,17.967744891410092,31,0.07407407407407407,20,76,297,250,7.29,19,47,NA,NA,NA,NA,NA,NA,1425,632,1290,NA,NA,NA
2016,144,303,10,15,3,24.005124996674137,33,0.07349537037037038,52,374,251,114,60.3,182.5,137,NA,NA,NA,NA,NA,NA,1425,632,1290,NA,NA,NA
2017,175,330,15,22,4,33.00128411792869,30,0.05555555555555555,65,1030,265,184,122.5,343.5,81,NA,222.5,NA,NA,46,NA,1425,632,1290,NA,6,NA
2018,174,307,12,29,2,107.96962351558699,47,0.058823529411764705,109,265,198,59,14.8,55,139,NA,188,NA,NA,2,NA,1425,632,1290,NA,1,NA
2019,150,331,20,37,1,41.99318968684366,3,0.04739442946990117,70,1290,261,146,64,277,115,NA,236,257,NA,24,1,1425,632,1290,NA,4,1
