p10,p25,p50,p75,p90,metric,comid,result_type
113,130,159,186,212,DS_Dur_WS,7966063,observed
258,270,284,292,310,DS_Tim,7966063,observed
197,209,245,276,302,DS_Mag_50,7966063,observed
251.8,277,363.50000000000006,512.4000000000001,667.6000000000003,DS_Mag_90,7966063,observed
2,3,4,4,5.100000000000001,FA_Dur,7966063,observed
413.1935672395151,460.74223163522834,549.9926217581967,1176.9646607356312,1707.9908488309693,FA_Mag,7966063,observed
7.600000000000001,15,27,36.75,44.300000000000004,FA_Tim,7966063,observed
0.03127647495523822,0.036193029490616625,0.040432949795281,0.04878881303677604,0.056241426611796985,SP_ROC,7966063,observed
48,58,82,123,162,SP_Dur,7966063,observed
1990,4370,5630,9100,14000,SP_Mag,7966063,observed
112,152,188,224,243,SP_Tim,7966063,observed
45,61,100,165,181,Wet_BFL_Dur,7966063,observed
275.8,404.90000000000003,523.6,828.3,1080,Wet_BFL_Mag_10,7966063,observed
630,877.5,1490,2050,2660,Wet_BFL_Mag_50,7966063,observed
31,51,66,94,126,Wet_Tim,7966063,observed
94.6,100,131,137,138.2,Peak_Tim_10,7966063,observed
79.5,93,136,151,159.5,Peak_Tim_2,7966063,observed
79.10000000000001,98.5,134,148,154.10000000000002,Peak_Tim_5,7966063,observed
1,1,1,1,1.5999999999999996,Peak_Dur_10,7966063,observed
1,1,2,4,6,Peak_Dur_2,7966063,observed
1,1,1,1,3.0999999999999996,Peak_Dur_5,7966063,observed
25000,25000,25000,25000,25000,Peak_10,7966063,observed
14300,14300,14300,14300,14300,Peak_2,7966063,observed
20900,20900,20900,20900,20900,Peak_5,7966063,observed
1,1,1,1,1,Peak_Fre_10,7966063,observed
1,1,1,2,3,Peak_Fre_2,7966063,observed
1,1,1,1,2,Peak_Fre_5,7966063,observed
